Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,EUR_EUR        ,18-Nov-09,CLOSE,mm,mm_0_1,20-Nov-09,0.0089982000000000,0
1W,EUR_EUR        ,18-Nov-09,CLOSE,mm,mm_2_20091127,27-Nov-09,0.0089985000000000,1
STUB,EUR_EUR        ,18-Nov-09,CLOSE,mm,mm_2_20091216,16-Dec-09,0.0089995000000000,2
FUT1,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_1_103,17-Mar-10,0.0097236000000000,3
FUT2,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_2_103,17-Jun-10,0.0101982000000000,4
FUT3,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_3_103,16-Sep-10,0.0125638000000000,5
FUT4,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_4_103,15-Dec-10,0.0155291000000000,6
FUT5,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_5_103,16-Mar-11,0.0184300000000000,7
FUT6,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_6_103,16-Jun-11,0.0211286000000000,8
FUT7,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_7_103,21-Sep-11,0.0236539000000000,9
FUT8,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_8_103,21-Dec-11,0.0256614000000000,10
FUT9,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_9_103,21-Mar-12,0.0275914000000000,11
FUT10,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_10_103,21-Jun-12,0.0291845000000000,12
FUT11,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_11_103,20-Sep-12,0.0307370000000000,13
FUT12,EUR_EUR        ,18-Nov-09,CLOSE,fut,fut_12_103,19-Dec-12,0.0319465000000000,14
4Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1004,20-Nov-13,0.0245000000000000,15
5Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1005,20-Nov-14,0.0271500000000000,16
6Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1006,20-Nov-15,0.0293200000000000,17
7Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1007,21-Nov-16,0.0311360000000000,18
8Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1008,20-Nov-17,0.0326200000000000,19
9Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1009,20-Nov-18,0.0338400000000000,20
10Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1010,20-Nov-19,0.0349100000000000,21
11Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1011,20-Nov-20,0.0358900000000000,22
12Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1012,22-Nov-21,0.0367659000000000,23
15Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1015,20-Nov-24,0.0387300000000000,24
20Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1020,20-Nov-29,0.0400600000000000,25
25Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1025,20-Nov-34,0.0398200000000000,26
30Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1030,21-Nov-39,0.0390804000000000,27
40Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1040,22-Nov-49,0.0375007000000000,28
50Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1050,20-Nov-59,0.0367800000000000,29
60Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1060,20-Nov-69,0.0361700000000000,30
70Y,EUR_EUR        ,18-Nov-09,CLOSE,swap,swap_2_1070,20-Nov-79,0.0356686000000000,31
1D,GBP            ,18-Nov-09,CLOSE,mm,mm_0_1,19-Nov-09,0.0083778000000000,0
1W,GBP            ,18-Nov-09,CLOSE,mm,mm_0_20091125,25-Nov-09,0.0083780000000000,1
STUB,GBP            ,18-Nov-09,CLOSE,mm,mm_0_20091216,16-Dec-09,0.0083788000000000,2
FUT1,GBP            ,18-Nov-09,CLOSE,fut,fut_1_103,17-Mar-10,0.0079736000000000,3
FUT2,GBP            ,18-Nov-09,CLOSE,fut,fut_2_103,17-Jun-10,0.0085352000000000,4
FUT3,GBP            ,18-Nov-09,CLOSE,fut,fut_3_103,16-Sep-10,0.0111475000000000,5
FUT4,GBP            ,18-Nov-09,CLOSE,fut,fut_4_103,15-Dec-10,0.0154546000000000,6
FUT5,GBP            ,18-Nov-09,CLOSE,fut,fut_5_103,16-Mar-11,0.0203962000000000,7
FUT6,GBP            ,18-Nov-09,CLOSE,fut,fut_6_103,16-Jun-11,0.0251054000000000,8
FUT7,GBP            ,18-Nov-09,CLOSE,fut,fut_7_103,21-Sep-11,0.0293783000000000,9
FUT8,GBP            ,18-Nov-09,CLOSE,fut,fut_8_103,21-Dec-11,0.0330420000000000,10
FUT9,GBP            ,18-Nov-09,CLOSE,fut,fut_9_103,21-Mar-12,0.0362968000000000,11
FUT10,GBP            ,18-Nov-09,CLOSE,fut,fut_10_103,21-Jun-12,0.0385629000000000,12
FUT11,GBP            ,18-Nov-09,CLOSE,fut,fut_11_103,20-Sep-12,0.0404402000000000,13
FUT12,GBP            ,18-Nov-09,CLOSE,fut,fut_12_103,19-Dec-12,0.0415395000000000,14
4Y,GBP            ,18-Nov-09,CLOSE,swap,swap_0_1004,18-Nov-13,0.0289500000000000,15
5Y,GBP            ,18-Nov-09,CLOSE,swap,swap_0_1005,18-Nov-14,0.0318250000000000,16
6Y,GBP            ,18-Nov-09,CLOSE,swap,swap_0_1006,18-Nov-15,0.0339000000000000,17
