Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,136396.9822916500000000,0.0000,3.0000,05/02/2010,207.0000000000000000,500.000000000,500.000000000,500.000000000,43.000000000,43.000000000,43.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,109044.2813592830000000,3.0000,7.0000,05/02/2010,207.0000000000000000,925.000000000,925.000000000,925.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,36991.3537372183000000,7.0000,10.0000,05/02/2010,207.0000000000000000,190.000000000,190.000000000,190.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,13848.5599556049000000,10.0000,15.0000,05/02/2010,207.0000000000000000,58.000000000,58.000000000,58.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,2681.9025926953300000,15.0000,30.0000,05/02/2010,207.0000000000000000,9.000000000,9.000000000,9.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,178936.9460693780000000,0.0000,3.0000,05/02/2010,136.0000000000000000,500.000000000,500.000000000,500.000000000,59.750000000,60.000000000,60.250000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,353541.4668129290000000,3.0000,7.0000,05/02/2010,136.0000000000000000,1076.923076923,1086.538461538,1096.153846153,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,188260.8688947260000000,7.0000,10.0000,05/02/2010,136.0000000000000000,324.684431977,333.450210378,342.215988779,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,78917.5847967361000000,10.0000,15.0000,05/02/2010,136.0000000000000000,104.000000000,108.500000000,113.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,21715.9914952288000000,15.0000,30.0000,05/02/2010,136.0000000000000000,21.000000000,23.000000000,25.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,167934.6237358990000000,0.0000,3.0000,05/02/2010,138.0000000000000000,500.000000000,500.000000000,500.000000000,72.750000000,73.000000000,73.250000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,452627.6651491740000000,3.0000,7.0000,05/02/2010,138.0000000000000000,1185.557586837,1192.0867067115,1198.615826586,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,312658.2605877580000000,7.0000,10.0000,05/02/2010,138.0000000000000000,488.631195998,494.315597999,500.000000000,NULL,NULL,NULL
