COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
04/16/2010,,,0.97,06/20/2010,1,67732.9742471624,-71107.2864833398,-35862.8135155724,81604.0680006823,USD
04/16/2010,,,0.97,06/20/2010,1,-67737.2523976809,71111.7777621876,35865.0786828109,-81609.2222773062,USD
04/16/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.56,03/20/2013,0.7,204820.008929024,-216118.243291635,-815806.983785131,797393.815150433,USD
04/16/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.54,09/20/2013,0.69,220251.008897141,-235035.288632341,-1005182.67805197,986731.873728186,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.47,12/20/2013,0.59,468182.26852467,-490548.754530396,-1319809.50798006,1300378.8678931,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.47,12/20/2013,0.59,-468553.275302534,490930.355759135,1320560.01153239,-1301111.88294694,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.36,06/20/2016,0.4,-26476.032787581,26649.5794405677,-133817.803998885,135074.8358026,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.47,06/20/2013,0.52,3303.66840698628,-2974.47412406699,66250.5660607426,-66501.5399415215,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.36,06/20/2016,0.4,26485.2688916602,-26658.37698519,133942.357647517,-135200.004060104,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.47,06/20/2013,0.52,-3303.92922720469,2974.81425015595,-66238.5459788794,66489.5453521994,USD
04/16/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.55,12/20/2016,0.56,4047668.05278211,-4049617.78794802,-1425921.39451689,1352327.33341926,USD
04/16/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.55,12/20/2016,0.56,-4049823.85607515,4051752.20822702,1426509.11138857,-1352878.43037612,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.6,03/20/2013,0.85,-312092.512696253,332807.508476738,1000969.11411282,-957955.847491839,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.6,03/20/2013,0.84,222049.006446224,-235739.251391683,-691752.927622113,662523.986821992,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.6,03/20/2013,0.85,-55915.4470558842,59626.7317515213,179342.401490227,-171635.350614863,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.6,03/20/2013,0.84,207349.328890965,-220133.119140702,-645971.218793881,618675.701195744,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.3,12/20/2016,0.3,-1804.56468330281,1795.93889807104,2861.2394697529,-2847.56279892415,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.3,12/20/2016,0.3,-2406.08624569933,2394.58519871744,3814.98596172477,-3796.75040060992,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.3,12/20/2016,0.3,-971.688666804646,967.044013260466,1540.6673928055,-1533.30303165686,USD
04/16/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.3,12/20/2016,0.3,5182.33959515899,-5157.56810940425,-8216.89282325605,8177.61623016873,USD
