Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.340303624787398
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,0.904684134678603
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.230797233638291
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.331093606984822
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.254097730703943
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.772551749631251
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.273251077708388
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.10364535661607
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.355983269858129
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.65546803492411
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.564588935528475
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.31093606984822
