COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
07/05/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.47,03/20/2013,0.65,325191.855832078,-335399.432979811,-960939.211130763,941325.081118935,USD
07/05/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.43,09/20/2013,0.61,427325.05497011,-446020.905810336,-1192591.17177877,1173416.21865156,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.39,12/20/2013,0.52,706467.471366024,-738784.792816009,-1627748.83227483,1607011.04449179,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.39,12/20/2013,0.52,-707030.01126947,739361.678649482,1628648.47861743,-1607890.7453676,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.28,06/20/2016,0.29,-47378.017511306,48477.1694792777,-166106.086811431,168200.606976643,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.36,06/20/2013,0.39,3384.66558150963,-2931.49530115713,87856.5125860094,-88362.5887595296,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.28,06/20/2016,0.29,47396.0006226173,-48494.9533283899,166267.175617673,-168362.964957568,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.36,06/20/2013,0.39,-3385.87128104046,2932.82505370285,-87841.8277003702,88347.9423532303,USD
07/05/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.52,12/20/2016,0.54,4889718.95928739,-4908060.13233439,-1762088.59011416,1679205.46349954,USD
07/05/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.52,12/20/2016,0.54,-4892346.54437417,4910668.27059205,1762806.1575345,-1679881.87893748,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.5,03/20/2013,0.81,-390279.806331827,413805.850049668,1122023.57186614,-1083709.94576436,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.5,03/20/2013,0.81,281035.109795761,-297019.987249867,-777958.305087678,751695.597768051,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.5,03/20/2013,0.81,-69920.38473511,74135.1589204533,201028.772917437,-194163.717420256,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.5,03/20/2013,0.81,262422.859506804,-277349.061809956,-726465.031911203,701939.363294606,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.3,12/20/2016,0.3,-1627.55717102848,1604.89428068644,2580.58403786496,-2544.65074218135,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.3,12/20/2016,0.3,-2170.07622920647,2139.85904206749,3440.77871900601,-3392.86765806873,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.3,12/20/2016,0.3,-876.376930291298,864.173835602507,1389.54523854526,-1370.1965410451,USD
07/05/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.3,12/20/2016,0.3,4674.010329942,-4608.92715778033,-7410.90799448985,7307.71494038173,USD
