Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
STUB,CAD_EOD        ,05-Apr-10,CLOSE,mm,mm_0_20100614,14-Jun-10,0.0047700000000000,0
FUT1,CAD_EOD        ,05-Apr-10,CLOSE,fut,fut_1_103,14-Sep-10,0.0081500000000000,1
FUT2,CAD_EOD        ,05-Apr-10,CLOSE,fut,fut_2_103,13-Dec-10,0.0131000000000000,2
FUT3,CAD_EOD        ,05-Apr-10,CLOSE,fut,fut_3_103,14-Mar-11,0.0180000000000000,3
FUT4,CAD_EOD        ,05-Apr-10,CLOSE,fut,fut_4_103,14-Jun-11,0.0221000000000000,4
FUT5,CAD_EOD        ,05-Apr-10,CLOSE,fut,fut_5_103,19-Sep-11,0.0258000000000000,5
FUT6,CAD_EOD        ,05-Apr-10,CLOSE,fut,fut_6_103,19-Dec-11,0.0291000000000000,6
FUT7,CAD_EOD        ,05-Apr-10,CLOSE,fut,fut_7_103,19-Mar-12,0.0320000000000000,7
2Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1002,05-Apr-12,0.0198800000000000,8
3Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1003,05-Apr-13,0.0254100000000000,9
4Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1004,07-Apr-14,0.0291500000000000,10
5Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1005,06-Apr-15,0.0318300000000000,11
6Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1006,05-Apr-16,0.0337800000000000,12
7Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1007,05-Apr-17,0.0351900000000000,13
8Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1008,05-Apr-18,0.0365000000000000,14
9Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1009,05-Apr-19,0.0376500000000000,15
10Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1010,06-Apr-20,0.0388600000000000,16
12Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1012,05-Apr-22,0.0410500000000000,17
15Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1015,07-Apr-25,0.0435600000000000,18
20Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1020,05-Apr-30,0.0447500000000000,19
25Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1025,05-Apr-35,0.0442000000000000,20
30Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1030,05-Apr-40,0.0432000000000000,21
35Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1035,05-Apr-45,0.0430000000000000,22
40Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1040,05-Apr-50,0.0430000000000000,23
50Y,CAD_EOD        ,05-Apr-10,CLOSE,swap,swap_0_1050,05-Apr-60,0.0427000000000000,24
STUB,USD_EOD_CL     ,05-Apr-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0027450000000000,0
FUT1,USD_EOD_CL     ,05-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0038500000000000,1
FUT2,USD_EOD_CL     ,05-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0061000000000000,2
FUT3,USD_EOD_CL     ,05-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0095000000000000,3
FUT4,USD_EOD_CL     ,05-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0135000000000000,4
FUT5,USD_EOD_CL     ,05-Apr-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0176000000000000,5
FUT6,USD_EOD_CL     ,05-Apr-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0214000000000000,6
2Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1002,09-Apr-12,0.0133580000000000,7
3Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1003,08-Apr-13,0.0198520000000000,8
4Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1004,07-Apr-14,0.0251960000000000,9
5Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1005,07-Apr-15,0.0294890000000000,10
6Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1006,07-Apr-16,0.0328220000000000,11
7Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1007,07-Apr-17,0.0353800000000000,12
8Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1008,09-Apr-18,0.0373850000000000,13
9Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1009,08-Apr-19,0.0389650000000000,14
10Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1010,07-Apr-20,0.0403200000000000,15
12Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1012,07-Apr-22,0.0424490000000000,16
15Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1015,07-Apr-25,0.0445060000000000,17
20Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1020,08-Apr-30,0.0459660000000000,18
25Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1025,09-Apr-35,0.0466010000000000,19
30Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1030,09-Apr-40,0.0469110000000000,20
40Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1040,07-Apr-50,0.0470860000000000,21
50Y,USD_EOD_CL     ,05-Apr-10,CLOSE,swap,swap_2_1050,07-Apr-60,0.0470860000000000,22
