FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,CADLIBOR.DEC09.Mid,0.999956
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,CADLIBOR.JUN10.Mid,0.9999165
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,CADLIBOR.MAR10.Mid,0.9999525
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,CADLIBOR.SEP10.Mid,0.9999145
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,EURLIBOR.DEC09.Mid,0.999904928
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,EURLIBOR.JUN10.Mid,0.99990722
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,EURLIBOR.MAR10.Mid,0.999910261
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,EURLIBOR.SEP10.Mid,0.99990722
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,GBPLIBOR.DEC09.Mid,0.999922724
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,GBPLIBOR.JUN10.Mid,0.999907251
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,GBPLIBOR.MAR10.Mid,0.999916761
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,GBPLIBOR.SEP10.Mid,0.999906417
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,USDLIBOR.DEC09.Mid,0.99997425
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,USDLIBOR.JUN10.Mid,0.9999425
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,USDLIBOR.MAR10.Mid,0.99997375
16-Jun-2010,17-Jun-2010,Insert,True,Closing,ED Future,Optex,USDLIBOR.SEP10.Mid,0.999946
