Ccy Code, Business Date, Bid, Mid, Ask
ADP,16/11/2010,137.384200000,137.384200000,137.384200000
AED,16/11/2010,3.672800000,3.673000000,3.673200000
AFA,16/11/2010,42.785000000,42.785000000,42.785000000
ALL,16/11/2010,106.400000000,106.650000000,106.900000000
ANG,16/11/2010,1.790000000,1.790000000,1.790000000
AON,16/11/2010,80.835700000,80.956950000,81.078200000
ARS,16/11/2010,2.850000000,2.851250000,2.852500000
ATS,16/11/2010,11.361820000,11.361820000,11.361820000
AUD,16/11/2010,1.0168802115110839943054708155,1.0168285118714728760994458285,1.0167768174885612608032536858
AWG,16/11/2010,1.790000000,1.790000000,1.790000000
BBD,16/11/2010,2.000000000,2.000000000,2.000000000
BDT,16/11/2010,58.920000000,58.945000000,58.970000000
BEF,16/11/2010,33.308480000,33.308480000,33.308480000
BGL,16/11/2010,1.601300000,1.601700000,1.602100000
BHD,16/11/2010,0.376440000,0.377065000,0.377690000
BIF,16/11/2010,1020.000000000,1060.000000000,1100.000000000
BMD,16/11/2010,1.000000000,1.000000000,1.000000000
BND,16/11/2010,1.676300000,1.676800000,1.677300000
BOB,16/11/2010,7.892000000,7.901000000,7.910000000
BRL,16/11/2010,1.722200000,1.722200000,1.722200000
BSD,16/11/2010,1.000000000,1.000000000,1.000000000
BTN,16/11/2010,43.730000000,43.735000000,43.740000000
BWP,16/11/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,16/11/2010,1.980000000,1.980000000,1.980000000
CAD,16/11/2010,1.009700000,1.009850000,1.010000000
CHF,16/11/2010,0.985100000,0.985250000,0.985400000
CLP,16/11/2010,482.500000000,482.650000000,482.800000000
CNY,16/11/2010,6.642200000,6.643850000,6.645500000
COP,16/11/2010,2665.100000000,2666.100000000,2667.100000000
CRC,16/11/2010,428.260000000,428.460000000,428.660000000
CUP,16/11/2010,1.000000000,1.000000000,1.000000000
CVE,16/11/2010,108.950000000,108.950000000,108.950000000
CZK,16/11/2010,18.081000000,18.125250000,18.169500000
DEM,16/11/2010,1.470328000,1.470383000,1.470438000
DJF,16/11/2010,175.000000000,175.000000000,175.000000000
