FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Optex,Dow Jones CDX.NA.IG.7-V5 10Y.0-0.03,77.83
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Optex,Dow Jones CDX.NA.IG.7-V5 10Y.0.03-0.07,37.11
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Optex,Dow Jones CDX.NA.IG.7-V5 10Y.0.07-0.1,8.35
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Optex,Dow Jones CDX.NA.IG.7-V5 10Y.0.1-0.15,9.03
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Optex,Dow Jones CDX.NA.IG.7-V5 10Y.0.15-0.3,-0.95
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Optex,Dow Jones CDX.NA.IG.7-V5 10Y.0.3-1,-3.71
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,Dow Jones CDX.NA.IG.7-V5 10Y.0-0.03,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,Dow Jones CDX.NA.IG.7-V5 10Y.0.03-0.07,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,Dow Jones CDX.NA.IG.7-V5 10Y.0.07-0.1,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,Dow Jones CDX.NA.IG.7-V5 10Y.0.1-0.15,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,Dow Jones CDX.NA.IG.7-V5 10Y.0.15-0.3,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,Dow Jones CDX.NA.IG.7-V5 10Y.0.3-1,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V3 10Y.0.03-0.07,0.1143157331986
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 10Y.0.03-0.07,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 10Y.0.07-0.1,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 10Y.0.1-0.15,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 10Y.0-0.03,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 10Y.0.15-0.3,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 10Y.0.3-1,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V4 3Y.0.03-0.07,0.083
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V4 3Y.0.07-0.1,0.016
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V4 3Y.0.1-0.15,0.004
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 5Y.0-0.03,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 5Y.0.03-0.07,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 5Y.0.07-0.1,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 5Y.0.1-0.15,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 5Y.0.15-0.3,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 5Y.0.3-1,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 7Y.0.03-0.07,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 7Y.0.07-0.1,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V4 3Y.0-0.03,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V4 3Y.0.15-0.3,0.0018
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 7Y.0-0.03,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 7Y.0.1-0.15,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 7Y.0.15-0.3,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,CDX.NA.IG.9-V4 7Y.0.3-1,0.01
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V3 10Y.0.07-0.1,0.06370977201855
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V3 3Y.0.03-0.07,0.083
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V3 10Y.0-0.03,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V3 10Y.0.1-0.15,0.0291
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V3 10Y.0.15-0.3,0.01015
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Next,CDX.NA.IG.9-V3 3Y.0-0.03,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,iTraxx Europe Series 8 Version 1 5Y.0-0.03,0.05
14-Jul-2010,15-Jul-2010,Insert,True,Closing,Tranche Premium,Markit,iTraxx Europe Series 8 Version 1 5Y.0.03-0.06,0.05
