Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.309305628191598
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.18348691047292
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.214989100282677
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.382011604617652
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.268906989155936
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.891360410774521
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.291122795396267
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.27337201539217
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.374504789639789
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.91005802308826
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.565037804676757
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.82011604617652
