COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
11/24/2009,,,0.63,06/20/2010,0.7,24458.2154414296,-25519.8714892675,-233320.771834092,230189.556330104,USD
11/24/2009,,,0.63,06/20/2010,0.7,-24463.0898006983,25524.9061211864,233368.876713321,-230236.861823042,USD
11/24/2009,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.46,03/20/2013,0.66,316991.472484557,-330907.984678742,-1052469.99342573,1033643.60316017,USD
11/24/2009,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.4,09/20/2013,0.59,480329.69415627,-501729.996384113,-1187032.57654174,1168020.78940292,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.35,12/20/2013,0.48,853093.139851021,-893707.026906697,-1663387.987244,1642510.85671202,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.35,12/20/2013,0.48,-853890.177228344,894525.573399778,1664451.56320923,-1643550.57899659,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.29,06/20/2016,0.31,-39653.4776498366,40438.6797120898,-160373.317033974,162382.352374723,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.31,06/20/2013,0.36,3577.29864620307,-3056.36218801603,99833.8635786972,-100679.239241896,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.29,06/20/2016,0.31,39670.5877824944,-40455.461567545,160547.779924484,-162558.266468259,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.31,06/20/2013,0.36,-3579.2148567549,3058.46318964688,-99813.0972514936,100658.46762551,USD
11/24/2009,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.55,12/20/2016,0.57,4480422.31609737,-4500064.17641166,-1806239.89826018,1722807.14791108,USD
11/24/2009,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.55,12/20/2016,0.57,-4483223.0048849,4502850.31246823,1807116.23239815,-1723633.08853731,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.51,03/20/2013,0.87,-299036.948879534,327681.93624572,1432159.52563691,-1380792.88077856,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.51,03/20/2013,0.87,216258.760123626,-235975.997221516,-998175.039462909,962555.91398879,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.51,03/20/2013,0.87,-53573.0825990544,58705.4130487978,256616.304148088,-247411.765678747,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.51,03/20/2013,0.87,201935.117231669,-220347.599852597,-932156.194662639,898891.297403188,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.26,12/20/2016,0.26,-1607.22863327296,1583.5371294994,2245.69454396077,-2212.59168199063,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.26,12/20/2016,0.26,-2142.97151218452,2111.38284046944,2994.25939355999,-2950.12224424269,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.26,12/20/2016,0.26,-865.430794676146,852.673831221563,1209.22012807981,-1191.39551025766,USD
11/24/2009,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.26,12/20/2016,0.26,4615.63093955668,-4547.59380062196,-6449.17406479445,6354.10943569671,USD
