HEADER|2011-03-08|QUANTIFI|CorrTradingGreeks.txt|2011-03-14 14:37:40|UAT|1|Confidential
20110308|GALC|08-Mar-2011|28|31|1|L_USD_2591_ATHILON4|Basic Materials|SDH|3|3y|0|-42666666.6700799|0|0|-7098.21204179349|-487297.950031826|0.4|-7.91991797295545|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|1|L_USD_2591_ATHILON4|Basic Materials|SDH|2|2y|-1187.85547153283|-42666666.6700799|-5832142.64936742|0|-7098.21204179349|-487297.950031826|0.4|-7.91991797295545|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|1|L_USD_2591_ATHILON4|Basic Materials|SDH|1|1y|4.84405905047069|-42666666.6700799|46334.6729788587|0|-7098.21204179349|-487297.950031826|0.4|-7.91991797295545|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|2|L_USD_2591_ATHILON4|Financials|SDH|3|3y|0|-42666666.6700799|0|0|-7098.21204179349|-4665.34296083334|0.4|-8903.34865826112|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|2|L_USD_2591_ATHILON4|Financials|SDH|2|2y|-1.68237707125444|-42666666.6700799|-40975.0480120079|0|-7098.21204179349|-4665.34296083334|0.4|-8903.34865826112|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|2|L_USD_2591_ATHILON4|Financials|SDH|1|1y|1.20853069248033|-42666666.6700799|35947.7276980483|0|-7098.21204179349|-4665.34296083334|0.4|-8903.34865826112|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|3|L_USD_2591_ATHILON4|Industrials|SDH|3|3y|0|-42666666.6700799|0|0|-7098.21204179349|-512203.105414727|0.4|-3.78469477285117|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|3|L_USD_2591_ATHILON4|Industrials|SDH|2|2y|-1362.05363098253|-42666666.6700799|-6764075.27567361|0|-7098.21204179349|-512203.105414727|0.4|-3.78469477285117|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|3|L_USD_2591_ATHILON4|Industrials|SDH|1|1y|12.7001397205432|-42666666.6700799|122273.081300007|0|-7098.21204179349|-512203.105414727|0.4|-3.78469477285117|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|4|L_USD_2591_ATHILON4|Consumer Services|SDH|3|3y|0|-42666666.6700799|0|0|-7098.21204179349|-423314.131559932|0.4|-42.6582820856786|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|4|L_USD_2591_ATHILON4|Consumer Services|SDH|2|2y|-872.403655317555|-42666666.6700799|-4406582.44467976|0|-7098.21204179349|-423314.131559932|0.4|-42.6582820856786|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|4|L_USD_2591_ATHILON4|Consumer Services|SDH|1|1y|14.6668055805004|-42666666.6700799|142712.161588834|0|-7098.21204179349|-423314.131559932|0.4|-42.6582820856786|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|5|L_USD_2591_ATHILON4|Basic Materials|SDH|3|3y|0|-42666666.6700799|0|0|-7098.21204179349|-513358.615580315|0.4|-4.014504647742|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|5|L_USD_2591_ATHILON4|Basic Materials|SDH|2|2y|-1362.75050858227|-42666666.6700799|-6678173.88306145|0|-7098.21204179349|-513358.615580315|0.4|-4.014504647742|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|5|L_USD_2591_ATHILON4|Basic Materials|SDH|1|1y|3.40171450543423|-42666666.6700799|32528.0747061999|0|-7098.21204179349|-513358.615580315|0.4|-4.014504647742|850186666.739594|1650186666.80359
20110308|GALC|08-Mar-2011|28|31|6|L_USD_2591_ATHILON4|Telecommunications|SDH|3|3y|0|-21333333.34004|0|0|-7098.21204179349|-273723.885726708|0.4|-0.104084131461746|850186666.739594|1650186666.80359
