Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.310238507761185
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.1642379673396
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.214310774120819
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.34899461077821
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.266214444004614
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.81432075848249
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.288100594872648
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.1633153692607
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.372774561219062
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.74497305389105
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.571392684506644
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.4899461077821
