COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
01/15/2010,,,0.92,06/20/2010,0.95,-1100.01448852939,-2971.69732381661,-144252.782051188,142837.533616868,USD
01/15/2010,,,0.92,06/20/2010,0.95,1099.8639970795,2972.30561010756,144275.861362292,-142860.559451541,USD
01/15/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.53,03/20/2013,0.7,220344.75123916,-231147.819764187,-817197.403913675,800138.811265877,USD
01/15/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.46,09/20/2013,0.63,336105.56026838,-349664.821048296,-942019.882038089,924903.615162845,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.4,12/20/2013,0.53,661231.808914244,-687308.437532308,-1263189.21263013,1243785.11728161,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.4,12/20/2013,0.53,-661755.867868992,687843.80929964,1263921.34683657,-1244498.6273224,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.32,06/20/2016,0.35,-27138.1636369226,27420.1116188888,-135104.190475821,136588.110781891,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.39,06/20/2013,0.45,1135.71177076817,-598.006188222696,71304.8152210586,-71547.6525652755,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.32,06/20/2016,0.35,27145.5588762677,-27427.007501222,135234.635551457,-136719.321564221,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.39,06/20/2013,0.45,-1136.8879160342,599.289889100902,-71291.2105333385,71534.0738319771,USD
01/15/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.61,12/20/2016,0.61,3876485.28948256,-3887692.23518965,-1602899.61259401,1527385.20681332,USD
01/15/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.61,12/20/2016,0.61,-3878741.96771402,3889934.03243737,1603617.87219947,-1528062.49138737,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.58,03/20/2013,0.85,-341037.859219087,365828.907143351,978780.45300785,-933906.074943184,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.58,03/20/2013,0.85,242517.163822124,-259801.581222686,-682925.949663737,651531.421437276,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.58,03/20/2013,0.85,-61102.8021106342,65544.1461871465,175372.207956789,-167331.794262,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.58,03/20/2013,0.85,226465.97286591,-242605.341970712,-637741.328160329,608423.815959029,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.29,12/20/2016,0.29,-1631.13134178731,1620.77169975234,2586.25108795268,-2569.82528900114,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.29,12/20/2016,0.29,-2174.84179022082,2161.02893416675,3448.3347857937,-3426.43372051319,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.29,12/20/2016,0.29,-878.301483759356,872.723215021927,1392.59672702634,-1383.75206613271,USD
01/15/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.29,12/20/2016,0.29,4684.27461518196,-4654.52384835921,-7427.18259984432,7380.01107472453,USD
