Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V3.20101220.1.corr,0.309736286210036
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20101220.1.strike,2.65623956349253
Model,Base Correlation,CDX.NA.IG.9-V3.20101220.2.corr,0.442189488395529
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20101220.2.strike,6.1978923148159
Model,Base Correlation,CDX.NA.IG.9-V3.20101220.3.corr,0.526466637189452
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20101220.3.strike,8.85413187830843
Model,Base Correlation,CDX.NA.IG.9-V3.20101220.4.corr,0.643354046319904
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20101220.4.strike,13.2811978174626
Model,Base Correlation,CDX.NA.IG.9-V3.20101220.5.corr,0.843307646695272
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20101220.5.strike,26.5623956349253
Model,Base Correlation,CDX.NA.IG.9-V3.20121220.1.corr,0.382747095059059
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20121220.1.strike,0.924821073871354
Model,Base Correlation,CDX.NA.IG.9-V3.20121220.2.corr,0.43366611006145
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20121220.2.strike,2.15791583903316
Model,Base Correlation,CDX.NA.IG.9-V3.20121220.3.corr,0.471304121259784
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20121220.3.strike,3.08273691290452
Model,Base Correlation,CDX.NA.IG.9-V3.20121220.4.corr,0.566963937591253
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20121220.4.strike,4.62410536935677
Model,Base Correlation,CDX.NA.IG.9-V3.20121220.5.corr,0.771296146081095
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20121220.5.strike,9.24821073871355
Model,Base Correlation,CDX.NA.IG.9-V3.20141220.1.corr,0.32532594309809
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20141220.1.strike,0.495469805725678
Model,Base Correlation,CDX.NA.IG.9-V3.20141220.2.corr,0.362237923015509
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20141220.2.strike,1.15609621335991
Model,Base Correlation,CDX.NA.IG.9-V3.20141220.3.corr,0.397682991610666
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20141220.3.strike,1.65156601908559
Model,Base Correlation,CDX.NA.IG.9-V3.20141220.4.corr,0.482494155540531
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20141220.4.strike,2.47734902862839
Model,Base Correlation,CDX.NA.IG.9-V3.20141220.5.corr,0.663730186937494
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20141220.5.strike,4.95469805725678
Model,Base Correlation,CDX.NA.IG.9-V3.20171220.1.corr,0.324943107463926
