COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
06/02/2010,,,1,06/20/2010,1,0,0,0,49329.4658342229,USD
06/02/2010,,,1,06/20/2010,1,0,0,0,-49330.3289811751,USD
06/02/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.52,03/20/2013,0.68,285702.320625483,-299124.103792138,-1040833.35980848,1020883.11896086,USD
06/02/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.48,09/20/2013,0.65,339130.678536167,-358082.394844465,-1242265.68565903,1223253.84788738,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.43,12/20/2013,0.56,559573.534964605,-589723.216039284,-1717805.88456682,1697901.1779111,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.43,12/20/2013,0.56,-560061.455947047,590226.090259667,1718802.34190057,-1698877.48841522,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.36,06/20/2016,0.38,-38075.9516278548,38639.7823618877,-150086.576858828,151543.49824073,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.41,06/20/2013,0.46,4946.13906713196,-4631.34148729988,83771.0262593685,-84234.3053958953,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.36,06/20/2016,0.38,38094.0576357017,-38657.6724317088,150236.90278068,-151694.785814103,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.41,06/20/2013,0.46,-4946.6794593996,4631.9853228134,-83755.9967090514,84219.2935534454,USD
06/02/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.59,12/20/2016,0.59,4818914.09724795,-4846642.22120188,-2182903.74996174,2089622.3452723,USD
06/02/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.59,12/20/2016,0.59,-4821721.3929973,4849438.89865257,2183859.30366535,-2090527.48458541,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.56,03/20/2013,0.84,-343936.115839143,369351.956616499,1270583.88101699,-1223793.41518744,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.55,03/20/2013,0.84,244924.691816601,-266626.251394451,-877230.525724495,845195.844258696,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.56,03/20/2013,0.84,-61619.8566921956,66173.3402483666,227648.583768463,-219264.707418361,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.55,03/20/2013,0.84,228708.973970039,-248973.665776496,-819172.96901582,789257.33995618,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.32,12/20/2016,0.32,-1707.69572928305,1690.73446411471,2707.64825897529,-2680.75521279873,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.32,12/20/2016,0.32,-2276.92764027011,2254.31262003347,3610.19768057766,-3574.3402856563,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.32,12/20/2016,0.32,-919.528461267461,910.39547241356,1457.9644339067,-1443.48356302002,USD
06/02/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.32,12/20/2016,0.32,4904.1518302076,-4855.44255595481,-7775.81037248765,7698.57906051274,USD
