Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,20-Apr-10,CLOSE,mm,mm_0_1,21-Apr-10,0.0084072000000000,0
1W,GBP            ,20-Apr-10,CLOSE,mm,mm_0_20100427,27-Apr-10,0.0084074000000000,1
1M,GBP            ,20-Apr-10,CLOSE,mm,mm_0_101,20-May-10,0.0084084000000000,2
STUB,GBP            ,20-Apr-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0084471000000000,3
FUT1,GBP            ,20-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0088750000000000,4
FUT2,GBP            ,20-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0097860000000000,5
FUT3,GBP            ,20-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0119871000000000,6
FUT4,GBP            ,20-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0150952000000000,7
FUT5,GBP            ,20-Apr-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0185630000000000,8
FUT6,GBP            ,20-Apr-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0219317000000000,9
FUT7,GBP            ,20-Apr-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0252760000000000,10
FUT8,GBP            ,20-Apr-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0280344000000000,11
FUT9,GBP            ,20-Apr-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0307084000000000,12
FUT10,GBP            ,20-Apr-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0330751000000000,13
FUT11,GBP            ,20-Apr-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0353571000000000,14
FUT12,GBP            ,20-Apr-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0370391000000000,15
4Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1004,22-Apr-14,0.0256814000000000,16
5Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1005,20-Apr-15,0.0291000000000000,17
6Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1006,20-Apr-16,0.0318250000000000,18
7Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1007,20-Apr-17,0.0340500000000000,19
8Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1008,20-Apr-18,0.0358500000000000,20
9Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1009,23-Apr-19,0.0372894000000000,21
10Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1010,20-Apr-20,0.0384500000000000,22
12Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1012,20-Apr-22,0.0402500000000000,23
15Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1015,22-Apr-25,0.0419226000000000,24
20Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1020,23-Apr-30,0.0423744000000000,25
25Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1025,20-Apr-35,0.0419750000000000,26
30Y,GBP            ,20-Apr-10,CLOSE,swap,swap_0_1030,20-Apr-40,0.0414000000000000,27
