Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,EUR_EUR        ,17-May-10,CLOSE,mm,mm_0_1,19-May-10,0.0071310000000000,0
1W,EUR_EUR        ,17-May-10,CLOSE,mm,mm_2_20100526,26-May-10,0.0071312000000000,1
STUB,EUR_EUR        ,17-May-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0071319000000000,2
FUT1,EUR_EUR        ,17-May-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0097089000000000,3
FUT2,EUR_EUR        ,17-May-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0110597000000000,4
FUT3,EUR_EUR        ,17-May-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0115214000000000,5
FUT4,EUR_EUR        ,17-May-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0118563000000000,6
FUT5,EUR_EUR        ,17-May-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0125288000000000,7
FUT6,EUR_EUR        ,17-May-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0137288000000000,8
FUT7,EUR_EUR        ,17-May-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0155516000000000,9
FUT8,EUR_EUR        ,17-May-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0171550000000000,10
FUT9,EUR_EUR        ,17-May-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0190202000000000,11
FUT10,EUR_EUR        ,17-May-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0209242000000000,12
FUT11,EUR_EUR        ,17-May-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0230968000000000,13
FUT12,EUR_EUR        ,17-May-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0248582000000000,14
4Y,EUR_EUR        ,17-May-10,CLOSE,swap,swap_2_1004,19-May-14,0.0188800000000000,15
5Y,EUR_EUR        ,17-May-10,CLOSE,swap,swap_2_1005,19-May-15,0.0218700000000000,16
