Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,JPY_EOD        ,21-Jun-10,CLOSE,mm,mm_0_1,22-Jun-10,0.0042737000000000,0
2D,JPY_EOD        ,21-Jun-10,CLOSE,mm,mm_0_20100623,23-Jun-10,0.0042737000000000,1
1W,JPY_EOD        ,21-Jun-10,CLOSE,mm,mm_2_20100630,30-Jun-10,0.0042739000000000,2
1M,JPY_EOD        ,21-Jun-10,CLOSE,mm,mm_2_101,23-Jul-10,0.0042744000000000,3
2M,JPY_EOD        ,21-Jun-10,CLOSE,mm,mm_2_102,23-Aug-10,0.0042752000000000,4
3M,JPY_EOD        ,21-Jun-10,CLOSE,mm,mm_2_103,24-Sep-10,0.0042760000000000,5
6M,JPY_EOD        ,21-Jun-10,CLOSE,mm,mm_2_106,24-Dec-10,0.0044438000000000,6
1Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1001,23-Jun-11,0.0045750000000000,7
18M,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_118,28-Dec-11,0.0047078000000000,8
2Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1002,25-Jun-12,0.0047745000000000,9
3Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1003,24-Jun-13,0.0051992000000000,10
4Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1004,23-Jun-14,0.0058000000000000,11
5Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1005,23-Jun-15,0.0066500000000000,12
6Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1006,23-Jun-16,0.0077000000000000,13
7Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1007,23-Jun-17,0.0089500000000000,14
8Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1008,25-Jun-18,0.0102686000000000,15
9Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1009,24-Jun-19,0.0116217000000000,16
10Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1010,23-Jun-20,0.0129000000000000,17
12Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1012,23-Jun-22,0.0151000000000000,18
15Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1015,23-Jun-25,0.0175000000000000,19
20Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1020,24-Jun-30,0.0198990000000000,20
25Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1025,25-Jun-35,0.0207493000000000,21
30Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1030,25-Jun-40,0.0211247000000000,22
40Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1040,23-Jun-50,0.0211250000000000,23
50Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1050,23-Jun-60,0.0211250000000000,24
52Y,JPY_EOD        ,21-Jun-10,CLOSE,swap,swap_2_1052,23-Jun-62,0.0211250000000000,25
1D,EUR_EUR        ,21-Jun-10,CLOSE,mm,mm_0_1,23-Jun-10,0.0081055000000000,0
1W,EUR_EUR        ,21-Jun-10,CLOSE,mm,mm_2_20100630,30-Jun-10,0.0081057000000000,1
1M,EUR_EUR        ,21-Jun-10,CLOSE,mm,mm_2_101,23-Jul-10,0.0081065000000000,2
2M,EUR_EUR        ,21-Jun-10,CLOSE,mm,mm_2_102,23-Aug-10,0.0087718000000000,3
STUB,EUR_EUR        ,21-Jun-10,CLOSE,mm,mm_2_20100915,15-Sep-10,0.0089429000000000,4
FUT1,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0111137000000000,5
FUT2,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0126741000000000,6
FUT3,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0132102000000000,7
FUT4,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0137713000000000,8
FUT5,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0147579000000000,9
FUT6,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0162959000000000,10
FUT7,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0175917000000000,11
FUT8,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0189426000000000,12
FUT9,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0203117000000000,13
FUT10,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_10_103,20-Mar-13,0.0218952000000000,14
FUT11,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_11_103,20-Jun-13,0.0231428000000000,15
FUT12,EUR_EUR        ,21-Jun-10,CLOSE,fut,fut_12_103,19-Sep-13,0.0246378000000000,16
4Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1004,23-Jun-14,0.0191200000000000,17
5Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1005,23-Jun-15,0.0217200000000000,18
6Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1006,23-Jun-16,0.0239900000000000,19
7Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1007,23-Jun-17,0.0259000000000000,20
8Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1008,25-Jun-18,0.0274828000000000,21
9Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1009,24-Jun-19,0.0288169000000000,22
10Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1010,23-Jun-20,0.0299600000000000,23
11Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1011,23-Jun-21,0.0310000000000000,24
12Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1012,23-Jun-22,0.0319100000000000,25
15Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1015,23-Jun-25,0.0336900000000000,26
20Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1020,24-Jun-30,0.0347097000000000,27
25Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1025,25-Jun-35,0.0343204000000000,28
30Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1030,25-Jun-40,0.0333610000000000,29
40Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1040,23-Jun-50,0.0320200000000000,30
50Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1050,23-Jun-60,0.0316200000000000,31
60Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1060,23-Jun-70,0.0311200000000000,32
70Y,EUR_EUR        ,21-Jun-10,CLOSE,swap,swap_2_1070,24-Jun-80,0.0306009000000000,33
1D,GBP            ,21-Jun-10,CLOSE,mm,mm_0_1,22-Jun-10,0.0094194000000000,0
1W,GBP            ,21-Jun-10,CLOSE,mm,mm_0_20100628,28-Jun-10,0.0094197000000000,1
1M,GBP            ,21-Jun-10,CLOSE,mm,mm_0_101,21-Jul-10,0.0094208000000000,2
2M,GBP            ,21-Jun-10,CLOSE,mm,mm_0_102,23-Aug-10,0.0093950000000000,3
STUB,GBP            ,21-Jun-10,CLOSE,mm,mm_0_20100915,15-Sep-10,0.0093883000000000,4
FUT1,GBP            ,21-Jun-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0107658000000000,5
FUT2,GBP            ,21-Jun-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0122540000000000,6
FUT3,GBP            ,21-Jun-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0134392000000000,7
FUT4,GBP            ,21-Jun-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0154905000000000,8
FUT5,GBP            ,21-Jun-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0174907000000000,9
FUT6,GBP            ,21-Jun-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0200896000000000,10
FUT7,GBP            ,21-Jun-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0221830000000000,11
FUT8,GBP            ,21-Jun-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0246470000000000,12
FUT9,GBP            ,21-Jun-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0267754000000000,13
FUT10,GBP            ,21-Jun-10,CLOSE,fut,fut_10_103,20-Mar-13,0.0289311000000000,14
