Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,08-Mar-10,CLOSE,mm,mm_0_1,09-Mar-10,0.0075202000000000,0
1W,GBP            ,08-Mar-10,CLOSE,mm,mm_0_20100315,15-Mar-10,0.0075204000000000,1
1W,GBP            ,08-Mar-10,CLOSE,mm,mm_0_20100317,17-Mar-10,0.0075204000000000,2
FUT1,GBP            ,08-Mar-10,CLOSE,fut,fut_1_103,17-Jun-10,0.0083620000000000,3
FUT2,GBP            ,08-Mar-10,CLOSE,fut,fut_2_103,16-Sep-10,0.0092209000000000,4
FUT3,GBP            ,08-Mar-10,CLOSE,fut,fut_3_103,15-Dec-10,0.0111627000000000,5
FUT4,GBP            ,08-Mar-10,CLOSE,fut,fut_4_103,16-Mar-11,0.0144247000000000,6
FUT5,GBP            ,08-Mar-10,CLOSE,fut,fut_5_103,16-Jun-11,0.0179345000000000,7
FUT6,GBP            ,08-Mar-10,CLOSE,fut,fut_6_103,21-Sep-11,0.0216228000000000,8
FUT7,GBP            ,08-Mar-10,CLOSE,fut,fut_7_103,21-Dec-11,0.0251182000000000,9
FUT8,GBP            ,08-Mar-10,CLOSE,fut,fut_8_103,21-Mar-12,0.0283745000000000,10
FUT9,GBP            ,08-Mar-10,CLOSE,fut,fut_9_103,21-Jun-12,0.0311360000000000,11
FUT10,GBP            ,08-Mar-10,CLOSE,fut,fut_10_103,20-Sep-12,0.0335342000000000,12
FUT11,GBP            ,08-Mar-10,CLOSE,fut,fut_11_103,19-Dec-12,0.0355969000000000,13
FUT12,GBP            ,08-Mar-10,CLOSE,fut,fut_12_103,19-Mar-13,0.0375048000000000,14
4Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1004,10-Mar-14,0.0267819000000000,15
5Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1005,09-Mar-15,0.0301176000000000,16
6Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1006,08-Mar-16,0.0328000000000000,17
7Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1007,08-Mar-17,0.0350000000000000,18
8Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1008,08-Mar-18,0.0367500000000000,19
9Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1009,08-Mar-19,0.0381750000000000,20
10Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1010,09-Mar-20,0.0393222000000000,21
12Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1012,08-Mar-22,0.0410750000000000,22
15Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1015,10-Mar-25,0.0427226000000000,23
20Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1020,08-Mar-30,0.0433000000000000,24
25Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1025,08-Mar-35,0.0428750000000000,25
30Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1030,08-Mar-40,0.0422750000000000,26
40Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1040,08-Mar-50,0.0415000000000000,27
50Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1050,08-Mar-60,0.0412250000000000,28
60Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1060,10-Mar-70,0.0412250000000000,29
70Y,GBP            ,08-Mar-10,CLOSE,swap,swap_0_1070,08-Mar-80,0.0413180000000000,30
1D,EUR_EUR        ,08-Mar-10,CLOSE,mm,mm_0_1,09-Mar-10,0.0090724000000000,0
1W,EUR_EUR        ,08-Mar-10,CLOSE,mm,mm_0_20100317,17-Mar-10,0.0090727000000000,1
FUT1,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_1_103,17-Jun-10,0.0090585000000000,2
FUT2,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_2_103,16-Sep-10,0.0100959000000000,3
FUT3,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_3_103,15-Dec-10,0.0118062000000000,4
FUT4,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_4_103,16-Mar-11,0.0139941000000000,5
FUT5,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_5_103,16-Jun-11,0.0157210000000000,6
FUT6,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_6_103,21-Sep-11,0.0178784000000000,7
FUT7,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_7_103,21-Dec-11,0.0199954000000000,8
FUT8,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_8_103,21-Mar-12,0.0221785000000000,9
FUT9,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_9_103,21-Jun-12,0.0235185000000000,10
FUT10,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_10_103,20-Sep-12,0.0251514000000000,11
FUT11,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_11_103,19-Dec-12,0.0267377000000000,12
FUT12,EUR_EUR        ,08-Mar-10,CLOSE,fut,fut_12_103,19-Mar-13,0.0283976000000000,13
4Y,EUR_EUR        ,08-Mar-10,CLOSE,swap,swap_2_1004,10-Mar-14,0.0220200000000000,14
5Y,EUR_EUR        ,08-Mar-10,CLOSE,swap,swap_2_1005,10-Mar-15,0.0247800000000000,15
6Y,EUR_EUR        ,08-Mar-10,CLOSE,swap,swap_2_1006,10-Mar-16,0.0272100000000000,16
7Y,EUR_EUR        ,08-Mar-10,CLOSE,swap,swap_2_1007,10-Mar-17,0.0292700000000000,17
8Y,EUR_EUR        ,08-Mar-10,CLOSE,swap,swap_2_1008,12-Mar-18,0.0309722000000000,18
9Y,EUR_EUR        ,08-Mar-10,CLOSE,swap,swap_2_1009,11-Mar-19,0.0323967000000000,19
10Y,EUR_EUR        ,08-Mar-10,CLOSE,swap,swap_2_1010,10-Mar-20,0.0336300000000000,20
11Y,EUR_EUR        ,08-Mar-10,CLOSE,swap,swap_2_1011,10-Mar-21,0.0347100000000000,21
12Y,EUR_EUR        ,08-Mar-10,CLOSE,swap,swap_2_1012,10-Mar-22,0.0356400000000000,22
