Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,13-Aug-10,CLOSE,mm,mm_0_1,16-Aug-10,0.0098896000000000,0
1W,GBP            ,13-Aug-10,CLOSE,mm,mm_0_20100820,20-Aug-10,0.0098899000000000,1
1M,GBP            ,13-Aug-10,CLOSE,mm,mm_0_101,13-Sep-10,0.0098914000000000,2
STUB,GBP            ,13-Aug-10,CLOSE,mm,mm_0_20100915,15-Sep-10,0.0099734000000000,3
FUT1,GBP            ,13-Aug-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0099997000000000,4
FUT2,GBP            ,13-Aug-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0104498000000000,5
FUT3,GBP            ,13-Aug-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0108116000000000,6
FUT4,GBP            ,13-Aug-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0117450000000000,7
FUT5,GBP            ,13-Aug-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0129901000000000,8
FUT6,GBP            ,13-Aug-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0148426000000000,9
FUT7,GBP            ,13-Aug-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0166898000000000,10
FUT8,GBP            ,13-Aug-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0185584000000000,11
FUT9,GBP            ,13-Aug-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0203427000000000,12
FUT10,GBP            ,13-Aug-10,CLOSE,fut,fut_10_103,20-Mar-13,0.0223846000000000,13
FUT11,GBP            ,13-Aug-10,CLOSE,fut,fut_11_103,20-Jun-13,0.0240837000000000,14
FUT12,GBP            ,13-Aug-10,CLOSE,fut,fut_12_103,19-Sep-13,0.0258617000000000,15
4Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1004,13-Aug-14,0.0191000000000000,16
5Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1005,13-Aug-15,0.0218750000000000,17
6Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1006,15-Aug-16,0.0244134000000000,18
7Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1007,14-Aug-17,0.0266697000000000,19
8Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1008,13-Aug-18,0.0286500000000000,20
9Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1009,13-Aug-19,0.0303250000000000,21
10Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1010,13-Aug-20,0.0317500000000000,22
12Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1012,15-Aug-22,0.0339694000000000,23
15Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1015,13-Aug-25,0.0361000000000000,24
20Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1020,13-Aug-30,0.0375000000000000,25
25Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1025,13-Aug-35,0.0380000000000000,26
30Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1030,13-Aug-40,0.0381750000000000,27
40Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1040,15-Aug-50,0.0380750000000000,28
50Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1050,13-Aug-60,0.0381000000000000,29
60Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1060,13-Aug-70,0.0382000000000000,30
70Y,GBP            ,13-Aug-10,CLOSE,swap,swap_0_1070,13-Aug-80,0.0383147000000000,31
1D,EUR_EUR        ,13-Aug-10,CLOSE,mm,mm_0_1,17-Aug-10,0.0110028000000000,0
1W,EUR_EUR        ,13-Aug-10,CLOSE,mm,mm_2_20100824,24-Aug-10,0.0110031000000000,1
STUB,EUR_EUR        ,13-Aug-10,CLOSE,mm,mm_2_20100915,15-Sep-10,0.0110045000000000,2
FUT1,EUR_EUR        ,13-Aug-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0114673000000000,3
FUT2,EUR_EUR        ,13-Aug-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0116240000000000,4
FUT3,EUR_EUR        ,13-Aug-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0115274000000000,5
FUT4,EUR_EUR        ,13-Aug-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0118332000000000,6
FUT5,EUR_EUR        ,13-Aug-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0123156000000000,7
FUT6,EUR_EUR        ,13-Aug-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0134572000000000,8
FUT7,EUR_EUR        ,13-Aug-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0143465000000000,9
FUT8,EUR_EUR        ,13-Aug-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0153684000000000,10
FUT9,EUR_EUR        ,13-Aug-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0164000000000000,11
