TradeId,ProductDescription,TradeTag_ECD Id,Currency,Today_CurrentNotional,Today_MTM,LastBusinessDate_MTM,LTDPLChange,ResidualPL,EstimatedPL,CorrEffect,Today_Total_CSGammaEffect,Total_CSDeltaEffect,Today_Total_IRDelta,LastBusinessDate_CashflowEffect,Today_CashflowEffect,CashflowEffect
CDO0000639,ACA 3,1823,USD,,,,0,0,,,,,,,,
CDO0000640,ACA 3 BA,1882,USD,,,,0,0,,,,,,,,
CDO0000646,Athilon 4,2591,USD,-800000000.064,4016296.51855216,3961628.92282832,54392.8302917168,-8454.16792000298,62846.9982117198,178635.868356112,-148.666270011395,55087.5270069425,-718.057178278942,0,0,0
CDO0000649,Athilon 6,3254,USD,-800000000,8705463.13992144,8592774.58307717,112481.050671436,-18377.0107805104,130858.061451946,246315.940033756,38.4783437975696,82519.6338023112,-1688.62416178483,0,0,0
CDO0000651,Athilon 7,3930,USD,-799999999.998,22296033.9084574,22540615.2803133,-244770.273090478,-46780.6143475948,-197989.658742883,-204998.069238017,-5650.05596735887,-104357.151481277,-4431.92075989556,0,0,0
CDO0000652,Athilon 7 offset,8117,USD,799999999.998,-21258118.3692229,-21501899.8364145,243952.022747174,45923.2406219156,198028.782125258,205010.845643277,5652.16142522072,104390.224300963,4264.18405387532,0,0,0
CDO0000653,CDX6 7-10 7y ECD3450,3450,USD,-10000000.012,2499257.99812417,2534451.58054883,-35220.0386746938,-9443.71266490268,-25776.3260097911,3168.83765536257,327.51776141679,-18728.4884466714,-784.124290111701,0,0,0
CDO0000654,CDX6 7-10 7y ECD3449,3449,USD,10000000.012,-586028.470176082,-586888.396595067,871.742391221982,904.788273274589,-33.0458820526069,2120.16820539964,-43.4358214337689,327.926892295205,97.5418267881706,0,0,0
CDO0000655,CDX6 7-10 7y ECD3453,3453,USD,10000000.012,-2482942.69066773,-2518109.23614382,35193.7510316817,9401.32176182199,25792.4292698597,-3179.85599866935,-327.629075654727,18737.769410605,779.685649358107,0,0,0
CDO0000656,CDX6 7-10 7y ECD8112,8112,USD,-10000000.012,589424.01594386,590285.836036443,-868.926574073208,-906.418686521477,37.4921124482693,-2120.11019008003,43.4417881151711,-328.25961872603,-98.0025640777766,0,0,0
CDO0000657,GNT LSS 1 - CDX7 30-60,3815,CAD,-4941750000,49289913.9398508,50526449.3346806,-1236783.24390078,-157256.667411352,-1079526.57648943,-87623544.6090239,10030.5231168641,-814199.224145212,-18285.4741481603,0,0,0
CDO0000658,GNT LSS 1 - GS,3816,CAD,4941750000,-43279571.4214364,-44501917.1311553,1222752.66054356,142433.059663684,1080319.60087988,87667819.0855075,-10044.0676980749,814506.529685203,16414.4971073306,0,0,0
CDO0000659,Nereus 2 BNP,2743,USD,2200000000,-2555790.837887,-2485675.9645724,-69689.6418331228,7140.3456063951,-76829.9874395179,-122251.169497274,172.180505911438,-109781.39233141,576.709329900741,0,0,0
CDO0000660,Nereus 2 Mav1,8271,CAD,-1543836733.32,2351873.85850629,2295583.84308833,56217.0444591251,-5152.00237246866,61369.0468315937,90724.9050247797,-183.107635169415,82118.3784781291,-484.160515970843,0,0,0
CDO0000661,Nereus Dresdner,2602,USD,394033675.68,-179111.159706565,-166458.806825766,-12545.1897067775,1184.36842534931,-13729.5581321268,-21899.572223981,30.7821343849868,-19665.7625992851,68.6029230053401,0,0,0
CDO0000662,Nereus Mav1,8269,CAD,-1441344840.31,1574988.38335537,1522238.48866191,52662.9022927146,-4595.34392847233,57258.2462211869,84711.2888391435,-170.836424813338,76674.9737734574,-377.308379380169,0,0,0
CDO0000671,CDX7 0-3 10y Zero ECD4272,4272,USD,-351386.2937055,-46576.5546659022,-46620.2390338751,43.684367972819,532.461906089815,-488.777538116996,1071.57017580833,14.3159393704057,-411.854007821089,32.2498037406695,0,0,0
CDO0000672,CDX7 0-3 10y Zero ECD4273,4273,USD,-468515.058526278,-62102.0729213092,-62160.3187453044,58.2458239951229,709.949208502034,-651.703384506911,1428.76023518045,19.087919170819,-549.138677390475,42.9997383440464,0,0,0
CDO0000673,CDX7 0-3 10y Zero ECD4280,4280,USD,-189208.002585535,-25079.6830539933,-25103.2054057652,23.5223517718478,286.710254522832,-263.187902750984,576.999320197879,7.70858266794054,-221.767540659927,17.3652787796603,0,0,0
CDO0000674,CDX7 0-3 10y Zero ECD8268,8268,USD,1009109.35469118,133758.310624485,133883.763168209,-125.452543724095,-1529.12136892353,1403.66882519943,-3077.32973080199,-41.1124412040262,1182.76022572364,-92.6148208527994,0,0,0
CDX0000726,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,2623,USD,33740000,12912.6694591136,12420.3310065375,30.2925236424198,-487.928802205676,518.221325848096,0,0.0998809960455251,-137.562953667148,0.262645579335128,0,0,0
CDX0000727,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,8111,USD,-33740000,-12912.6694591136,-12420.3310065375,-12.549468086916,487.928802205626,-500.478270292542,0,-0.0998809960455251,137.562953667148,-0.262645579335128,0,0,0
