FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AF-AirFrance.EUR.SeniorUnsecured.ModifiedModified.1y.Mid,0.01816
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AGASNV.EUR.Subordinated.ModifiedModified.10y.Mid,0.0185826457050675
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AGASNV.EUR.Subordinated.ModifiedModified.1y.Mid,0.0129087016324619
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AGASNV.EUR.Subordinated.ModifiedModified.2y.Mid,0.0138524637692107
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AGASNV.EUR.Subordinated.ModifiedModified.3y.Mid,0.0147472675427166
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AGASNV.EUR.Subordinated.ModifiedModified.4y.Mid,0.0155931129529797
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AGASNV.EUR.Subordinated.ModifiedModified.5y.Mid,0.01639
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AGASNV.EUR.Subordinated.ModifiedModified.6y.Mid,0.0165890267034983
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AGASNV.EUR.Subordinated.ModifiedModified.7y.Mid,0.01675
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AGASNV.EUR.Subordinated.ModifiedModified.8y.Mid,0.0174103785892351
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,AGASNV.EUR.Subordinated.ModifiedModified.9y.Mid,0.0180212604909242
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,ALCLCT-US.USD.SeniorUnsecured.Modified.1y.Mid,0.01813
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,ALYD.EUR.SeniorUnsecured.ModifiedModified.10y.Mid,0.00815
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,ALYD.EUR.SeniorUnsecured.ModifiedModified.1y.Mid,0.00477
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,ALYD.EUR.SeniorUnsecured.ModifiedModified.2y.Mid,0.00513
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,ALYD.EUR.SeniorUnsecured.ModifiedModified.3y.Mid,0.00572
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,ALYD.EUR.SeniorUnsecured.ModifiedModified.4y.Mid,0.00679
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,ALYD.EUR.SeniorUnsecured.ModifiedModified.5y.Mid,0.00738
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,ALYD.EUR.SeniorUnsecured.ModifiedModified.6y.Mid,0.00737191030898442
26-May-2010,27-May-2010,Insert,True,Closing,CDS Spread,Next,ALYD.EUR.SeniorUnsecured.ModifiedModified.7y.Mid,0.00762
