Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.310493727753157
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.19311207062992
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.1.corr,0.357918718689411
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.1.strike,2.78392816480316
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.2.corr,0.393501846244587
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.2.strike,3.97704023543308
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.3.corr,0.486338804638765
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.3.strike,5.96556035314962
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.4.corr,0.692597808946776
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.4.strike,11.9311207062992
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.209958270838378
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.382950750271896
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.270012913553817
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.893551750634423
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.292041314940107
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.27650250090632
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.373895560299349
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.91475375135948
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.562027643190089
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.82950750271895
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.6y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.6y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.6y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.6y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
