Ccy Code, Business Date, Bid, Mid, Ask
ADP,24/03/2010,137.384200000,137.384200000,137.384200000
AED,24/03/2010,3.672800000,3.673000000,3.673200000
AFA,24/03/2010,42.785000000,42.785000000,42.785000000
ALL,24/03/2010,106.400000000,106.650000000,106.900000000
ANG,24/03/2010,1.790000000,1.790000000,1.790000000
AON,24/03/2010,80.835700000,80.956950000,81.078200000
ARS,24/03/2010,2.850000000,2.851250000,2.852500000
ATS,24/03/2010,11.361820000,11.361820000,11.361820000
AUD,24/03/2010,1.0894432944765224970040309402,1.0892652905615162572844616306,1.0890873448050533652798954476
AWG,24/03/2010,1.790000000,1.790000000,1.790000000
BBD,24/03/2010,2.000000000,2.000000000,2.000000000
BDT,24/03/2010,58.920000000,58.945000000,58.970000000
BEF,24/03/2010,33.308480000,33.308480000,33.308480000
BGL,24/03/2010,1.601300000,1.601700000,1.602100000
BHD,24/03/2010,0.376440000,0.377065000,0.377690000
BIF,24/03/2010,1020.000000000,1060.000000000,1100.000000000
BMD,24/03/2010,1.000000000,1.000000000,1.000000000
BND,24/03/2010,1.676300000,1.676800000,1.677300000
BOB,24/03/2010,7.892000000,7.901000000,7.910000000
BRL,24/03/2010,1.775600000,1.776100000,1.776500000
BSD,24/03/2010,1.000000000,1.000000000,1.000000000
BTN,24/03/2010,43.730000000,43.735000000,43.740000000
BWP,24/03/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,24/03/2010,1.980000000,1.980000000,1.980000000
CAD,24/03/2010,1.016200000,1.016550000,1.016900000
CHF,24/03/2010,1.056800000,1.056950000,1.057100000
CLP,24/03/2010,532.500000000,532.830000000,533.150000000
CNY,24/03/2010,6.826300000,6.826400000,6.826400000
COP,24/03/2010,2665.100000000,2666.100000000,2667.100000000
CRC,24/03/2010,428.260000000,428.460000000,428.660000000
CUP,24/03/2010,1.000000000,1.000000000,1.000000000
CVE,24/03/2010,108.950000000,108.950000000,108.950000000
CZK,24/03/2010,18.849500000,18.901250000,18.953000000
DEM,24/03/2010,1.470328000,1.470383000,1.470438000
DJF,24/03/2010,175.000000000,175.000000000,175.000000000
DKK,24/03/2010,5.523300000,5.524050000,5.524800000
DOP,24/03/2010,43.100000000,43.100000000,43.100000000
DZD,24/03/2010,68.920200000,68.920200000,68.920200000
ECS,24/03/2010,25000.000000000,25000.000000000,25000.000000000
EEK,24/03/2010,12.872300000,12.875150000,12.878000000
EGP,24/03/2010,6.180000000,6.189950000,6.199900000
ESP,24/03/2010,137.384200000,137.384200000,137.384200000
ETB,24/03/2010,8.350000000,8.550000000,8.750000000
EUR,24/03/2010,0.7425007425007425007425007425,0.7424456158586383547405152573,0.7423904974016332590942835932
FIM,24/03/2010,4.909364000,4.909364000,4.909364000
FJD,24/03/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,24/03/2010,1.829800000,1.829900000,1.830000000
FRF,24/03/2010,4.870100000,4.870100000,4.870100000
GBP,24/03/2010,0.6657789613848202396804260985,0.665690320862734655838104114,0.665601703940362087326943557
GHC,24/03/2010,8890.000000000,8975.000000000,9060.000000000
GIP,24/03/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,24/03/2010,28.000000000,29.000000000,30.000000000
GNF,24/03/2010,2005.000000000,2012.500000000,2020.000000000
GRD,24/03/2010,281.355800000,281.355800000,281.355800000
GTQ,24/03/2010,8.080000000,8.100000000,8.120000000
GWP,24/03/2010,761.550000000,761.550000000,761.550000000
GYD,24/03/2010,179.000000000,179.000000000,179.000000000
HKD,24/03/2010,7.762100000,7.762250000,7.762400000
HNL,24/03/2010,17.980000000,17.980000000,17.980000000
HRK,24/03/2010,6.218100000,6.221950000,6.225800000
HTG,24/03/2010,29.000000000,29.000000000,29.000000000
HUF,24/03/2010,195.880000000,196.235000000,196.590000000
IDR,24/03/2010,9105.000000000,9115.000000000,9125.000000000
