Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.1.corr,0.281309741464966
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.1.strike,0.685797439932132
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.2.corr,0.349983369956941
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.2.strike,1.60019402650831
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.3.corr,0.395352126664983
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.3.strike,2.28599146644044
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.4.corr,0.481852257511196
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.4.strike,3.42898719966066
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.5.corr,0.67003845116631
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.5.strike,6.85797439932132
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.1.corr,0.284477996128589
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.1.strike,0.353365514608799
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.2.corr,0.361367209047334
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.2.strike,0.824519534087198
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.3.corr,0.382386702565963
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.3.strike,1.177885048696
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.4.corr,0.464307947126961
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.4.strike,1.766827573044
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.5.corr,0.668992700350124
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.5.strike,3.53365514608799
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.282330021890307
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.2601352934449
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.1.corr,0.327589904090246
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.1.strike,2.94031568470478
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.2.corr,0.356195092777942
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.2.strike,4.20045097814968
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.3.corr,0.438404610180453
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.3.strike,6.30067646722452
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.4.corr,0.627402350378262
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.4.strike,12.601352934449
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.1.corr,0.31145840749513
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.1.strike,18.8099268595143
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.2.corr,0.399620154626102
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.2.strike,37.6198537190286
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.3.corr,0.454904693838182
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.3.strike,56.4297805785429
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.4.corr,0.470680294379231
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.4.strike,75.2397074380572
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.5.corr,0.480109747670118
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.5.strike,137.939463636438
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20130620.1.corr,0.325820872163089
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20130620.1.strike,1.61469416071405
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20130620.2.corr,0.375035962356319
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20130620.2.strike,3.2293883214281
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20130620.3.corr,0.448865385547193
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20130620.3.strike,4.84408248214215
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20130620.4.corr,0.493782757330781
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20130620.4.strike,6.4587766428562
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20130620.5.corr,0.609322616447853
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20130620.5.strike,11.841090511903
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.1.corr,0.352905600194933
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.1.strike,0.647956020631391
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.2.corr,0.400611256188127
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.2.strike,1.29591204126278
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.3.corr,0.439241239243275
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.3.strike,1.94386806189417
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.4.corr,0.481347681038134
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.4.strike,2.59182408252556
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.5.corr,0.602666343960898
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.5.strike,4.7516774846302
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.1.corr,0.347185641450041
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.1.strike,0.352317276321183
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.2.corr,0.387124343254487
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.2.strike,0.704634552642366
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.3.corr,0.419818009062658
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.3.strike,1.05695182896355
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.4.corr,0.456633004978509
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.4.strike,1.40926910528473
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.5.corr,0.591384720037168
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.5.strike,2.58366002635534
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.242454737383579
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.361830833309518
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.340301541885321
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.844271944388876
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.374472895118525
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.20610277769839
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.474213487322233
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.80915416654759
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.704912444574291
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.61830833309518
Model,FX Rate,JPY.Mid,0.010909
Model,FX Rate,CAD.Mid,1.02
Model,FX Rate,GBP.Mid,1.57
Model,FX Rate,EUR.Mid,1.31
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,ABTJ.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,ACE-INAHldgs.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,AES-Trust3.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,ARIP.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,AWHLLC.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,BAXIH.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,BAXIH.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,BAXIH.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,BAXIH.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,BAXIH.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,BAXIH.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,BAXIH.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,BK-ALCN.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,BK-ALCN.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,BK-ALCN.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,BK-ALCN.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,BK-ALCN.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,BK-ALCN.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,BK-ALCN.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,CACTML.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,CACTML.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,CACTML.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,CACTML.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,CACTML.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,CACTML.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,CACTML.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,CAIA.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,CAIA.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,CAIA.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,CAIA.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,CAIA.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,CAIA.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,CAIA.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,CCBP-NatexBqPop.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,CCBP-NatexBqPop.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,CCBP-NatexBqPop.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,CCBP-NatexBqPop.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,CCBP-NatexBqPop.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,CCBP-NatexBqPop.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,CCBP-NatexBqPop.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,CCWCL.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,CCWCL.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,CCWCL.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,CCWCL.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,CCWCL.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,CCWCL.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,CCWCL.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,CD-AvisBdgt.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,CD-AvisBdgt.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,CD-AvisBdgt.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,CD-AvisBdgt.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,CD-AvisBdgt.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,CD-AvisBdgt.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,CD-AvisBdgt.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,CL.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,CL.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,CL.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,CL.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,CL.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,CL.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,CL.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,CMS.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,CMS.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,CMS.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,CMS.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,CMS.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,CMS.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,CMS.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,CTRYMC.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,CTRYMC.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,CTRYMC.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,CTRYMC.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,CTRYMC.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,CTRYMC.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,CTRYMC.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,DDR.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,DDR.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,DDR.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,DDR.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,DDR.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,DDR.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,DDR.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,DUKECRP.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,DUKECRP.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,DUKECRP.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,DUKECRP.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,DUKECRP.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
ERROR,CDS Spread,DUKECRP.USD.SeniorUnsecured.Modified.5y.Mid,Quote could not be found.
ERROR,CDS Spread,DUKECRP.USD.SeniorUnsecured.Modified.7y.Mid,Quote could not be found.
ERROR,CDS Spread,EHIPRE.USD.SeniorUnsecured.Modified.10y.Mid,Quote could not be found.
ERROR,CDS Spread,EHIPRE.USD.SeniorUnsecured.Modified.1y.Mid,Quote could not be found.
ERROR,CDS Spread,EHIPRE.USD.SeniorUnsecured.Modified.2y.Mid,Quote could not be found.
ERROR,CDS Spread,EHIPRE.USD.SeniorUnsecured.Modified.3y.Mid,Quote could not be found.
ERROR,CDS Spread,EHIPRE.USD.SeniorUnsecured.Modified.4y.Mid,Quote could not be found.
