Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,27-Sep-10,CLOSE,mm,mm_0_1,28-Sep-10,0.0098232000000000,0
1W,GBP            ,27-Sep-10,CLOSE,mm,mm_0_20101004,04-Oct-10,0.0098236000000000,1
1M,GBP            ,27-Sep-10,CLOSE,mm,mm_0_101,27-Oct-10,0.0098250000000000,2
2M,GBP            ,27-Sep-10,CLOSE,mm,mm_0_102,29-Nov-10,0.0099094000000000,3
STUB,GBP            ,27-Sep-10,CLOSE,mm,mm_0_20101215,15-Dec-10,0.0099274000000000,4
FUT1,GBP            ,27-Sep-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0104068000000000,5
FUT2,GBP            ,27-Sep-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0107569000000000,6
FUT3,GBP            ,27-Sep-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0115631000000000,7
FUT4,GBP            ,27-Sep-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0123769000000000,8
FUT5,GBP            ,27-Sep-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0137342000000000,9
FUT6,GBP            ,27-Sep-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0153403000000000,10
FUT7,GBP            ,27-Sep-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0169964000000000,11
FUT8,GBP            ,27-Sep-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0184008000000000,12
FUT9,GBP            ,27-Sep-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0202006000000000,13
FUT10,GBP            ,27-Sep-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0218318000000000,14
FUT11,GBP            ,27-Sep-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0233836000000000,15
FUT12,GBP            ,27-Sep-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0249212000000000,16
4Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1004,29-Sep-14,0.0183373000000000,17
5Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1005,28-Sep-15,0.0209941000000000,18
6Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1006,27-Sep-16,0.0234750000000000,19
7Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1007,27-Sep-17,0.0256750000000000,20
8Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1008,27-Sep-18,0.0276250000000000,21
9Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1009,27-Sep-19,0.0292500000000000,22
10Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1010,28-Sep-20,0.0306216000000000,23
12Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1012,27-Sep-22,0.0327500000000000,24
15Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1015,29-Sep-25,0.0347471000000000,25
20Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1020,27-Sep-30,0.0360750000000000,26
25Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1025,27-Sep-35,0.0365750000000000,27
30Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1030,27-Sep-40,0.0367500000000000,28
40Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1040,27-Sep-50,0.0367000000000000,29
50Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1050,27-Sep-60,0.0367250000000000,30
60Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1060,29-Sep-70,0.0368000000000000,31
70Y,GBP            ,27-Sep-10,CLOSE,swap,swap_0_1070,27-Sep-80,0.0368855000000000,32
1D,EUR_EUR        ,27-Sep-10,CLOSE,mm,mm_0_1,29-Sep-10,0.0102802000000000,0
1W,EUR_EUR        ,27-Sep-10,CLOSE,mm,mm_2_20101006,06-Oct-10,0.0102805000000000,1
1M,EUR_EUR        ,27-Sep-10,CLOSE,mm,mm_2_101,29-Oct-10,0.0102816000000000,2
2M,EUR_EUR        ,27-Sep-10,CLOSE,mm,mm_2_102,29-Nov-10,0.0104400000000000,3
STUB,EUR_EUR        ,27-Sep-10,CLOSE,mm,mm_2_20101215,15-Dec-10,0.0104698000000000,4
FUT1,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0119222000000000,5
FUT2,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0125666000000000,6
FUT3,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0131684000000000,7
FUT4,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0136140000000000,8
FUT5,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0145525000000000,9
FUT6,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0154124000000000,10
FUT7,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0164006000000000,11
FUT8,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0172359000000000,12
FUT9,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0183539000000000,13
FUT10,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0192766000000000,14
FUT11,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0203601000000000,15
FUT12,EUR_EUR        ,27-Sep-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0214647000000000,16
4Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1004,29-Sep-14,0.0175400000000000,17
5Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1005,29-Sep-15,0.0193700000000000,18
6Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1006,29-Sep-16,0.0210900000000000,19
7Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1007,29-Sep-17,0.0226000000000000,20
8Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1008,28-Sep-18,0.0239132000000000,21
9Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1009,30-Sep-19,0.0250174000000000,22
10Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1010,29-Sep-20,0.0260000000000000,23
11Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1011,29-Sep-21,0.0268900000000000,24
12Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1012,29-Sep-22,0.0276800000000000,25
15Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1015,29-Sep-25,0.0292000000000000,26
20Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1020,30-Sep-30,0.0302196000000000,27
25Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1025,28-Sep-35,0.0299099000000000,28
30Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1030,28-Sep-40,0.0289396000000000,29
40Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1040,29-Sep-50,0.0276600000000000,30
50Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1050,29-Sep-60,0.0273800000000000,31
60Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1060,29-Sep-70,0.0269700000000000,32
70Y,EUR_EUR        ,27-Sep-10,CLOSE,swap,swap_2_1070,30-Sep-80,0.0265106000000000,33
1D,JPY_EOD        ,27-Sep-10,CLOSE,mm,mm_0_1,28-Sep-10,0.0043358000000000,0
2D,JPY_EOD        ,27-Sep-10,CLOSE,mm,mm_0_20100929,29-Sep-10,0.0043358000000000,1
1W,JPY_EOD        ,27-Sep-10,CLOSE,mm,mm_2_20101006,06-Oct-10,0.0043360000000000,2
1M,JPY_EOD        ,27-Sep-10,CLOSE,mm,mm_2_101,29-Oct-10,0.0043366000000000,3
2M,JPY_EOD        ,27-Sep-10,CLOSE,mm,mm_2_102,29-Nov-10,0.0043374000000000,4
3M,JPY_EOD        ,27-Sep-10,CLOSE,mm,mm_2_103,29-Dec-10,0.0043382000000000,5
6M,JPY_EOD        ,27-Sep-10,CLOSE,mm,mm_2_106,29-Mar-11,0.0042750000000000,6
1Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1001,29-Sep-11,0.0040750000000000,7
18M,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_118,29-Mar-12,0.0039918000000000,8
2Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1002,28-Sep-12,0.0039498000000000,9
3Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1003,30-Sep-13,0.0040997000000000,10
4Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1004,29-Sep-14,0.0044500000000000,11
5Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1005,29-Sep-15,0.0050500000000000,12
6Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1006,29-Sep-16,0.0059000000000000,13
7Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1007,29-Sep-17,0.0069250000000000,14
8Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1008,28-Sep-18,0.0081278000000000,15
9Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1009,30-Sep-19,0.0093720000000000,16
10Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1010,29-Sep-20,0.0106000000000000,17
12Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1012,29-Sep-22,0.0127250000000000,18
15Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1015,29-Sep-25,0.0150750000000000,19
20Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1020,30-Sep-30,0.0174490000000000,20
25Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1025,28-Sep-35,0.0183504000000000,21
30Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1030,28-Sep-40,0.0188002000000000,22
40Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1040,29-Sep-50,0.0188000000000000,23
50Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1050,29-Sep-60,0.0188000000000000,24
52Y,JPY_EOD        ,27-Sep-10,CLOSE,swap,swap_2_1052,29-Sep-62,0.0188000000000000,25
STUB,CAD_EOD        ,27-Sep-10,CLOSE,mm,mm_0_20101213,13-Dec-10,0.0126899000000000,0
FUT1,CAD_EOD        ,27-Sep-10,CLOSE,fut,fut_1_103,14-Mar-11,0.0137000000000000,1
FUT2,CAD_EOD        ,27-Sep-10,CLOSE,fut,fut_2_103,14-Jun-11,0.0151000000000000,2
FUT3,CAD_EOD        ,27-Sep-10,CLOSE,fut,fut_3_103,19-Sep-11,0.0159000000000000,3
FUT4,CAD_EOD        ,27-Sep-10,CLOSE,fut,fut_4_103,19-Dec-11,0.0165000000000000,4
FUT5,CAD_EOD        ,27-Sep-10,CLOSE,fut,fut_5_103,19-Mar-12,0.0170000000000000,5
FUT6,CAD_EOD        ,27-Sep-10,CLOSE,fut,fut_6_103,19-Jun-12,0.0176000000000000,6
FUT7,CAD_EOD        ,27-Sep-10,CLOSE,fut,fut_7_103,18-Sep-12,0.0185000000000000,7
2Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1002,27-Sep-12,0.0158150000000000,8
3Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1003,27-Sep-13,0.0175340000000000,9
4Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1004,29-Sep-14,0.0195870000000000,10
5Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1005,28-Sep-15,0.0214720000000000,11
6Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1006,27-Sep-16,0.0232640000000000,12
7Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1007,27-Sep-17,0.0249890000000000,13
8Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1008,27-Sep-18,0.0266140000000000,14
9Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1009,27-Sep-19,0.0281640000000000,15
10Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1010,28-Sep-20,0.0295720000000000,16
12Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1012,27-Sep-22,0.0319590000000000,17
15Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1015,29-Sep-25,0.0345140000000000,18
20Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1020,27-Sep-30,0.0364300000000000,19
25Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1025,27-Sep-35,0.0359960000000000,20
30Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1030,27-Sep-40,0.0352880000000000,21
35Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1035,27-Sep-45,0.0350290000000000,22
40Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1040,27-Sep-50,0.0350290000000000,23
50Y,CAD_EOD        ,27-Sep-10,CLOSE,swap,swap_0_1050,27-Sep-60,0.0350290000000000,24
STUB,USD_EOD_CL     ,27-Sep-10,CLOSE,mm,mm_0_20101215,15-Dec-10,0.0027470000000000,0
FUT1,USD_EOD_CL     ,27-Sep-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0037000000000000,1
FUT2,USD_EOD_CL     ,27-Sep-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0042500000000000,2
FUT3,USD_EOD_CL     ,27-Sep-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0050000000000000,3
FUT4,USD_EOD_CL     ,27-Sep-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0059000000000000,4
FUT5,USD_EOD_CL     ,27-Sep-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0071000000000000,5
FUT6,USD_EOD_CL     ,27-Sep-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0084500000000000,6
FUT7,USD_EOD_CL     ,27-Sep-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0099500000000000,7
2Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1002,28-Sep-12,0.0061310000000000,8
3Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1003,30-Sep-13,0.0088390000000000,9
4Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1004,29-Sep-14,0.0119630000000000,10
5Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1005,29-Sep-15,0.0151370000000000,11
6Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1006,29-Sep-16,0.0180760000000000,12
7Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1007,29-Sep-17,0.0205160000000000,13
8Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1008,28-Sep-18,0.0224820000000000,14
9Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1009,30-Sep-19,0.0241230000000000,15
10Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1010,29-Sep-20,0.0255140000000000,16
12Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1012,29-Sep-22,0.0277220000000000,17
15Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1015,29-Sep-25,0.0299710000000000,18
20Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1020,30-Sep-30,0.0318540000000000,19
25Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1025,28-Sep-35,0.0327620000000000,20
30Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1030,28-Sep-40,0.0332440000000000,21
40Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1040,29-Sep-50,0.0332440000000000,22
50Y,USD_EOD_CL     ,27-Sep-10,CLOSE,swap,swap_2_1050,29-Sep-60,0.0332440000000000,23
