COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
01/25/2010,,,0.89,06/20/2010,0.94,3955.28116635268,-4263.17846652822,-157426.435091006,159339.889535716,USD
01/25/2010,,,0.89,06/20/2010,0.94,-3955.99886217878,4263.9144555977,157449.868323307,-159363.571876536,USD
01/25/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.48,03/20/2013,0.67,266162.742717504,-277313.803412987,-890241.137412352,872087.821985017,USD
01/25/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.42,09/20/2013,0.61,397430.263751093,-412874.379105392,-1034244.81031581,1016052.3270002,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.38,12/20/2013,0.52,711499.452762035,-741625.181127913,-1403497.41962938,1384055.33094157,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.38,12/20/2013,0.52,-712069.356944669,742208.313961561,1404318.14409057,-1384856.46682771,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.29,06/20/2016,0.31,-34420.5292307212,35007.1373618657,-146849.428396244,148666.567941321,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.34,06/20/2013,0.39,480.563443432167,38.1020769410246,79650.8171905188,-80144.3313145593,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.29,06/20/2016,0.31,34431.1865868977,-35017.3467827048,146993.616964017,-148811.78906926,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.34,06/20/2013,0.39,-482.232578950738,-36.2949709294918,-79635.8597136889,80129.4066572267,USD
01/25/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.61,12/20/2016,0.61,4197311.56659024,-4217008.22070008,-1838207.97426603,1755551.99379879,USD
01/25/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.61,12/20/2016,0.61,-4199818.20090339,4219502.85574742,1839045.22897709,-1756343.13558779,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.54,03/20/2013,0.84,-362438.382676084,385689.443159672,1085208.05979008,-1039908.7854478,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.54,03/20/2013,0.84,257855.251721462,-274018.816284361,-757899.048632086,726316.116273455,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.54,03/20/2013,0.84,-64935.387480612,69100.7979639477,194441.297429943,-186324.641513918,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.54,03/20/2013,0.84,240784.935428344,-255877.686895664,-707753.929824378,678260.193488808,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.26,12/20/2016,0.26,-1478.74565783021,1460.16304043852,2344.63495881213,-2315.17116689356,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.26,12/20/2016,0.26,-1971.66087816861,1946.88405496634,3126.17994676617,-3086.8948908536,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.26,12/20/2016,0.26,-796.247654681095,786.241630022546,1262.49573559311,-1246.63061701174,USD
01/25/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.26,12/20/2016,0.26,4246.65419014908,-4193.28872490325,-6733.31064032974,6648.6966739278,USD
