COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
11/27/2009,,,0.8,06/20/2010,0.88,14114.148672258,-14281.0856006243,-262104.322329282,262022.980215509,USD
11/27/2009,,,0.8,06/20/2010,0.88,-14117.0898576086,14283.8425912327,262160.759982712,-262079.441679083,USD
11/27/2009,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.42,03/20/2013,0.6,458157.730683806,-439603.527531915,-945895.751878769,926572.520092058,USD
11/27/2009,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.4,09/20/2013,0.58,506591.953919915,-527404.266664374,-1182126.2355045,1163655.32809405,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.36,12/20/2013,0.51,769843.257471205,-807710.086372012,-1732941.40929775,1714869.52309302,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.36,12/20/2013,0.51,-770593.458417472,808481.799390497,1734070.04132215,-1715975.68297849,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.32,06/20/2016,0.34,-39572.303832711,40269.157835321,-151573.015171645,153263.153781002,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.3,06/20/2013,0.34,6088.15633965147,-5621.67441674453,101630.434490675,-102551.997799338,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.32,06/20/2016,0.34,39592.6994307518,-40289.3403982347,151741.8077805,-153433.2850481,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.3,06/20/2013,0.34,-6089.98436790106,5623.69719335415,-101609.71157514,102531.271748262,USD
11/27/2009,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.59,12/20/2016,0.62,4348850.34303303,-4379298.21426603,-2327402.99463418,2236308.33787131,USD
11/27/2009,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.59,12/20/2016,0.62,-4351680.38069895,4382123.92337899,2328586.60900806,-2237432.86370068,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.47,03/20/2013,0.79,-580459.909758636,593856.352228825,1085979.18981007,-1049238.70851049,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.47,03/20/2013,0.79,411718.316232964,-420935.381331369,-759818.245720231,734193.763281721,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.47,03/20/2013,0.79,-103998.810399474,106398.831701358,194581.941657943,-187998.310427433,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.47,03/20/2013,0.79,384467.163261397,-393073.699164379,-709552.00227731,685621.325255039,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-1388.4376777435,1367.21952447281,2201.44654365123,-2167.80396038704,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-1851.25023798816,1822.95936694534,2935.26205978216,-2890.40528207243,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-747.620281229637,736.195121879897,1185.39428197554,-1167.27904499772,USD
11/27/2009,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,3987.30819646287,-3926.37401280726,-6322.10288461866,6225.48828667901,USD
