Ccy Code, Business Date, Bid, Mid, Ask
ADP,19/10/2010,137.384200000,137.384200000,137.384200000
AED,19/10/2010,3.672800000,3.673000000,3.673200000
AFA,19/10/2010,42.785000000,42.785000000,42.785000000
ALL,19/10/2010,106.400000000,106.650000000,106.900000000
ANG,19/10/2010,1.790000000,1.790000000,1.790000000
AON,19/10/2010,80.835700000,80.956950000,81.078200000
ARS,19/10/2010,2.850000000,2.851250000,2.852500000
ATS,19/10/2010,11.361820000,11.361820000,11.361820000
AUD,19/10/2010,1.0084711577248890681726502622,1.0083694665725521831198951296,1.008267795926598104456543658
AWG,19/10/2010,1.790000000,1.790000000,1.790000000
BBD,19/10/2010,2.000000000,2.000000000,2.000000000
BDT,19/10/2010,58.920000000,58.945000000,58.970000000
BEF,19/10/2010,33.308480000,33.308480000,33.308480000
BGL,19/10/2010,1.601300000,1.601700000,1.602100000
BHD,19/10/2010,0.376440000,0.377065000,0.377690000
BIF,19/10/2010,1020.000000000,1060.000000000,1100.000000000
BMD,19/10/2010,1.000000000,1.000000000,1.000000000
BND,19/10/2010,1.676300000,1.676800000,1.677300000
BOB,19/10/2010,7.892000000,7.901000000,7.910000000
BRL,19/10/2010,1.673700000,1.673950000,1.674200000
BSD,19/10/2010,1.000000000,1.000000000,1.000000000
BTN,19/10/2010,43.730000000,43.735000000,43.740000000
BWP,19/10/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,19/10/2010,1.980000000,1.980000000,1.980000000
CAD,19/10/2010,1.016800000,1.016950000,1.017100000
CHF,19/10/2010,0.959500000,0.959600000,0.959700000
CLP,19/10/2010,481.200000000,481.350000000,481.500000000
CNY,19/10/2010,6.644100000,6.644250000,6.644400000
COP,19/10/2010,2665.100000000,2666.100000000,2667.100000000
CRC,19/10/2010,428.260000000,428.460000000,428.660000000
CUP,19/10/2010,1.000000000,1.000000000,1.000000000
CVE,19/10/2010,108.950000000,108.950000000,108.950000000
CZK,19/10/2010,17.517500000,17.548750000,17.580000000
DEM,19/10/2010,1.470328000,1.470383000,1.470438000
DJF,19/10/2010,175.000000000,175.000000000,175.000000000
DKK,19/10/2010,5.340600000,5.341100000,5.341600000
DOP,19/10/2010,43.100000000,43.100000000,43.100000000
DZD,19/10/2010,68.920200000,68.920200000,68.920200000
ECS,19/10/2010,25000.000000000,25000.000000000,25000.000000000
EEK,19/10/2010,12.872300000,12.875150000,12.878000000
EGP,19/10/2010,6.180000000,6.189950000,6.199900000
ESP,19/10/2010,137.384200000,137.384200000,137.384200000
ETB,19/10/2010,8.350000000,8.550000000,8.750000000
EUR,19/10/2010,0.7161784716751414452481558404,0.71615282701328463494109643,0.7161271841879117731309080493
FIM,19/10/2010,4.909364000,4.909364000,4.909364000
FJD,19/10/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,19/10/2010,1.829800000,1.829900000,1.830000000
FRF,19/10/2010,4.697500000,4.697550000,4.697600000
GBP,19/10/2010,0.6288121738036848393384895932,0.6287528686849633751453991009,0.628693574751666037973091915
GHC,19/10/2010,8890.000000000,8975.000000000,9060.000000000
GIP,19/10/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,19/10/2010,28.000000000,29.000000000,30.000000000
GNF,19/10/2010,2005.000000000,2012.500000000,2020.000000000
GRD,19/10/2010,281.355800000,281.355800000,281.355800000
GTQ,19/10/2010,8.080000000,8.100000000,8.120000000
GWP,19/10/2010,761.550000000,761.550000000,761.550000000
GYD,19/10/2010,179.000000000,179.000000000,179.000000000
HKD,19/10/2010,7.757000000,7.757250000,7.757500000
HNL,19/10/2010,17.980000000,17.980000000,17.980000000
HRK,19/10/2010,6.218100000,6.221950000,6.225800000
HTG,19/10/2010,29.000000000,29.000000000,29.000000000
HUF,19/10/2010,196.850000000,197.545000000,198.240000000
IDR,19/10/2010,8930.000000000,8932.500000000,8935.000000000
IEP,19/10/2010,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,19/10/2010,3.573200000,3.575850000,3.578500000
INR,19/10/2010,44.360000000,44.365000000,44.370000000
IQD,19/10/2010,1424.500000000,1424.500000000,1424.500000000
IRR,19/10/2010,8481.000000000,8482.000000000,8483.000000000
ISK,19/10/2010,111.250000000,111.610000000,111.970000000
ITL,19/10/2010,1598.770000000,1598.770000000,1598.770000000
JMD,19/10/2010,60.370000000,60.370000000,60.370000000
JOD,19/10/2010,0.708000000,0.709000000,0.710000000
JPY,19/10/2010,81.190000000,81.195000000,81.200000000
KES,19/10/2010,77.450000000,77.450000000,77.450000000
KHR,19/10/2010,3850.000000000,3850.000000000,3850.000000000
KMF,19/10/2010,404.778500000,404.828400000,404.878400000
KPW,19/10/2010,2.200000000,2.200000000,2.200000000
KRW,19/10/2010,1114.000000000,1114.250000000,1114.500000000
KWD,19/10/2010,0.281200000,0.282200000,0.283200000
KYD,19/10/2010,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,19/10/2010,147.545000000,147.602500000,147.660000000
LAK,19/10/2010,7842.590000000,7842.590000000,7842.590000000
LBP,19/10/2010,1514.000000000,1515.000000000,1516.000000000
LKR,19/10/2010,97.500000000,97.550000000,97.600000000
LRD,19/10/2010,1.000000000,1.000000000,1.000000000
LSL,19/10/2010,6.404900000,6.420000000,6.435100000
LTL,19/10/2010,2.850000000,2.851000000,2.852000000
LUF,19/10/2010,33.308480000,33.308480000,33.308480000
LVL,19/10/2010,0.536800000,0.537300000,0.537800000
LYD,19/10/2010,1.205900000,1.205900000,1.205900000
MAD,19/10/2010,9.044100000,9.058800000,9.073500000
MGF,19/10/2010,6800.000000000,6800.000000000,6800.000000000
MMK,19/10/2010,6.387900000,6.387900000,6.387900000
MNT,19/10/2010,1176.000000000,1176.000000000,1176.000000000
MOP,19/10/2010,8.024500000,8.025000000,8.025500000
MRO,19/10/2010,264.320000000,265.310000000,266.300000000
MTL,19/10/2010,0.349400000,0.349950000,0.350500000
MUR,19/10/2010,26.250000000,26.400000000,26.550000000
MVR,19/10/2010,12.750000000,12.800000000,12.850000000
MWK,19/10/2010,106.500000000,108.250000000,110.000000000
MXN,19/10/2010,12.383900000,12.401400000,12.418900000
MYR,19/10/2010,3.093500000,3.095500000,3.097500000
MZM,19/10/2010,23262.000000000,23379.500000000,23497.000000000
NAD,19/10/2010,6.404900000,6.420000000,6.435100000
NGN,19/10/2010,134.900000000,135.050000000,135.200000000
NIO,19/10/2010,15.650000000,15.650000000,15.650000000
NLG,19/10/2010,1.819594000,1.819594000,1.819594000
NOK,19/10/2010,5.831200000,5.834650000,5.838100000
NPR,19/10/2010,69.840000000,69.920000000,70.000000000
NZD,19/10/2010,1.320655044902271526677231907,1.3203934772562223542615699478,1.3201320132013201320132013201
OMR,19/10/2010,0.384900000,0.384950000,0.385000000
PAB,19/10/2010,1.000000000,1.000000000,1.000000000
PEN,19/10/2010,3.457000000,3.457000000,3.457000000
PGK,19/10/2010,3.2552083333333333333333333333,3.2467532467532467532467532468,3.2383419689119170984455958549
PHP,19/10/2010,43.205000000,43.277500000,43.350000000
