Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,09-Sep-10,CLOSE,mm,mm_0_1,10-Sep-10,0.0093150000000000,0
2D,GBP            ,09-Sep-10,CLOSE,mm,mm_0_20100915,15-Sep-10,0.0093153000000000,1
FUT1,GBP            ,09-Sep-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0098478000000000,2
FUT2,GBP            ,09-Sep-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0107243000000000,3
FUT3,GBP            ,09-Sep-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0113105000000000,4
FUT4,GBP            ,09-Sep-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0121999000000000,5
FUT5,GBP            ,09-Sep-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0131658000000000,6
FUT6,GBP            ,09-Sep-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0147048000000000,7
FUT7,GBP            ,09-Sep-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0163151000000000,8
FUT8,GBP            ,09-Sep-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0180086000000000,9
FUT9,GBP            ,09-Sep-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0193686000000000,10
FUT10,GBP            ,09-Sep-10,CLOSE,fut,fut_10_103,20-Mar-13,0.0213069000000000,11
FUT11,GBP            ,09-Sep-10,CLOSE,fut,fut_11_103,20-Jun-13,0.0229458000000000,12
FUT12,GBP            ,09-Sep-10,CLOSE,fut,fut_12_103,19-Sep-13,0.0245838000000000,13
4Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1004,09-Sep-14,0.0189750000000000,14
5Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1005,09-Sep-15,0.0216500000000000,15
6Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1006,09-Sep-16,0.0241250000000000,16
7Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1007,11-Sep-17,0.0262898000000000,17
8Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1008,10-Sep-18,0.0282453000000000,18
9Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1009,09-Sep-19,0.0298750000000000,19
10Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1010,09-Sep-20,0.0312750000000000,20
12Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1012,09-Sep-22,0.0334500000000000,21
15Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1015,09-Sep-25,0.0354750000000000,22
20Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1020,09-Sep-30,0.0368000000000000,23
25Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1025,10-Sep-35,0.0372998000000000,24
30Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1030,10-Sep-40,0.0374999000000000,25
40Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1040,09-Sep-50,0.0374750000000000,26
50Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1050,09-Sep-60,0.0375250000000000,27
60Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1060,09-Sep-70,0.0376250000000000,28
70Y,GBP            ,09-Sep-10,CLOSE,swap,swap_0_1070,09-Sep-80,0.0377315000000000,29
1D,EUR_EUR        ,09-Sep-10,CLOSE,mm,mm_0_1,13-Sep-10,0.0103675000000000,0
2D,EUR_EUR        ,09-Sep-10,CLOSE,mm,mm_2_20100915,15-Sep-10,0.0103676000000000,1
FUT1,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0108393000000000,2
FUT2,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0118380000000000,3
FUT3,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0121710000000000,4
FUT4,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0127456000000000,5
FUT5,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0131215000000000,6
FUT6,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0141237000000000,7
FUT7,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0150748000000000,8
FUT8,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0161711000000000,9
FUT9,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0169650000000000,10
FUT10,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_10_103,20-Mar-13,0.0181378000000000,11
FUT11,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_11_103,20-Jun-13,0.0190266000000000,12
FUT12,EUR_EUR        ,09-Sep-10,CLOSE,fut,fut_12_103,19-Sep-13,0.0201355000000000,13
4Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1004,15-Sep-14,0.0171526000000000,14
5Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1005,14-Sep-15,0.0190660000000000,15
6Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1006,13-Sep-16,0.0208300000000000,16
7Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1007,13-Sep-17,0.0223900000000000,17
8Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1008,13-Sep-18,0.0237400000000000,18
9Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1009,13-Sep-19,0.0248800000000000,19
10Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1010,14-Sep-20,0.0258577000000000,20
11Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1011,13-Sep-21,0.0267000000000000,21
12Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1012,13-Sep-22,0.0274300000000000,22
15Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1015,15-Sep-25,0.0287782000000000,23
20Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1020,13-Sep-30,0.0295800000000000,24
25Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1025,13-Sep-35,0.0293700000000000,25
30Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1030,13-Sep-40,0.0284700000000000,26
40Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1040,13-Sep-50,0.0271000000000000,27
50Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1050,13-Sep-60,0.0266400000000000,28
60Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1060,15-Sep-70,0.0261502000000000,29
70Y,EUR_EUR        ,09-Sep-10,CLOSE,swap,swap_2_1070,13-Sep-80,0.0256680000000000,30
1D,JPY_EOD        ,09-Sep-10,CLOSE,mm,mm_0_1,10-Sep-10,0.0043135000000000,0
2D,JPY_EOD        ,09-Sep-10,CLOSE,mm,mm_0_20100913,13-Sep-10,0.0043135000000000,1
1W,JPY_EOD        ,09-Sep-10,CLOSE,mm,mm_2_20100920,20-Sep-10,0.0043137000000000,2
1M,JPY_EOD        ,09-Sep-10,CLOSE,mm,mm_2_101,13-Oct-10,0.0043142000000000,3
2M,JPY_EOD        ,09-Sep-10,CLOSE,mm,mm_2_102,15-Nov-10,0.0043151000000000,4
3M,JPY_EOD        ,09-Sep-10,CLOSE,mm,mm_2_103,13-Dec-10,0.0043158000000000,5
6M,JPY_EOD        ,09-Sep-10,CLOSE,mm,mm_2_106,14-Mar-11,0.0043375000000000,6
1Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1001,13-Sep-11,0.0042750000000000,7
18M,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_118,13-Mar-12,0.0042914000000000,8
2Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1002,13-Sep-12,0.0043000000000000,9
3Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1003,13-Sep-13,0.0046000000000000,10
4Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1004,16-Sep-14,0.0050969000000000,11
5Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1005,14-Sep-15,0.0058733000000000,12
6Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1006,13-Sep-16,0.0068500000000000,13
7Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1007,13-Sep-17,0.0080250000000000,14
8Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1008,13-Sep-18,0.0093000000000000,15
9Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1009,13-Sep-19,0.0105750000000000,16
10Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1010,14-Sep-20,0.0118219000000000,17
12Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1012,13-Sep-22,0.0139500000000000,18
15Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1015,16-Sep-25,0.0162699000000000,19
20Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1020,13-Sep-30,0.0186250000000000,20
25Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1025,13-Sep-35,0.0195250000000000,21
30Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1030,13-Sep-40,0.0199000000000000,22
40Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1040,13-Sep-50,0.0199000000000000,23
50Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1050,13-Sep-60,0.0199000000000000,24
52Y,JPY_EOD        ,09-Sep-10,CLOSE,swap,swap_2_1052,13-Sep-62,0.0199000000000000,25
2D,USD_EOD_CL     ,09-Sep-10,CLOSE,mm,mm_2_20100915,15-Sep-10,0.0001000000000000,0
FUT1,USD_EOD_CL     ,09-Sep-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0030000000000000,1
FUT2,USD_EOD_CL     ,09-Sep-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0045500000000000,2
FUT3,USD_EOD_CL     ,09-Sep-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0054000000000000,3
FUT4,USD_EOD_CL     ,09-Sep-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0064000000000000,4
FUT5,USD_EOD_CL     ,09-Sep-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0077000000000000,5
FUT6,USD_EOD_CL     ,09-Sep-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0094000000000000,6
FUT7,USD_EOD_CL     ,09-Sep-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0111000000000000,7
2Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1002,13-Sep-12,0.0075750000000000,8
3Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1003,13-Sep-13,0.0108690000000000,9
4Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1004,15-Sep-14,0.0142670000000000,10
5Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1005,14-Sep-15,0.0175140000000000,11
6Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1006,13-Sep-16,0.0202980000000000,12
7Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1007,13-Sep-17,0.0226320000000000,13
8Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1008,13-Sep-18,0.0245090000000000,14
9Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1009,13-Sep-19,0.0260360000000000,15
10Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1010,14-Sep-20,0.0273380000000000,16
12Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1012,13-Sep-22,0.0294460000000000,17
15Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1015,15-Sep-25,0.0315460000000000,18
20Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1020,13-Sep-30,0.0333050000000000,19
25Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1025,13-Sep-35,0.0341390000000000,20
30Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1030,13-Sep-40,0.0345970000000000,21
40Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1040,13-Sep-50,0.0345970000000000,22
50Y,USD_EOD_CL     ,09-Sep-10,CLOSE,swap,swap_2_1050,13-Sep-60,0.0345970000000000,23
2D,CAD_EOD        ,09-Sep-10,CLOSE,mm,mm_0_20100913,13-Sep-10,0.0138100000000000,0
FUT1,CAD_EOD        ,09-Sep-10,CLOSE,fut,fut_1_103,13-Dec-10,0.0127000000000000,1
FUT2,CAD_EOD        ,09-Sep-10,CLOSE,fut,fut_2_103,14-Mar-11,0.0136000000000000,2
FUT3,CAD_EOD        ,09-Sep-10,CLOSE,fut,fut_3_103,14-Jun-11,0.0148000000000000,3
FUT4,CAD_EOD        ,09-Sep-10,CLOSE,fut,fut_4_103,19-Sep-11,0.0157000000000000,4
FUT5,CAD_EOD        ,09-Sep-10,CLOSE,fut,fut_5_103,19-Dec-11,0.0167000000000000,5
FUT6,CAD_EOD        ,09-Sep-10,CLOSE,fut,fut_6_103,19-Mar-12,0.0179000000000000,6
FUT7,CAD_EOD        ,09-Sep-10,CLOSE,fut,fut_7_103,19-Jun-12,0.0189000000000000,7
2Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1002,10-Sep-12,0.0160200000000000,8
3Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1003,09-Sep-13,0.0179500000000000,9
4Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1004,09-Sep-14,0.0203300000000000,10
5Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1005,09-Sep-15,0.0225100000000000,11
6Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1006,09-Sep-16,0.0244900000000000,12
7Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1007,11-Sep-17,0.0263300000000000,13
8Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1008,10-Sep-18,0.0281200000000000,14
9Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1009,09-Sep-19,0.0298100000000000,15
10Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1010,09-Sep-20,0.0314000000000000,16
12Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1012,09-Sep-22,0.0339300000000000,17
15Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1015,09-Sep-25,0.0365000000000000,18
20Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1020,09-Sep-30,0.0386500000000000,19
25Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1025,10-Sep-35,0.0379400000000000,20
30Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1030,10-Sep-40,0.0368900000000000,21
35Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1035,11-Sep-45,0.0368900000000000,22
40Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1040,09-Sep-50,0.0368900000000000,23
50Y,CAD_EOD        ,09-Sep-10,CLOSE,swap,swap_0_1050,09-Sep-60,0.0365900000000000,24
