ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
,GNT LSS 1 - GS,3816,CDO0000658,,,,,,,,,,,,,,,,,,,0.65468007995995,0.651389669817424,0.936810923622843,0.935515764179067,-4040465.8053376,-4043781.8761356,-225.226538621483,505.539597970263,83756.062658757,83660.5099520087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 BNP,2743,CDO0000659,,,,,,,,,,,,,,,,,,,0.565518851775698,0.560013053107262,0.857758703091747,0.849855977842785,-591291.586502238,-611812.322171009,238610.53257465,226181.517768102,34255.7028551344,34750.6571034528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 Mav1,8271,CDO0000660,,,,,,,,,,,,,,,,,,,0.564052891603346,0.558564221801725,0.855520269089437,0.847641826390167,367401.475154902,380067.736503156,-144975.230089438,-137209.294529364,-21151.3647579346,-21447.1541181691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Dresdner,2602,CDO0000661,,,,,,,,,,,,,,,,,,,0.565518851775698,0.560013053107262,0.857758703091747,0.849855977842785,-105928.812781096,-109605.315911727,42747.2276525016,40520.323923067,6145.65472285519,6233.94215062517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Mav1,8269,CDO0000662,,,,,,,,,,,,,,,,,,,0.564052891603346,0.558564221801725,0.855520269089437,0.847641826390167,335276.454069249,346835.745173058,-132299.941921387,-125212.474242341,-19319.7352573313,-19588.8870240552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4272,4272,CDO0000671,,,,,,,,,,,,,,,,,,,0.317403233797459,0.317583188651055,0.317403233797459,0.317583188651055,-11111.0220777679,-10973.3624237784,-11111.0220777679,-10973.3624237784,-1027.94113511007,-1029.42838830699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4273,4273,CDO0000672,,,,,,,,,,,,,,,,,,,0.317403233797459,0.317583188651055,0.317403233797459,0.317583188651055,-14814.6961169858,-14631.1499115018,-14814.6961169858,-14631.1499115018,-1370.58818137675,-1372.57118564114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4280,4280,CDO0000673,,,,,,,,,,,,,,,,,,,0.317403233797459,0.317583188651055,0.317403233797459,0.317583188651055,-5982.85798971676,-5908.73356129177,-5982.85798971676,-5908.73356129177,-553.506760233795,-554.307588871365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD8268,8268,CDO0000674,,,,,,,,,,,,,,,,,,,0.317403233797459,0.317583188651055,0.317403233797459,0.317583188651055,31908.5761844703,31513.2458965716,31908.5761844703,31513.2458965716,2952.03607672063,2956.3071628196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,*,*,,,,,,,,,,,,,,,,,,,,,0.0218172482268911,0.0229585033159241,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc.,Athilon 4,2591,CDO0000646,2024.1,1948.7,2596.1,2580.5,3058.9,3044.6,3591.9,3588,4032.6,4062.5,4271.8,4217.2,4503.2,4492.8,,,417929.55352965,432996.384123445,,,,,,,,,,,-22.3113158047199,-22.5382215678692,471.847569942474,481.737028166652,728.579781845212,742.898404344916,,,,,,,,,-0.00381070375442505,-0.00376135110855103,-0.526091396808624,-0.530826956033707,-1.20258918404579,-1.20975783467293,,,,,,,,,-112.144482486454,-112.49755144535,-207.480644520353,-207.961282292299,-296.788935800261,-297.423366241512,,,,,,,,,198951.524943859,200344.107745474,-2274176.32634252,-2316474.59977453,-2454875.14512855,-2497780.90313749,,,,,,,,
"Ambac Financial Group, Inc.",Athilon 4,2591,CDO0000646,135333.9,134836,104858,105557.4,92279.2,93433.6,83326.1,84735.3,79002.3,78721.5,71225.7,71455.8,63194.3,63984.7,,,-1135.86158016324,-3215.58959308267,,,,,,,,,,,-0.452016890048981,-0.131243109703064,0.044811487197876,-0.00305993854999542,0.980873018503189,0.295494228601456,,,,,,,,,8.33272933959961E-05,-0.000696659088134766,0.000336349010467529,3.43024730682373E-05,0.000408947467803955,-0.00317990779876709,,,,,,,,,-49.8003024332053,-49.9594256211469,-63.605628164717,-63.5544769402249,-75.560215706714,-75.0365287521927,,,,,,,,,9076.58925676703,2626.99396703054,-704.520786774236,48.1467033844586,-12981.3422226114,-3938.00504254831,,,,,,,,
Adecco S.A.,Athilon 4,2591,CDO0000646,1002.3,1017.9,1255.8,1262.3,1462.5,1470.3,1593.8,1602.9,1739.4,1739.4,1787.5,1784.9,1862.9,1859,,,590876.50640437,606298.461185128,,,,,,,,,,,-25.9256851524115,-26.6889398992062,686.475165143609,695.98041446507,1028.62969012558,1043.5396964252,,,,,,,,,-0.0038200318813324,-0.00403469800949097,-0.545529216527939,-0.571873694658279,-1.14038071036339,-1.20059567689896,,,,,,,,,-112.168633013857,-112.410486706763,-208.121069628159,-208.307332086044,-299.915695428942,-300.029168846558,,,,,,,,,231131.328392035,237423.933309955,-3298441.46183808,-3341122.9815837,-3429729.43998289,-3478127.47819493,,,,,,,,
SOCIETE AIR FRANCE,Athilon 4,2591,CDO0000646,2288,2883.4,3321.5,3490.5,4105.4,4143.1,4482.4,4521.4,4802.2,4837.3,4916.6,4904.9,5057,5032.3,,,338862.051226139,345716.669010818,,,,,,,,,,,-27.9444395005703,-28.8165390193462,367.290963813663,366.635985791683,589.070415884256,587.556131601334,,,,,,,,,-0.00368112325668335,-0.00265705585479736,-0.392533987760544,-0.382645905017853,-0.976188063621521,-0.950914204120636,,,,,,,,,-111.1294710249,-110.899871730041,-203.491697639351,-202.620239226811,-287.898947302203,-286.765468229674,,,,,,,,,251458.404713444,259842.852564277,-1804943.23883726,-1809473.65964401,-2046101.3192449,-2048908.2427831,,,,,,,,
AGRIUM INC.,Athilon 4,2591,CDO0000646,590.226751673515,539.5,714.92271209112,691.6,833.3,835.9,945.358615400153,1010.29194207401,1051.09855829158,1194.7,1243.62242654827,1344.2,1485.01818511783,1577.16887384579,,,675904.409265667,694997.150520653,,,,,,,,,,,-11.2218513339758,-11.1388583779335,733.370731964707,749.868112444878,1074.25469236076,1098.12048701942,,,,,,,,,0.00257411599159241,0.00305396318435669,0.338040381669998,0.279750227928162,0.818732112646103,0.692918092012405,,,,,,,,,-113.32019201897,-113.660059172446,-212.206337230352,-212.678347709429,-308.166734467241,-308.790816845436,,,,,,,,,99027.8178499491,98001.5183788842,-3455932.28522966,-3525831.94538159,-3485952.80479553,-3556195.41486909,,,,,,,,
ALLTEL Corporation,Athilon 4,2591,CDO0000646,89.7,91,140.4,152.1,206.7,206.7,245.7,244.4,299,302.9,379.6,377,453.7,447.2,,,370317.941311985,380429.683553785,,,,,,,,,,,-1.82604947686195,-1.79085177183151,191.170448884368,214.805387988687,276.902801394463,310.436104595661,,,,,,,,,0.133864521980286,0.116986751556396,5.22826334834099,4.92037126421928,10.7939889431,10.1706410050392,,,,,,,,,-113.722054622055,-114.021125431482,-213.766800727558,-214.115032167092,-311.742635914794,-312.207300348043,,,,,,,,,16057.1270272127,15706.3155187648,-894294.381698735,-1003224.22865227,-888241.675964229,-994326.859908761,,,,,,,,
Atlas Copco Aktiebolag,Athilon 4,2591,CDO0000646,548.6,524.561739161467,637,630.5,718.9,720.2,795.6,796.9,852.8,854.1,898.3,895.7,916.5,923,,,690334.341023773,708859.802670896,,,,,,,,,,,-19.7008866220713,-20.4764064997435,726.102392405272,744.132354706526,1068.83477045596,1096.01715357602,,,,,,,,,0.00654557347297668,0.00587907433509827,0.748982429504395,0.650510370731354,1.71486046910286,1.50470665097237,,,,,,,,,-112.538497895646,-112.814663096628,-209.637080762967,-209.903997557769,-303.643550305472,-303.866121289938,,,,,,,,,175059.086361179,181504.832241576,-3463616.21599884,-3545108.06542277,-3520031.19901834,-3606908.03214037,,,,,,,,
AT&T Inc.,Athilon 4,2591,CDO0000646,339.56,339.56,622.57,622.57,802.49,802.49,951.73,951.73,1120.47,1120.47,1298.18,1298.18,1460.81,1460.81,,,683827.743441522,701969.007874638,,,,,,,,,,,-10.709027454257,-10.6849148124456,730.876219317317,748.548087894917,1071.11195409298,1096.05106844008,,,,,,,,,0.0245110690593719,0.020165890455246,0.551117748022079,0.454624712467194,1.25826650857925,1.0552074611187,,,,,,,,,-113.52744967113,-113.826321691082,-212.72052026907,-213.083829277813,-308.857995760435,-309.349506571436,,,,,,,,,94329.8513732078,93870.3338006817,-3435851.97325031,-3512927.707522,-3467975.47350461,-3543083.29302919,,,,,,,,
"Avis Budget Group, Inc.",Athilon 4,2591,CDO0000646,3170.7,3594.5,4846.4,5079.1,6058,6169.8,7117.5,7272.2,7904,8075.6,8057.4,8287.5,8203,8379.8,,,230795.794022262,233601.444061369,,,,,,,,,,,-21.3013746142387,-21.7612968236208,231.794550195336,229.500407710671,388.662228211761,384.482118010521,,,,,,,,,-0.00266194343566895,-0.00212284922599792,-0.220902532339096,-0.212414056062698,-0.606186300516129,-0.582599818706512,,,,,,,,,-111.216263063358,-111.160289512645,-202.820754150883,-202.240098143544,-284.019597034899,-283.118103367525,,,,,,,,,191531.112694406,195765.024713663,-1142854.19737124,-1134791.81338104,-1368434.54560639,-1358027.31594105,,,,,,,,
SAFEWAY LIMITED,Athilon 4,2591,CDO0000646,274.3,282.1,406.9,421.2,512.2,535.6,630.5,653.9,739.7,761.8,800.8,815.1,884,908.7,,,720342.852542311,736766.518356353,,,,,,,,,,,-16.2694000452757,-17.4419786632061,672.836851716042,704.157215714455,986.892525717616,1033.89741018414,,,,,,,,,0.0466119945049286,0.0375577211380005,2.40684962272644,2.01514035463333,5.21953663229942,4.39803433418274,,,,,,,,,-112.762919098939,-113.014030271553,-210.364826015989,-210.556900478476,-305.064338298576,-305.143173651921,,,,,,,,,144279.699171328,154334.631030289,-3198428.48473586,-3344260.92953641,-3235030.78472487,-3388237.06200133,,,,,,,,
"AutoZone, Inc.",Athilon 4,2591,CDO0000646,236.6,295.1,391.3,417.3,574.6,468,663,643.5,817.7,815.1,906.1,891.8,1020.5,1014,,,716289.92737329,742632.015389949,,,,,,,,,,,-7.92876981198788,-6.93918287754059,684.476848989725,688.286293506622,999.30711504817,998.349872022867,,,,,,,,,0.0584522783756256,0.0321944355964661,2.08923667669296,2.48984879255295,4.46437871456146,5.31767868995667,,,,,,,,,-113.612729177263,-113.863337934298,-213.199248993946,-213.436719271224,-310.096007257783,-310.642932281768,,,,,,,,,69787.6890151729,60943.0832033459,-3210503.09613972,-3224779.20320723,-3222573.30523268,-3213818.07945759,,,,,,,,
Bank of America Corporation,Athilon 4,2591,CDO0000646,1038.7,1092,1263.6,1305.2,1362.4,1420.9,1575.6,1604.2,1716,1758.9,1713.4,1778.4,1762.8,1778.4,,,598920.71354425,608248.862685174,,,,,,,,,,,-16.3763262033463,-16.8273602128029,695.232982620597,699.168011337519,1028.86087667942,1035.45372267067,,,,,,,,,-0.00463205575942993,-0.00487989187240601,-0.519993633031845,-0.571212768554688,-1.04858100414276,-1.16316077113152,,,,,,,,,-112.950666843958,-113.202337220943,-210.767554013559,-210.985908532048,-304.981427471679,-305.156284759906,,,,,,,,,144986.538467898,148648.52286539,-3298576.88900195,-3313813.78122377,-3373519.77531472,-3393191.53621679,,,,,,,,
BRITISH AMERICAN TOBACCO p.l.c.,Athilon 4,2591,CDO0000646,351,357.5,445.9,453.7,553.8,560.3,661.7,665.6,750.1,759.2,807.3,816.4,877.5,884,,,714946.300839275,732940.154018223,,,,,,,,,,,-16.8938238024712,-17.828557536006,688.113894790411,712.944595053792,1010.19749382138,1047.13781447709,,,,,,,,,0.0279667377471924,0.0224418342113495,1.97625887393951,1.74803939461708,4.31735360622406,3.83953335881233,,,,,,,,,-112.700104876002,-112.951980296295,-210.195373291153,-210.397827299601,-304.765256011541,-304.89607973235,,,,,,,,,149900.692825961,157841.92086972,-3273687.160741,-3388554.93045838,-3314674.07749106,-3434408.91531405,,,,,,,,
The Black & Decker Corporation,Athilon 4,2591,CDO0000646,118.3,119.6,146.9,150.8,227.5,223.6,304.2,301.6,393.9,388.7,456.3,438.1,565.5,513.5,,,751532.531748444,772350.445435643,,,,,,,,,,,-3.52378076314926,-3.39832448959351,414.887668430805,451.108600273728,601.294098541141,652.561851263046,,,,,,,,,0.198868989944458,0.174797475337982,9.62526750564575,9.34691390395164,19.9023264348507,19.3339205980301,,,,,,,,,-113.772539670978,-114.071487336048,-213.713149527935,-214.072074432934,-311.638916821755,-312.132479217048,,,,,,,,,30972.1552611886,29791.1824326638,-1941329.6250008,-2107274.39096711,-1929457.67067037,-2090656.67533199,,,,,,,,
Belo Corp.,Athilon 4,2591,CDO0000646,1381.9,1354.6,2161.9,2210,2965.3,2996.5,3650.4,3623.1,4221.1,4171.7,4342,4319.9,4504.5,4533.1,,,439390.239660889,449538.537741899,,,,,,,,,,,-21.4576685875654,-21.783499032259,499.419054016471,502.711246788502,775.021644935012,779.588032066822,,,,,,,,,-0.00493112206459045,-0.0048564076423645,-0.556366175413132,-0.554255962371826,-1.28252217173576,-1.275723695755,,,,,,,,,-112.668990972612,-112.985664755125,-209.027236646727,-209.355548706291,-299.008780551549,-299.330041757425,,,,,,,,,190448.75082605,192798.786283823,-2389253.48690578,-2401232.0184251,-2591969.51843827,-2604443.00040754,,,,,,,,
BellSouth Corporation,Athilon 4,2591,CDO0000646,231.823201399145,224.966684011516,280.8,270.4,356.2,358.8,449.8,447.2,531.7,516.1,621.4,586.3,765.7,741,,,738425.404879719,758667.22546196,,,,,,,,,,,-5.07080495357513,-5.04834246635437,581.771547406912,609.607145041227,843.292196214199,883.246276736259,,,,,,,,,0.066242516040802,0.0609007477760315,4.42862302064896,5.06613820791245,10.1461347341537,9.74884247779846,,,,,,,,,-113.616687811523,-113.921762434162,-213.423761514336,-213.814241080624,-310.840557003265,-311.370580796769,,,,,,,,,44630.8112940857,44314.1183781451,-2725898.668822,-2851106.37140096,-2712941.33669096,-2836640.10413609,,,,,,,,
BROOKFIELD ASSET MANAGEMENT INC.,Athilon 4,2591,CDO0000646,2501.79737038607,2834.9762468002,2535.66968382014,2852.2,3120,3204.5,3450.2,3594.5,3963.7,4045.6,1924.140912176,4161.3,2096.55907234056,4205.5,,,417495.892918944,415090.098232239,,,,,,,,,,,-22.378551363945,-23.1049086004496,468.742173343897,456.54559622705,727.639238253236,705.739900261164,,,,,,,,,-0.00304532051086426,-0.00237110257148743,-0.519753813743591,-0.498662263154984,-1.20095255970955,-1.14366501569748,,,,,,,,,-111.756487794983,-111.774716577684,-206.851221277038,-206.27851804612,-296.146791242737,-295.161762046436,,,,,,,,,200243.867765407,206709.614731088,-2266083.66365942,-2213248.38161274,-2457022.19227095,-2391027.53475951,,,,,,,,
BRITISH TELECOMMUNICATIONS public limited company,Athilon 4,2591,CDO0000646,839.8,876.2,1216.8,1227.2,1374.1,1424.8,1532.7,1535.3,1643.2,1661.4,1721.2,1726.4,1827.8,1794,,,600118.4456954,611835.88306278,,,,,,,,,,,-25.5468599796295,-26.4329646378756,696.438652634621,702.222227558494,1040.21061274409,1051.38457667828,,,,,,,,,-0.00278782844543457,-0.0034659206867218,-0.512257874011993,-0.555926769971848,-1.05634421110153,-1.1600067615509,,,,,,,,,-112.300915385624,-112.526374732151,-208.416702541314,-208.567293136065,-300.422645018296,-300.413708217395,,,,,,,,,227485.767964629,234904.614147523,-3341568.32990181,-3366885.65594213,-3462490.69433745,-3499788.95076732,,,,,,,,
BRITISH SKY BROADCASTING GROUP PLC,Athilon 4,2591,CDO0000646,742.492372278063,813.8,871,907.4,985.4,1014,1107.6,1118,1207.7,1215.5,1267.5,1274,1342.9,1326,,,653505.303512037,666383.544385105,,,,,,,,,,,-22.7109040617943,-23.7953398525715,731.612383618951,743.584894642234,1083.60819365084,1102.36404147744,,,,,,,,,-0.000615954399108887,-0.00226950645446777,-0.071391373872757,-0.187869817018509,-0.0629706680774689,-0.317121028900146,,,,,,,,,-112.380230028609,-112.577459638449,-209.028521429248,-209.09204357759,-302.222903344168,-302.137817925881,,,,,,,,,202089.85206751,211368.59837655,-3500060.08087555,-3556256.28751532,-3585460.20721944,-3648547.04070137,,,,,,,,
BorgWarner Inc.,Athilon 4,2591,CDO0000646,618.8,648.7,698.1,744.9,919.1,889.2,1138.8,1185.6,1387.1,1419.6,1502.8,1527.5,1661.4,1674.4,,,669457.645474344,687127.403282255,,,,,,,,,,,-11.6285488903522,-11.7475382983685,733.220004409552,749.851698413491,1078.48568460345,1099.42620444298,,,,,,,,,0.00167399644851685,-0.000633358955383301,0.20039975643158,0.11799630522728,0.517420291900635,0.349442839622498,,,,,,,,,-113.296599655073,-113.569392187837,-212.185404012915,-212.435897680087,-307.998641281606,-308.374741715809,,,,,,,,,102638.110285347,103439.298846812,-3455562.8735185,-3529778.66077377,-3501592.34506942,-3565227.80797717,,,,,,,,
