Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V3.20101220.1.corr,0.285332538791872
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20101220.1.strike,2.76520835664175
Model,Base Correlation,CDX.NA.IG.9-V3.20101220.2.corr,0.411437067012709
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20101220.2.strike,6.45215283216409
Model,Base Correlation,CDX.NA.IG.9-V3.20101220.3.corr,0.492122178127483
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20101220.3.strike,9.21736118880584
Model,Base Correlation,CDX.NA.IG.9-V3.20101220.4.corr,0.607252171480131
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20101220.4.strike,13.8260417832088
Model,Base Correlation,CDX.NA.IG.9-V3.20101220.5.corr,0.810704434037993
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20101220.5.strike,27.6520835664175
Model,Base Correlation,CDX.NA.IG.9-V3.20121220.1.corr,0.359928861438558
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20121220.1.strike,0.886976097949855
Model,Base Correlation,CDX.NA.IG.9-V3.20121220.2.corr,0.403442817781111
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20121220.2.strike,2.06961089521633
Model,Base Correlation,CDX.NA.IG.9-V3.20121220.3.corr,0.438493929478786
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20121220.3.strike,2.95658699316618
Model,Base Correlation,CDX.NA.IG.9-V3.20121220.4.corr,0.536233418540733
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20121220.4.strike,4.43488048974927
Model,Base Correlation,CDX.NA.IG.9-V3.20121220.5.corr,0.747560025602684
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20121220.5.strike,8.86976097949855
Model,Base Correlation,CDX.NA.IG.9-V3.20141220.1.corr,0.304368260764889
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20141220.1.strike,0.482224139892559
Model,Base Correlation,CDX.NA.IG.9-V3.20141220.2.corr,0.342886797987201
Model,Base Correlation Strike,CDX.NA.IG.9-V3.20141220.2.strike,1.1251896597493
Model,Base Correlation,CDX.NA.IG.9-V3.20141220.3.corr,0.379147916502118
