Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.310266900048674
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.16826750163052
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.215645844306361
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.349529180468216
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.267521578889709
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.81556808775917
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.289400954588726
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.16509726822739
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.374340174585935
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.74764590234108
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.573319368557944
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.49529180468216
