COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
08/31/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.44,03/20/2013,0.6,353589.50766368,-361985.21604779,-819455.375103291,799769.300043288,USD
08/31/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.43,09/20/2013,0.6,421005.691630891,-437484.294339232,-1060418.31268655,1040996.93781771,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.38,12/20/2013,0.52,703321.319069946,-733908.276387547,-1529148.9939174,1507260.38836846,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.38,12/20/2013,0.52,-703818.697875835,734417.431392501,1529936.40557438,-1508028.95549472,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.31,06/20/2016,0.33,-41433.8100316726,42219.2790764411,-159269.021633871,161079.056110355,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.34,06/20/2013,0.38,-148.908735505677,700.830388969521,81410.4388788142,-81771.9076510363,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.31,06/20/2016,0.33,41448.8566512401,-42234.0507287265,159418.857362768,-161229.923357394,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.34,06/20/2013,0.38,147.487085213831,-699.296850108751,-81398.2230095525,81759.749047788,USD
08/31/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.55,12/20/2016,0.57,4789453.72473856,-4810447.3214739,-1905968.71756133,1820736.84924271,USD
08/31/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.55,12/20/2016,0.57,-4792040.45586977,4813018.89333263,1906751.46341321,-1821476.21303502,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.48,03/20/2013,0.76,-466729.050742683,482434.027577883,823330.243889676,-788843.821934086,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.48,03/20/2013,0.76,331052.965784781,-340882.197413757,-571506.925178747,548337.743725299,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.48,03/20/2013,0.76,-83615.9564453326,86429.0591294964,147507.435442758,-141328.664418795,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.48,03/20/2013,0.76,309126.188036872,-318303.365992634,-533666.172173482,512030.490123451,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-1733.5505580123,1708.67118701983,2748.64255368155,-2709.19490244191,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-2311.40074526101,2278.22825058651,3664.85674021545,-3612.25987186761,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-933.450291995308,920.053707736342,1480.03828470202,-1458.79724191964,USD
08/31/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,4978.40159464632,-4906.95314472931,-7893.53757761235,7780.25201525662,USD
