Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,EUR_EUR        ,24-Jun-10,CLOSE,mm,mm_0_1,28-Jun-10,0.0081761000000000,0
1W,EUR_EUR        ,24-Jun-10,CLOSE,mm,mm_2_20100705,05-Jul-10,0.0081763000000000,1
1M,EUR_EUR        ,24-Jun-10,CLOSE,mm,mm_2_101,28-Jul-10,0.0081772000000000,2
2M,EUR_EUR        ,24-Jun-10,CLOSE,mm,mm_2_102,30-Aug-10,0.0089697000000000,3
STUB,EUR_EUR        ,24-Jun-10,CLOSE,mm,mm_2_20100915,15-Sep-10,0.0091221000000000,4
FUT1,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0109745000000000,5
FUT2,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0121280000000000,6
FUT3,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0124375000000000,7
FUT4,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0127817000000000,8
FUT5,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0134978000000000,9
FUT6,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0148611000000000,10
FUT7,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0159992000000000,11
FUT8,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0174473000000000,12
FUT9,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0188265000000000,13
FUT10,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_10_103,20-Mar-13,0.0204084000000000,14
FUT11,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_11_103,20-Jun-13,0.0216572000000000,15
FUT12,EUR_EUR        ,24-Jun-10,CLOSE,fut,fut_12_103,19-Sep-13,0.0231522000000000,16
4Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1004,30-Jun-14,0.0180086000000000,17
5Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1005,29-Jun-15,0.0205746000000000,18
6Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1006,28-Jun-16,0.0228400000000000,19
7Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1007,28-Jun-17,0.0247700000000000,20
8Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1008,28-Jun-18,0.0263700000000000,21
9Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1009,28-Jun-19,0.0276800000000000,22
10Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1010,29-Jun-20,0.0288373000000000,23
11Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1011,28-Jun-21,0.0298700000000000,24
12Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1012,28-Jun-22,0.0307700000000000,25
15Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1015,30-Jun-25,0.0325676000000000,26
20Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1020,28-Jun-30,0.0336600000000000,27
25Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1025,28-Jun-35,0.0332800000000000,28
30Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1030,28-Jun-40,0.0323200000000000,29
40Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1040,28-Jun-50,0.0310400000000000,30
50Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1050,28-Jun-60,0.0306700000000000,31
60Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1060,30-Jun-70,0.0301902000000000,32
70Y,EUR_EUR        ,24-Jun-10,CLOSE,swap,swap_2_1070,28-Jun-80,0.0296818000000000,33
1D,GBP            ,24-Jun-10,CLOSE,mm,mm_0_1,25-Jun-10,0.0093222000000000,0
1W,GBP            ,24-Jun-10,CLOSE,mm,mm_0_20100701,01-Jul-10,0.0093225000000000,1
1M,GBP            ,24-Jun-10,CLOSE,mm,mm_0_101,26-Jul-10,0.0093237000000000,2
2M,GBP            ,24-Jun-10,CLOSE,mm,mm_0_102,24-Aug-10,0.0092523000000000,3
STUB,GBP            ,24-Jun-10,CLOSE,mm,mm_0_20100915,15-Sep-10,0.0092897000000000,4
FUT1,GBP            ,24-Jun-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0107602000000000,5
FUT2,GBP            ,24-Jun-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0123466000000000,6
FUT3,GBP            ,24-Jun-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0133007000000000,7
FUT4,GBP            ,24-Jun-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0148031000000000,8
FUT5,GBP            ,24-Jun-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0164376000000000,9
FUT6,GBP            ,24-Jun-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0186310000000000,10
FUT7,GBP            ,24-Jun-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0205415000000000,11
FUT8,GBP            ,24-Jun-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0227574000000000,12
FUT9,GBP            ,24-Jun-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0248382000000000,13
