Ccy Code, Business Date, Bid, Mid, Ask
ADP,14/12/2009,137.384200000,137.384200000,137.384200000
AED,14/12/2009,3.672800000,3.673000000,3.673200000
AFA,14/12/2009,42.785000000,42.785000000,42.785000000
ALL,14/12/2009,106.400000000,106.650000000,106.900000000
ANG,14/12/2009,1.790000000,1.790000000,1.790000000
AON,14/12/2009,80.835700000,80.956950000,81.078200000
ARS,14/12/2009,2.850000000,2.851250000,2.852500000
ATS,14/12/2009,11.361820000,11.361820000,11.361820000
AUD,14/12/2009,1.097574360662934913840412688,1.0973936899862825788751714678,1.0972130787798990563967522493
AWG,14/12/2009,1.790000000,1.790000000,1.790000000
BBD,14/12/2009,2.000000000,2.000000000,2.000000000
BDT,14/12/2009,58.920000000,58.945000000,58.970000000
BEF,14/12/2009,33.308480000,33.308480000,33.308480000
BGL,14/12/2009,1.601300000,1.601700000,1.602100000
BHD,14/12/2009,0.376440000,0.377065000,0.377690000
BIF,14/12/2009,1020.000000000,1060.000000000,1100.000000000
BMD,14/12/2009,1.000000000,1.000000000,1.000000000
BND,14/12/2009,1.676300000,1.676800000,1.677300000
BOB,14/12/2009,7.892000000,7.901000000,7.910000000
BRL,14/12/2009,1.758049000,1.758525000,1.759000000
BSD,14/12/2009,1.000000000,1.000000000,1.000000000
BTN,14/12/2009,43.730000000,43.735000000,43.740000000
BWP,14/12/2009,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,14/12/2009,1.980000000,1.980000000,1.980000000
CAD,14/12/2009,1.058000000,1.058270000,1.058539000
CHF,14/12/2009,1.033710000,1.033854000,1.033999000
CLP,14/12/2009,497.399900000,497.649900000,497.899900000
CNY,14/12/2009,6.827600000,6.827650000,6.827700000
COP,14/12/2009,2665.100000000,2666.100000000,2667.100000000
CRC,14/12/2009,428.260000000,428.460000000,428.660000000
CUP,14/12/2009,1.000000000,1.000000000,1.000000000
CVE,14/12/2009,108.950000000,108.950000000,108.950000000
CZK,14/12/2009,17.582000000,17.674000000,17.765990000
DEM,14/12/2009,1.470328000,1.470383000,1.470438000
DJF,14/12/2009,175.000000000,175.000000000,175.000000000
DKK,14/12/2009,5.085200000,5.086200000,5.087200000
DOP,14/12/2009,43.100000000,43.100000000,43.100000000
DZD,14/12/2009,68.920200000,68.920200000,68.920200000
ECS,14/12/2009,25000.000000000,25000.000000000,25000.000000000
EEK,14/12/2009,12.872300000,12.875150000,12.878000000
EGP,14/12/2009,6.180000000,6.189950000,6.199900000
ESP,14/12/2009,137.384200000,137.384200000,137.384200000
ETB,14/12/2009,8.350000000,8.550000000,8.750000000
EUR,14/12/2009,0.6835274665259511455578575242,0.68345692512729385230495848,0.683386865304448848493131962
FIM,14/12/2009,4.909364000,4.909364000,4.909364000
FJD,14/12/2009,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,14/12/2009,1.829800000,1.829900000,1.830000000
FRF,14/12/2009,4.483643000,4.483643000,4.483643000
GBP,14/12/2009,0.6157635467980295566502463054,0.6156691492498994920113849539,0.615574401707849620098257986
GHC,14/12/2009,8890.000000000,8975.000000000,9060.000000000
GIP,14/12/2009,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,14/12/2009,28.000000000,29.000000000,30.000000000
GNF,14/12/2009,2005.000000000,2012.500000000,2020.000000000
GRD,14/12/2009,281.355800000,281.355800000,281.355800000
GTQ,14/12/2009,8.080000000,8.100000000,8.120000000
GWP,14/12/2009,761.550000000,761.550000000,761.550000000
GYD,14/12/2009,179.000000000,179.000000000,179.000000000
HKD,14/12/2009,7.750680000,7.750840000,7.750999000
HNL,14/12/2009,17.980000000,17.980000000,17.980000000
HRK,14/12/2009,6.218100000,6.221950000,6.225800000
HTG,14/12/2009,29.000000000,29.000000000,29.000000000
HUF,14/12/2009,186.380000000,186.785000000,187.190000000
IDR,14/12/2009,9440.000000000,9450.000000000,9460.000000000
IEP,14/12/2009,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,14/12/2009,3.768000000,3.771500000,3.775000000
INR,14/12/2009,46.539990000,46.544990000,46.549990000
IQD,14/12/2009,1424.500000000,1424.500000000,1424.500000000
IRR,14/12/2009,8481.000000000,8482.000000000,8483.000000000
ISK,14/12/2009,125.640000000,125.980000000,126.320000000
ITL,14/12/2009,1598.770000000,1598.770000000,1598.770000000
JMD,14/12/2009,60.370000000,60.370000000,60.370000000
JOD,14/12/2009,0.708000000,0.709000000,0.710000000
JPY,14/12/2009,89.280000000,89.290000000,89.300000000
KES,14/12/2009,77.450000000,77.450000000,77.450000000
KHR,14/12/2009,3850.000000000,3850.000000000,3850.000000000
KMF,14/12/2009,404.778500000,404.828400000,404.878400000
KPW,14/12/2009,2.200000000,2.200000000,2.200000000
KRW,14/12/2009,1163.850000000,1164.450000000,1165.050000000
KWD,14/12/2009,0.285000000,0.285450000,0.285900000
KYD,14/12/2009,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,14/12/2009,148.960000000,148.985000000,149.010000000
LAK,14/12/2009,7842.590000000,7842.590000000,7842.590000000
LBP,14/12/2009,1514.000000000,1515.000000000,1516.000000000
LKR,14/12/2009,97.500000000,97.550000000,97.600000000
LRD,14/12/2009,1.000000000,1.000000000,1.000000000
LSL,14/12/2009,6.404900000,6.420000000,6.435100000
LTL,14/12/2009,2.850000000,2.851000000,2.852000000
LUF,14/12/2009,33.308480000,33.308480000,33.308480000
LVL,14/12/2009,0.536800000,0.537300000,0.537800000
LYD,14/12/2009,1.205900000,1.205900000,1.205900000
MAD,14/12/2009,9.044100000,9.058800000,9.073500000
MGF,14/12/2009,6800.000000000,6800.000000000,6800.000000000
MMK,14/12/2009,6.387900000,6.387900000,6.387900000
MNT,14/12/2009,1176.000000000,1176.000000000,1176.000000000
MOP,14/12/2009,8.024500000,8.025000000,8.025500000
MRO,14/12/2009,264.320000000,265.310000000,266.300000000
MTL,14/12/2009,0.349400000,0.349950000,0.350500000
MUR,14/12/2009,26.250000000,26.400000000,26.550000000
MVR,14/12/2009,12.750000000,12.800000000,12.850000000
MWK,14/12/2009,106.500000000,108.250000000,110.000000000
MXN,14/12/2009,12.864000000,12.891300000,12.918600000
MYR,14/12/2009,3.396999000,3.398499000,3.400000000
MZM,14/12/2009,23262.000000000,23379.500000000,23497.000000000
NAD,14/12/2009,6.404900000,6.420000000,6.435100000
NGN,14/12/2009,134.900000000,135.050000000,135.200000000
NIO,14/12/2009,15.650000000,15.650000000,15.650000000
NLG,14/12/2009,1.819594000,1.819594000,1.819594000
NOK,14/12/2009,5.762700000,5.770800000,5.778900000
NPR,14/12/2009,69.840000000,69.920000000,70.000000000
NZD,14/12/2009,1.3804527885146327995582551077,1.3800717637317140491305547888,1.3796909492273730684326710817
OMR,14/12/2009,0.384900000,0.384950000,0.385000000
PAB,14/12/2009,1.000000000,1.000000000,1.000000000
PEN,14/12/2009,3.457000000,3.457000000,3.457000000
PGK,14/12/2009,3.2552083333333333333333333333,3.2467532467532467532467532468,3.2383419689119170984455958549
PHP,14/12/2009,46.129990000,46.129990000,46.129990000
PKR,14/12/2009,57.370000000,57.385000000,57.400000000
PLN,14/12/2009,2.835014000,2.839557000,2.844100000
PLZ,14/12/2009,3.869000000,3.870000000,3.871000000
PTE,14/12/2009,165.537100000,165.537100000,165.537100000
PYG,14/12/2009,5870.000000000,5890.000000000,5910.000000000
QAR,14/12/2009,3.640100000,3.640600000,3.641100000
ROL,14/12/2009,33569.200000000,33585.680000000,33602.170000000
RUB,14/12/2009,30.254900000,30.262440000,30.269990000
SAR,14/12/2009,3.750500000,3.751100000,3.751100000
SBD,14/12/2009,7.462600000,7.462600000,7.462600000
SCR,14/12/2009,5.472500000,5.520650000,5.568800000
SDD,14/12/2009,258.810000000,259.455000000,260.100000000
