Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,JPY_EOD        ,19-Mar-10,CLOSE,mm,mm_0_1,22-Mar-10,0.0043693000000000,0
2D,JPY_EOD        ,19-Mar-10,CLOSE,mm,mm_0_20100323,24-Mar-10,0.0043693000000000,1
1W,JPY_EOD        ,19-Mar-10,CLOSE,mm,mm_2_20100330,31-Mar-10,0.0043694000000000,2
1M,JPY_EOD        ,19-Mar-10,CLOSE,mm,mm_2_101,26-Apr-10,0.0043700000000000,3
2M,JPY_EOD        ,19-Mar-10,CLOSE,mm,mm_2_102,24-May-10,0.0043709000000000,4
3M,JPY_EOD        ,19-Mar-10,CLOSE,mm,mm_2_103,24-Jun-10,0.0043717000000000,5
6M,JPY_EOD        ,19-Mar-10,CLOSE,mm,mm_2_106,24-Sep-10,0.0045000000000000,6
1Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1001,24-Mar-11,0.0044750000000000,7
18M,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_118,26-Sep-11,0.0045585000000000,8
2Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1002,26-Mar-12,0.0045997000000000,9
3Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1003,25-Mar-13,0.0052239000000000,10
4Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1004,24-Mar-14,0.0061250000000000,11
5Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1005,24-Mar-15,0.0072000000000000,12
6Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1006,24-Mar-16,0.0084750000000000,13
7Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1007,24-Mar-17,0.0098750000000000,14
8Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1008,26-Mar-18,0.0113181000000000,15
9Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1009,25-Mar-19,0.0127465000000000,16
10Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1010,24-Mar-20,0.0141250000000000,17
12Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1012,24-Mar-22,0.0164500000000000,18
15Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1015,24-Mar-25,0.0189500000000000,19
20Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1020,25-Mar-30,0.0214490000000000,20
25Y,JPY_EOD        ,19-Mar-10,CLOSE,swap,swap_2_1025,27-Mar-35,0.0223988000000000,21
