Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,EUR_EUR        ,28-May-10,CLOSE,mm,mm_0_1,01-Jun-10,0.0071629000000000,0
1W,EUR_EUR        ,28-May-10,CLOSE,mm,mm_2_20100608,08-Jun-10,0.0071630000000000,1
STUB,EUR_EUR        ,28-May-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0071633000000000,2
FUT1,EUR_EUR        ,28-May-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0093161000000000,3
FUT2,EUR_EUR        ,28-May-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0110492000000000,4
FUT3,EUR_EUR        ,28-May-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0121151000000000,5
FUT4,EUR_EUR        ,28-May-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0127058000000000,6
FUT5,EUR_EUR        ,28-May-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0133908000000000,7
FUT6,EUR_EUR        ,28-May-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0143796000000000,8
FUT7,EUR_EUR        ,28-May-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0159230000000000,9
FUT8,EUR_EUR        ,28-May-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0172464000000000,10
FUT9,EUR_EUR        ,28-May-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0187228000000000,11
FUT10,EUR_EUR        ,28-May-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0203112000000000,12
FUT11,EUR_EUR        ,28-May-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0222137000000000,13
FUT12,EUR_EUR        ,28-May-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0236617000000000,14
4Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1004,02-Jun-14,0.0186745000000000,15
5Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1005,01-Jun-15,0.0212700000000000,16
6Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1006,01-Jun-16,0.0235600000000000,17
7Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1007,01-Jun-17,0.0254900000000000,18
8Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1008,01-Jun-18,0.0270900000000000,19
9Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1009,03-Jun-19,0.0284437000000000,20
10Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1010,01-Jun-20,0.0295900000000000,21
11Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1011,01-Jun-21,0.0305800000000000,22
12Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1012,01-Jun-22,0.0314400000000000,23
15Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1015,02-Jun-25,0.0330789000000000,24
20Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1020,03-Jun-30,0.0337696000000000,25
25Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1025,01-Jun-35,0.0332200000000000,26
30Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1030,01-Jun-40,0.0321400000000000,27
40Y,EUR_EUR        ,28-May-10,CLOSE,swap,swap_2_1040,01-Jun-50,0.0307900000000000,28
