Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,09-Nov-10,CLOSE,mm,mm_0_1,10-Nov-10,0.0096564000000000,0
1W,GBP            ,09-Nov-10,CLOSE,mm,mm_0_20101116,16-Nov-10,0.0096567000000000,1
1M,GBP            ,09-Nov-10,CLOSE,mm,mm_0_101,09-Dec-10,0.0096581000000000,2
STUB,GBP            ,09-Nov-10,CLOSE,mm,mm_0_20101215,15-Dec-10,0.0096727000000000,3
FUT1,GBP            ,09-Nov-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0101551000000000,4
FUT2,GBP            ,09-Nov-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0108551000000000,5
FUT3,GBP            ,09-Nov-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0117171000000000,6
FUT4,GBP            ,09-Nov-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0126840000000000,7
FUT5,GBP            ,09-Nov-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0139810000000000,8
FUT6,GBP            ,09-Nov-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0152578000000000,9
FUT7,GBP            ,09-Nov-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0166290000000000,10
FUT8,GBP            ,09-Nov-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0179902000000000,11
FUT9,GBP            ,09-Nov-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0194659000000000,12
FUT10,GBP            ,09-Nov-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0209978000000000,13
FUT11,GBP            ,09-Nov-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0225160000000000,14
FUT12,GBP            ,09-Nov-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0239820000000000,15
4Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1004,10-Nov-14,0.0185500000000000,16
5Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1005,09-Nov-15,0.0212250000000000,17
6Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1006,09-Nov-16,0.0238250000000000,18
7Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1007,09-Nov-17,0.0262250000000000,19
8Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1008,09-Nov-18,0.0283750000000000,20
9Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1009,11-Nov-19,0.0302000000000000,21
10Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1010,09-Nov-20,0.0317500000000000,22
12Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1012,09-Nov-22,0.0341000000000000,23
15Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1015,10-Nov-25,0.0363500000000000,24
20Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1020,11-Nov-30,0.0380500000000000,25
25Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1025,09-Nov-35,0.0387500000000000,26
30Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1030,09-Nov-40,0.0389750000000000,27
40Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1040,09-Nov-50,0.0389250000000000,28
50Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1050,09-Nov-60,0.0389500000000000,29
60Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1060,10-Nov-70,0.0390000000000000,30
70Y,GBP            ,09-Nov-10,CLOSE,swap,swap_0_1070,11-Nov-80,0.0390536000000000,31
1D,EUR_EUR        ,09-Nov-10,CLOSE,mm,mm_0_1,11-Nov-10,0.0108432000000000,0
1W,EUR_EUR        ,09-Nov-10,CLOSE,mm,mm_2_20101118,18-Nov-10,0.0108434000000000,1
1M,EUR_EUR        ,09-Nov-10,CLOSE,mm,mm_2_101,13-Dec-10,0.0108444000000000,2
STUB,EUR_EUR        ,09-Nov-10,CLOSE,mm,mm_2_20101215,15-Dec-10,0.0107666000000000,3
FUT1,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0126111000000000,4
FUT2,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0140982000000000,5
FUT3,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0150861000000000,6
FUT4,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0158040000000000,7
FUT5,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0166666000000000,8
FUT6,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0173293000000000,9
FUT7,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0180946000000000,10
FUT8,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0187806000000000,11
FUT9,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0197002000000000,12
FUT10,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0205623000000000,13
FUT11,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0215126000000000,14
FUT12,EUR_EUR        ,09-Nov-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0224124000000000,15
4Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1004,11-Nov-14,0.0193300000000000,16
5Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1005,11-Nov-15,0.0209800000000000,17
6Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1006,11-Nov-16,0.0226100000000000,18
7Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1007,13-Nov-17,0.0241100000000000,19
8Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1008,12-Nov-18,0.0253900000000000,20
9Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1009,11-Nov-19,0.0264500000000000,21
10Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1010,11-Nov-20,0.0273800000000000,22
11Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1011,11-Nov-21,0.0282200000000000,23
12Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1012,11-Nov-22,0.0289600000000000,24
15Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1015,11-Nov-25,0.0304000000000000,25
20Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1020,11-Nov-30,0.0309200000000000,26
25Y,EUR_EUR        ,09-Nov-10,CLOSE,swap,swap_2_1025,12-Nov-35,0.0303600000000000,27
