COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
05/12/2010,,,1,06/20/2010,1,-164.831576949212,163.852926648979,-37714.5903653758,81569.8960249639,USD
05/12/2010,,,1,06/20/2010,1,164.837824956455,-163.859137560042,37716.0199521002,-81572.9879646971,USD
05/12/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.51,03/20/2013,0.64,311117.984264191,-321868.65021808,-867950.952772663,848244.42272912,USD
05/12/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.48,09/20/2013,0.62,358757.956771471,-375618.743236107,-1062255.78015756,1043105.18580767,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.43,12/20/2013,0.55,567348.733829907,-594130.762770055,-1497529.44218128,1476414.14471104,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.43,12/20/2013,0.55,-567813.998008567,594608.685514544,1498380.42100365,-1477245.34415526,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.35,06/20/2016,0.38,-33327.1201912463,33727.4103412008,-147378.005379443,148801.071100351,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.41,06/20/2013,0.45,3305.71696111468,-2909.72395064608,79298.5549018936,-79659.2883591751,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.35,06/20/2016,0.38,33340.4500778847,-33740.3814890472,147521.42252589,-148945.305949092,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.41,06/20/2013,0.45,-3306.4014358904,2910.51020320782,-79284.4234604113,79645.1892767956,USD
05/12/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.58,12/20/2016,0.6,4444520.39008007,-4463456.73964688,-2100993.95639512,2012751.02003628,USD
05/12/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.58,12/20/2016,0.6,-4447038.85878225,4465962.8968743,2101914.87334514,-2013623.01602123,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.54,03/20/2013,0.78,-466468.499444708,485446.137922183,909002.8984694,-873571.940813884,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.54,03/20/2013,0.78,328787.519415747,-341800.21657474,-627108.43267534,602567.80783137,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.54,03/20/2013,0.78,-83574.9774674305,86974.8505816025,162862.746500704,-156514.324477836,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.54,03/20/2013,0.78,307023.939278435,-319174.674735222,-585600.018689729,562682.855968369,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.29,12/20/2016,0.29,-1720.68769561527,1702.28063516831,2728.24775712759,-2699.06232068397,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.29,12/20/2016,0.29,-2294.25026205572,2269.7075147799,3637.66367812886,-3598.74976284975,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.29,12/20/2016,0.29,-926.524135382847,916.612641385993,1469.05647127266,-1453.34123640719,USD
05/12/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.29,12/20/2016,0.29,4941.46209243615,-4888.60079072314,-7834.96790554976,7751.153318972,USD
