Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,154893.5569392510000000,0.0000,3.0000,25/06/2010,211.0000000000000000,500.000000000,500.000000000,500.000000000,30.000000000,30.000000000,30.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,-92198.4282420824000000,3.0000,7.0000,25/06/2010,211.0000000000000000,830.000000000,830.000000000,830.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,474.0055316698740000,7.0000,10.0000,25/06/2010,211.0000000000000000,160.000000000,160.000000000,160.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,28268.0966947102000000,10.0000,15.0000,25/06/2010,211.0000000000000000,40.000000000,40.000000000,40.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,3721.6346986664500000,15.0000,30.0000,25/06/2010,211.0000000000000000,18.000000000,18.000000000,18.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,199298.2558146250000000,0.0000,3.0000,25/06/2010,139.0000000000000000,500.000000000,500.000000000,500.000000000,51.000000000,51.250000000,51.500000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,249913.5241592010000000,3.0000,7.0000,25/06/2010,139.0000000000000000,992.431741155,1003.3746687365,1014.317596318,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,152909.4679361350000000,7.0000,10.0000,25/06/2010,139.0000000000000000,383.598880603,393.720717072,403.842553541,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,60259.3100526594000000,10.0000,15.0000,25/06/2010,139.0000000000000000,120.000000000,125.000000000,130.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,20347.1142486045000000,15.0000,30.0000,25/06/2010,139.0000000000000000,35.000000000,37.000000000,39.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,186561.4756048890000000,0.0000,3.0000,25/06/2010,146.0000000000000000,500.000000000,500.000000000,500.000000000,66.750000000,67.000000000,67.250000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,375643.2835481830000000,3.0000,7.0000,25/06/2010,146.0000000000000000,1202.166296291,1209.0841908355,1216.002085380,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,252016.5051868400000000,7.0000,10.0000,25/06/2010,146.0000000000000000,509.113859090,515.189765151,521.265671212,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,137022.5521964130000000,10.0000,15.0000,25/06/2010,146.0000000000000000,215.000000000,219.500000000,224.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,44423.2198984906000000,15.0000,30.0000,25/06/2010,146.0000000000000000,71.000000000,72.000000000,73.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,157465.0024862120000000,0.0000,3.0000,25/06/2010,150.0000000000000000,500.000000000,500.000000000,500.000000000,73.250000000,73.500000000,73.750000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,420758.5100910790000000,3.0000,7.0000,25/06/2010,150.0000000000000000,1183.198255378,1188.203370802,1193.208486226,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,361951.7356186230000000,7.0000,10.0000,25/06/2010,150.0000000000000000,660.661390842,664.945694598,669.229998354,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,229999.6263838010000000,10.0000,15.0000,25/06/2010,150.0000000000000000,298.000000000,301.500000000,305.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,81556.9164549146000000,15.0000,30.0000,25/06/2010,150.0000000000000000,99.000000000,100.000000000,101.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,184649.3440469350000000,0.0000,3.0000,25/06/2010,95.0000000000000000,500.000000000,500.000000000,500.000000000,15.750000000,16.500000000,17.250000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,69707.1371672038000000,3.0000,6.0000,25/06/2010,95.0000000000000000,393.526061440,417.1869366755,440.847811911,NULL,NULL,NULL
