Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,19-Apr-10,CLOSE,mm,mm_0_1,20-Apr-10,0.0083333000000000,0
1W,GBP            ,19-Apr-10,CLOSE,mm,mm_0_20100426,26-Apr-10,0.0083336000000000,1
1M,GBP            ,19-Apr-10,CLOSE,mm,mm_0_101,19-May-10,0.0083345000000000,2
STUB,GBP            ,19-Apr-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0083714000000000,3
FUT1,GBP            ,19-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0088573000000000,4
FUT2,GBP            ,19-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0098742000000000,5
FUT3,GBP            ,19-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0119253000000000,6
FUT4,GBP            ,19-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0148556000000000,7
FUT5,GBP            ,19-Apr-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0182365000000000,8
FUT6,GBP            ,19-Apr-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0215794000000000,9
FUT7,GBP            ,19-Apr-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0249753000000000,10
FUT8,GBP            ,19-Apr-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0277749000000000,11
FUT9,GBP            ,19-Apr-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0304543000000000,12
FUT10,GBP            ,19-Apr-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0328232000000000,13
FUT11,GBP            ,19-Apr-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0350900000000000,14
FUT12,GBP            ,19-Apr-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0368299000000000,15
4Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1004,22-Apr-14,0.0254471000000000,16
5Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1005,20-Apr-15,0.0288674000000000,17
6Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1006,19-Apr-16,0.0316250000000000,18
7Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1007,19-Apr-17,0.0338500000000000,19
8Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1008,19-Apr-18,0.0356250000000000,20
9Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1009,23-Apr-19,0.0370609000000000,21
10Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1010,20-Apr-20,0.0382471000000000,22
12Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1012,19-Apr-22,0.0400500000000000,23
15Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1015,22-Apr-25,0.0417213000000000,24
20Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1020,23-Apr-30,0.0421992000000000,25
25Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1025,19-Apr-35,0.0418250000000000,26
30Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1030,19-Apr-40,0.0412750000000000,27
40Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1040,19-Apr-50,0.0405500000000000,28
50Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1050,20-Apr-60,0.0403250000000000,29
60Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1060,21-Apr-70,0.0403250000000000,30
70Y,GBP            ,19-Apr-10,CLOSE,swap,swap_0_1070,19-Apr-80,0.0404038000000000,31
1D,EUR_EUR        ,19-Apr-10,CLOSE,mm,mm_0_1,21-Apr-10,0.0086765000000000,0
1W,EUR_EUR        ,19-Apr-10,CLOSE,mm,mm_2_20100428,28-Apr-10,0.0086768000000000,1
1M,EUR_EUR        ,19-Apr-10,CLOSE,mm,mm_2_101,21-May-10,0.0086780000000000,2
STUB,EUR_EUR        ,19-Apr-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0085147000000000,3
FUT1,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0095604000000000,4
FUT2,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0106564000000000,5
FUT3,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0121230000000000,6
FUT4,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0135713000000000,7
FUT5,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0153335000000000,8
FUT6,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0173321000000000,9
FUT7,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0195485000000000,10
FUT8,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0211557000000000,11
FUT9,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0228121000000000,12
FUT10,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0244979000000000,13
FUT11,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0262978000000000,14
FUT12,EUR_EUR        ,19-Apr-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0276723000000000,15
4Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1004,22-Apr-14,0.0208035000000000,16
5Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1005,21-Apr-15,0.0235700000000000,17
6Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1006,21-Apr-16,0.0259900000000000,18
7Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1007,21-Apr-17,0.0280500000000000,19
8Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1008,23-Apr-18,0.0297622000000000,20
9Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1009,23-Apr-19,0.0311934000000000,21
10Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1010,21-Apr-20,0.0324200000000000,22
11Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1011,21-Apr-21,0.0335000000000000,23
12Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1012,21-Apr-22,0.0344500000000000,24
15Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1015,22-Apr-25,0.0364287000000000,25
20Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1020,23-Apr-30,0.0376991000000000,26
25Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1025,23-Apr-35,0.0374403000000000,27
30Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1030,23-Apr-40,0.0366808000000000,28
40Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1040,21-Apr-50,0.0353600000000000,29
50Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1050,21-Apr-60,0.0348700000000000,30
60Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1060,21-Apr-70,0.0342900000000000,31
70Y,EUR_EUR        ,19-Apr-10,CLOSE,swap,swap_2_1070,22-Apr-80,0.0337111000000000,32
1D,JPY_EOD        ,19-Apr-10,CLOSE,mm,mm_0_1,20-Apr-10,0.0043397000000000,0
2D,JPY_EOD        ,19-Apr-10,CLOSE,mm,mm_0_20100421,21-Apr-10,0.0043397000000000,1
1W,JPY_EOD        ,19-Apr-10,CLOSE,mm,mm_2_20100428,28-Apr-10,0.0043398000000000,2
1M,JPY_EOD        ,19-Apr-10,CLOSE,mm,mm_2_101,21-May-10,0.0043404000000000,3
2M,JPY_EOD        ,19-Apr-10,CLOSE,mm,mm_2_102,21-Jun-10,0.0043412000000000,4
3M,JPY_EOD        ,19-Apr-10,CLOSE,mm,mm_2_103,21-Jul-10,0.0043420000000000,5
6M,JPY_EOD        ,19-Apr-10,CLOSE,mm,mm_2_106,21-Oct-10,0.0044500000000000,6
