Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,12-Apr-10,CLOSE,mm,mm_0_1,13-Apr-10,0.0083504000000000,0
1W,GBP            ,12-Apr-10,CLOSE,mm,mm_0_20100419,19-Apr-10,0.0083506000000000,1
1M,GBP            ,12-Apr-10,CLOSE,mm,mm_0_101,12-May-10,0.0083516000000000,2
2M,GBP            ,12-Apr-10,CLOSE,mm,mm_0_102,14-Jun-10,0.0083760000000000,3
STUB,GBP            ,12-Apr-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0083699000000000,4
FUT1,GBP            ,12-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0088164000000000,5
FUT2,GBP            ,12-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0101639000000000,6
FUT3,GBP            ,12-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0126962000000000,7
FUT4,GBP            ,12-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0157970000000000,8
FUT5,GBP            ,12-Apr-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0192822000000000,9
FUT6,GBP            ,12-Apr-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0226501000000000,10
FUT7,GBP            ,12-Apr-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0260700000000000,11
FUT8,GBP            ,12-Apr-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0289993000000000,12
FUT9,GBP            ,12-Apr-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0316062000000000,13
FUT10,GBP            ,12-Apr-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0339026000000000,14
FUT11,GBP            ,12-Apr-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0359965000000000,15
FUT12,GBP            ,12-Apr-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0375955000000000,16
4Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1004,14-Apr-14,0.0260563000000000,17
5Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1005,13-Apr-15,0.0294924000000000,18
6Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1006,12-Apr-16,0.0322250000000000,19
7Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1007,12-Apr-17,0.0344250000000000,20
8Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1008,12-Apr-18,0.0362250000000000,21
9Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1009,12-Apr-19,0.0376500000000000,22
10Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1010,14-Apr-20,0.0388441000000000,23
12Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1012,12-Apr-22,0.0406250000000000,24
15Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1015,14-Apr-25,0.0422726000000000,25
20Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1020,12-Apr-30,0.0427250000000000,26
25Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1025,12-Apr-35,0.0423250000000000,27
30Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1030,12-Apr-40,0.0417500000000000,28
40Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1040,12-Apr-50,0.0410750000000000,29
50Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1050,12-Apr-60,0.0408500000000000,30
60Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1060,14-Apr-70,0.0408500000000000,31
70Y,GBP            ,12-Apr-10,CLOSE,swap,swap_0_1070,12-Apr-80,0.0409281000000000,32
1D,EUR_EUR        ,12-Apr-10,CLOSE,mm,mm_0_1,14-Apr-10,0.0086066000000000,0
1W,EUR_EUR        ,12-Apr-10,CLOSE,mm,mm_2_20100421,21-Apr-10,0.0086069000000000,1
1M,EUR_EUR        ,12-Apr-10,CLOSE,mm,mm_2_101,14-May-10,0.0086080000000000,2
2M,EUR_EUR        ,12-Apr-10,CLOSE,mm,mm_2_102,14-Jun-10,0.0083191000000000,3
STUB,EUR_EUR        ,12-Apr-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0083189000000000,4
FUT1,EUR_EUR        ,12-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0096798000000000,5
FUT2,EUR_EUR        ,12-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0113860000000000,6
FUT3,EUR_EUR        ,12-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0132298000000000,7
FUT4,EUR_EUR        ,12-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0149788000000000,8
