Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
iTraxx Europe,9,1,3.00000,140.0000000000000000,281271.1399670990000000,0.0000,3.0000,22/03/2010,45.0000000000000000,500.000000000,500.000000000,500.000000000,7.000000000,7.500000000,8.000000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,78006.5674450659000000,3.0000,6.0000,22/03/2010,45.0000000000000000,151.081646894,168.5275645495,185.973482205,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,-166227.7956994620000000,6.0000,9.0000,22/03/2010,45.0000000000000000,282.229965156,299.6515679435,317.073170731,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,34953.7032740340000000,9.0000,12.0000,22/03/2010,45.0000000000000000,30.000000000,35.000000000,40.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,416.7496456036760000,12.0000,22.0000,22/03/2010,45.0000000000000000,11.000000000,16.000000000,21.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,407786.3847490390000000,0.0000,3.0000,22/03/2010,75.0000000000000000,500.000000000,500.000000000,500.000000000,27.875000000,28.125000000,28.375000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,237171.5595399950000000,3.0000,6.0000,22/03/2010,75.0000000000000000,395.186335403,402.9503105585,410.714285714,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,269359.5491619850000000,6.0000,9.0000,22/03/2010,75.0000000000000000,396.504139834,402.253909843,408.003679852,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,88528.6379025481000000,9.0000,12.0000,22/03/2010,75.0000000000000000,103.000000000,105.000000000,107.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,38320.0601561828000000,12.0000,22.0000,22/03/2010,75.0000000000000000,40.000000000,42.000000000,44.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,396850.0926338750000000,0.0000,3.0000,22/03/2010,93.0000000000000000,500.000000000,500.000000000,500.000000000,41.000000000,41.250000000,41.500000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,360231.0990311530000000,3.0000,6.0000,22/03/2010,93.0000000000000000,573.131094257,578.5482123505,583.965330444,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,364832.2528707620000000,6.0000,9.0000,22/03/2010,93.0000000000000000,515.586034912,520.781379883,525.976724854,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,162390.3434963070000000,9.0000,12.0000,22/03/2010,93.0000000000000000,159.000000000,161.500000000,164.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,86279.9805679248000000,12.0000,22.0000,22/03/2010,93.0000000000000000,72.000000000,74.000000000,76.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,378617.5831895850000000,0.0000,3.0000,22/03/2010,102.0000000000000000,500.000000000,500.000000000,500.000000000,49.000000000,49.125000000,49.250000000
iTraxx Europe,9,1,10.00000,175.0000000000000000,477393.9458235120000000,3.0000,6.0000,22/03/2010,102.0000000000000000,682.936969898,687.094628305,691.252286712,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,493969.3605605640000000,6.0000,9.0000,22/03/2010,102.0000000000000000,614.433933475,618.2483979245,622.062862374,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,287304.7396475910000000,9.0000,12.0000,22/03/2010,102.0000000000000000,230.000000000,232.500000000,235.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,143637.6212744420000000,12.0000,22.0000,22/03/2010,102.0000000000000000,95.000000000,97.000000000,99.000000000,NULL,NULL,NULL
