Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,131005.8856517210000000,0.0000,3.0000,22/04/2010,208.0000000000000000,500.000000000,500.000000000,500.000000000,34.000000000,34.000000000,34.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,76590.0012591525000000,3.0000,7.0000,22/04/2010,208.0000000000000000,850.000000000,850.000000000,850.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,23860.4228728863000000,7.0000,10.0000,22/04/2010,208.0000000000000000,175.000000000,175.000000000,175.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,6590.9020998500300000,10.0000,15.0000,22/04/2010,208.0000000000000000,40.000000000,40.000000000,40.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,-19082.3872585385000000,15.0000,30.0000,22/04/2010,208.0000000000000000,18.000000000,18.000000000,18.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,296443.0909725790000000,0.0000,3.0000,22/04/2010,94.0000000000000000,500.000000000,500.000000000,500.000000000,38.750000000,38.937500000,39.125000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,236900.6477717210000000,3.0000,7.0000,22/04/2010,94.0000000000000000,520.288140479,527.8961931585,535.504245838,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,130437.7494745140000000,7.0000,10.0000,22/04/2010,94.0000000000000000,209.113145726,216.0390232085,222.964900691,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,64717.7704066948000000,10.0000,15.0000,22/04/2010,94.0000000000000000,76.000000000,81.000000000,86.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,23416.2524367380000000,15.0000,30.0000,22/04/2010,94.0000000000000000,21.000000000,23.000000000,25.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,302348.6936429620000000,0.0000,3.0000,22/04/2010,107.0000000000000000,500.000000000,500.000000000,500.000000000,57.125000000,57.312500000,57.500000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,389835.7472175480000000,3.0000,7.0000,22/04/2010,107.0000000000000000,721.960362172,727.004915858,732.049469544,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,232100.4968165230000000,7.0000,10.0000,22/04/2010,107.0000000000000000,293.577536574,297.938574534,302.299612494,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,120198.8684705050000000,10.0000,15.0000,22/04/2010,107.0000000000000000,128.000000000,131.000000000,134.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,60110.6512792586000000,15.0000,30.0000,22/04/2010,107.0000000000000000,52.000000000,53.000000000,54.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,258023.9037199250000000,0.0000,3.0000,22/04/2010,117.0000000000000000,500.000000000,500.000000000,500.000000000,66.250000000,66.437500000,66.625000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,501368.7611642780000000,3.0000,7.0000,22/04/2010,117.0000000000000000,867.374697346,871.1751252495,874.975553153,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,380409.5146214600000000,7.0000,10.0000,22/04/2010,117.0000000000000000,460.099563474,463.2495979365,466.399632399,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,198746.9153665880000000,10.0000,15.0000,22/04/2010,117.0000000000000000,187.000000000,190.000000000,193.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,77380.4302756294000000,15.0000,30.0000,22/04/2010,117.0000000000000000,69.000000000,70.500000000,72.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,294129.8877436920000000,0.0000,3.0000,22/04/2010,36.0000000000000000,500.000000000,500.000000000,500.000000000,4.750000000,5.125000000,5.500000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,61417.8938651640000000,3.0000,6.0000,22/04/2010,36.0000000000000000,90.533930424,105.1577186235,119.781506823,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,29938.7683328138000000,6.0000,9.0000,22/04/2010,36.0000000000000000,37.945203117,52.503802944,67.062402771,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,22413.0588572254000000,9.0000,12.0000,22/04/2010,36.0000000000000000,24.000000000,29.000000000,34.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,6913.8372752325400000,12.0000,22.0000,22/04/2010,36.0000000000000000,8.000000000,13.000000000,18.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,413137.2428345380000000,0.0000,3.0000,22/04/2010,70.0000000000000000,500.000000000,500.000000000,500.000000000,24.750000000,24.875000000,25.000000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,215672.1323969340000000,3.0000,6.0000,22/04/2010,70.0000000000000000,347.858788225,354.026675189,360.194562153,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,134184.9275764940000000,6.0000,9.0000,22/04/2010,70.0000000000000000,168.610966283,172.592452153,176.573938023,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,49782.7323150920000000,9.0000,12.0000,22/04/2010,70.0000000000000000,93.000000000,95.000000000,97.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,44807.9214672425000000,12.0000,22.0000,22/04/2010,70.0000000000000000,37.000000000,38.500000000,40.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,410957.2511943180000000,0.0000,3.0000,22/04/2010,88.0000000000000000,500.000000000,500.000000000,500.000000000,37.750000000,37.937500000,38.125000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,351246.2495577650000000,3.0000,6.0000,22/04/2010,88.0000000000000000,539.445114756,543.671377051,547.897639346,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,228866.7879184030000000,6.0000,9.0000,22/04/2010,88.0000000000000000,278.770195550,282.7507838845,286.731372219,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,128249.3006895390000000,9.0000,12.0000,22/04/2010,88.0000000000000000,151.000000000,153.500000000,156.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,90588.9214269573000000,12.0000,22.0000,22/04/2010,88.0000000000000000,70.000000000,72.000000000,74.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,393607.0958390810000000,0.0000,3.0000,22/04/2010,99.0000000000000000,500.000000000,500.000000000,500.000000000,47.375000000,47.625000000,47.875000000
iTraxx Europe,9,1,10.00000,175.0000000000000000,471042.5128637170000000,3.0000,6.0000,22/04/2010,99.0000000000000000,650.645098131,653.827741049,657.010383967,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,347269.5736798910000000,6.0000,9.0000,22/04/2010,99.0000000000000000,390.323294936,393.205953285,396.088611634,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,260876.0966936670000000,9.0000,12.0000,22/04/2010,99.0000000000000000,226.000000000,228.500000000,231.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,135763.7276088130000000,12.0000,22.0000,22/04/2010,99.0000000000000000,91.000000000,93.000000000,95.000000000,NULL,NULL,NULL
