Ccy Code, Business Date, Bid, Mid, Ask
ADP,30/08/2010,137.384200000,137.384200000,137.384200000
AED,30/08/2010,3.672800000,3.673000000,3.673200000
AFA,30/08/2010,42.785000000,42.785000000,42.785000000
ALL,30/08/2010,106.400000000,106.650000000,106.900000000
ANG,30/08/2010,1.790000000,1.790000000,1.790000000
AON,30/08/2010,80.835700000,80.956950000,81.078200000
ARS,30/08/2010,2.850000000,2.851250000,2.852500000
ATS,30/08/2010,11.361820000,11.361820000,11.361820000
AUD,30/08/2010,1.109262340543538546866333888,1.1091393078970718722271517303,1.1090163025396473328157923921
AWG,30/08/2010,1.790000000,1.790000000,1.790000000
BBD,30/08/2010,2.000000000,2.000000000,2.000000000
BDT,30/08/2010,58.920000000,58.945000000,58.970000000
BEF,30/08/2010,33.308480000,33.308480000,33.308480000
BGL,30/08/2010,1.601300000,1.601700000,1.602100000
BHD,30/08/2010,0.376440000,0.377065000,0.377690000
BIF,30/08/2010,1020.000000000,1060.000000000,1100.000000000
BMD,30/08/2010,1.000000000,1.000000000,1.000000000
BND,30/08/2010,1.676300000,1.676800000,1.677300000
BOB,30/08/2010,7.892000000,7.901000000,7.910000000
BRL,30/08/2010,1.749700000,1.750050000,1.750400000
BSD,30/08/2010,1.000000000,1.000000000,1.000000000
BTN,30/08/2010,43.730000000,43.735000000,43.740000000
BWP,30/08/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,30/08/2010,1.980000000,1.980000000,1.980000000
CAD,30/08/2010,1.049500000,1.049600000,1.049700000
CHF,30/08/2010,1.028300000,1.028450000,1.028600000
CLP,30/08/2010,499.700000000,499.950000000,500.200000000
CNY,30/08/2010,6.797700000,6.798000000,6.798300000
COP,30/08/2010,2665.100000000,2666.100000000,2667.100000000
CRC,30/08/2010,428.260000000,428.460000000,428.660000000
CUP,30/08/2010,1.000000000,1.000000000,1.000000000
CVE,30/08/2010,108.950000000,108.950000000,108.950000000
CZK,30/08/2010,19.349500000,19.382750000,19.416000000
DEM,30/08/2010,1.470328000,1.470383000,1.470438000
DJF,30/08/2010,175.000000000,175.000000000,175.000000000
DKK,30/08/2010,5.839100000,5.839850000,5.840600000
DOP,30/08/2010,43.100000000,43.100000000,43.100000000
DZD,30/08/2010,68.920200000,68.920200000,68.920200000
