Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,179308.5205230800000000,0.0000,3.0000,06/07/2010,211.0000000000000000,500.000000000,500.000000000,500.000000000,30.000000000,30.000000000,30.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,-113384.8794578870000000,3.0000,7.0000,06/07/2010,211.0000000000000000,830.000000000,830.000000000,830.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,1043.5313001377900000,7.0000,10.0000,06/07/2010,211.0000000000000000,160.000000000,160.000000000,160.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,29314.6330057192000000,10.0000,15.0000,06/07/2010,211.0000000000000000,40.000000000,40.000000000,40.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,3765.1665954226600000,15.0000,30.0000,06/07/2010,211.0000000000000000,18.000000000,18.000000000,18.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,180473.1546428830000000,0.0000,3.0000,06/07/2010,144.0000000000000000,500.000000000,500.000000000,500.000000000,50.750000000,51.000000000,51.250000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,249342.1894692040000000,3.0000,7.0000,06/07/2010,144.0000000000000000,1069.772091163,1079.7680927625,1089.764094362,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,164864.2411678390000000,7.0000,10.0000,06/07/2010,144.0000000000000000,439.652397811,447.6987447695,455.745091728,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,61354.1645310445000000,10.0000,15.0000,06/07/2010,144.0000000000000000,126.000000000,131.000000000,136.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,17755.5323934916000000,15.0000,30.0000,06/07/2010,144.0000000000000000,33.000000000,35.000000000,37.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,172249.7120029740000000,0.0000,3.0000,06/07/2010,151.0000000000000000,500.000000000,500.000000000,500.000000000,68.000000000,68.250000000,68.500000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,431297.2183944440000000,3.0000,7.0000,06/07/2010,151.0000000000000000,1444.144715963,1452.0787051725,1460.012694382,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,283748.9873378140000000,7.0000,10.0000,06/07/2010,151.0000000000000000,551.490186576,557.547855585,563.605524594,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,146033.6111519920000000,10.0000,15.0000,06/07/2010,151.0000000000000000,215.000000000,219.500000000,224.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,48871.3485378867000000,15.0000,30.0000,06/07/2010,151.0000000000000000,64.000000000,66.000000000,68.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,143632.2124886460000000,0.0000,3.0000,06/07/2010,155.0000000000000000,500.000000000,500.000000000,500.000000000,74.125000000,74.375000000,74.625000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,489065.8641510220000000,3.0000,7.0000,06/07/2010,155.0000000000000000,1482.331223628,1488.9240506325,1495.516877637,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,405492.4559010690000000,7.0000,10.0000,06/07/2010,155.0000000000000000,731.749710312,736.577829277,741.405948242,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,250416.0670179090000000,10.0000,15.0000,06/07/2010,155.0000000000000000,312.000000000,315.500000000,319.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,87034.4680292590000000,15.0000,30.0000,06/07/2010,155.0000000000000000,99.000000000,100.000000000,101.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,212420.4689284390000000,0.0000,3.0000,06/07/2010,75.0000000000000000,500.000000000,500.000000000,500.000000000,12.500000000,13.250000000,14.000000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,94228.0746830448000000,3.0000,6.0000,06/07/2010,75.0000000000000000,396.492937165,408.670238675,420.847540185,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,68390.2550588774000000,6.0000,9.0000,06/07/2010,75.0000000000000000,203.409090909,214.7727272725,226.136363636,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,-273168.7266438500000000,9.0000,12.0000,06/07/2010,75.0000000000000000,35.000000000,45.000000000,55.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,30574.2818983157000000,12.0000,22.0000,06/07/2010,75.0000000000000000,12.000000000,19.500000000,27.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,256950.7191270430000000,0.0000,3.0000,06/07/2010,120.0000000000000000,500.000000000,500.000000000,500.000000000,39.750000000,40.000000000,40.250000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,211435.4811861910000000,3.0000,6.0000,06/07/2010,120.0000000000000000,734.183046683,741.861179361,749.539312039,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,128713.5781170350000000,6.0000,9.0000,06/07/2010,120.0000000000000000,360.975609756,366.056910569,371.138211382,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,80259.2624322548000000,9.0000,12.0000,06/07/2010,120.0000000000000000,187.000000000,189.500000000,192.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,15911.7612293214000000,12.0000,22.0000,06/07/2010,120.0000000000000000,73.000000000,75.000000000,77.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,251072.9896006310000000,0.0000,3.0000,06/07/2010,132.0000000000000000,500.000000000,500.000000000,500.000000000,51.125000000,51.375000000,51.625000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,309835.3942437630000000,3.0000,6.0000,06/07/2010,132.0000000000000000,900.024061597,906.0394610195,912.054860442,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,224516.3418536900000000,6.0000,9.0000,06/07/2010,132.0000000000000000,478.645401822,483.823529411,489.001657000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,115989.6631908190000000,9.0000,12.0000,06/07/2010,132.0000000000000000,246.000000000,249.000000000,252.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,46577.2172917944000000,12.0000,22.0000,06/07/2010,132.0000000000000000,116.000000000,118.500000000,121.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,243650.0876389280000000,0.0000,3.0000,06/07/2010,133.0000000000000000,500.000000000,500.000000000,500.000000000,59.125000000,59.375000000,59.625000000
iTraxx Europe,9,1,10.00000,175.0000000000000000,414108.3062872460000000,3.0000,6.0000,06/07/2010,133.0000000000000000,969.142967692,973.979493132,978.816018572,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,335462.5627779070000000,6.0000,9.0000,06/07/2010,133.0000000000000000,558.663163080,562.7689275735,566.874692067,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,215916.9613728200000000,9.0000,12.0000,06/07/2010,133.0000000000000000,318.000000000,321.500000000,325.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,110887.8431509730000000,12.0000,22.0000,06/07/2010,133.0000000000000000,132.000000000,134.500000000,137.000000000,NULL,NULL,NULL
