COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
04/01/2010,,,0.94,06/20/2010,0.99,57692.0675550739,9114.21686233956,-102381.383678365,107345.678578394,USD
04/01/2010,,,0.94,06/20/2010,0.99,-57696.5518596727,-9114.92529464791,102389.34160619,-107354.022372272,USD
04/01/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.52,03/20/2013,0.68,233821.190896961,-244215.922270529,-834163.708793176,815928.63208048,USD
04/01/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.49,09/20/2013,0.67,261915.63552079,-276621.146195004,-1006660.62092849,988435.597774742,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.41,12/20/2013,0.54,604310.898969168,-629879.566709293,-1329898.20566508,1309929.66071261,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.41,12/20/2013,0.54,-604768.892838062,630348.260410004,1330643.50214716,-1310656.60489235,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.23,06/20/2016,0.26,-32942.3878641616,33519.7614375897,-156980.362878999,159227.251970286,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.4,06/20/2013,0.46,1682.73434573325,-1207.08066812411,71596.1174327736,-71859.9291799293,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.23,06/20/2016,0.26,32946.2025663917,-33522.848036163,157119.891472476,-159367.732573031,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.4,06/20/2013,0.46,-1683.55578716643,1207.99647878471,-71583.3116930608,71847.1559451797,USD
04/01/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.46,12/20/2016,0.48,4116989.24787693,-4098763.53160574,-939248.105315436,878051.165311451,USD
04/01/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.46,12/20/2016,0.48,-4119020.63442468,4100761.70293707,939603.464187448,-878379.434022912,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.57,03/20/2013,0.82,-386772.46478887,403260.1648955,948912.68738991,-910263.99250233,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.57,03/20/2013,0.82,274624.594226996,-269758.475811187,-658645.384227276,631917.377274332,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.57,03/20/2013,0.82,-69295.7454899802,72249.5824942106,170015.662100224,-163090.598811609,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.57,03/20/2013,0.82,256445.425878855,-251900.775246043,-615055.314961756,590095.278399107,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.26,12/20/2016,0.26,-1631.08769914854,1614.04012424015,2586.1818900781,-2559.15199492236,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.26,12/20/2016,0.26,-2174.78360003576,2152.05350014567,3448.24252196089,-3412.20266173381,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.26,12/20/2016,0.26,-878.277983877153,869.098520548265,1392.55946663267,-1378.00490783476,USD
04/01/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.26,12/20/2016,0.26,4684.14928247594,-4635.19214435469,-7426.9838777433,7349.35956357223,USD
