Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,JPY_EOD        ,08-Oct-10,CLOSE,mm,mm_0_1,11-Oct-10,0.0041683000000000,0
2D,JPY_EOD        ,08-Oct-10,CLOSE,mm,mm_0_20101012,13-Oct-10,0.0041682000000000,1
1W,JPY_EOD        ,08-Oct-10,CLOSE,mm,mm_2_20101019,20-Oct-10,0.0041683000000000,2
1M,JPY_EOD        ,08-Oct-10,CLOSE,mm,mm_2_101,15-Nov-10,0.0041689000000000,3
2M,JPY_EOD        ,08-Oct-10,CLOSE,mm,mm_2_102,13-Dec-10,0.0041697000000000,4
3M,JPY_EOD        ,08-Oct-10,CLOSE,mm,mm_2_103,13-Jan-11,0.0041704000000000,5
6M,JPY_EOD        ,08-Oct-10,CLOSE,mm,mm_2_106,13-Apr-11,0.0041125000000000,6
1Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1001,13-Oct-11,0.0039262000000000,7
18M,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_118,13-Apr-12,0.0038089000000000,8
2Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1002,15-Oct-12,0.0037500000000000,9
3Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1003,15-Oct-13,0.0038004000000000,10
4Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1004,14-Oct-14,0.0039752000000000,11
5Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1005,13-Oct-15,0.0043749000000000,12
6Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1006,13-Oct-16,0.0050219000000000,13
7Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1007,13-Oct-17,0.0058711000000000,14
8Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1008,15-Oct-18,0.0069136000000000,15
9Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1009,15-Oct-19,0.0080738000000000,16
10Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1010,13-Oct-20,0.0092236000000000,17
12Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1012,13-Oct-22,0.0113704000000000,18
15Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1015,14-Oct-25,0.0138481000000000,19
20Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1020,15-Oct-30,0.0164482000000000,20
25Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1025,15-Oct-35,0.0174473000000000,21
30Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1030,15-Oct-40,0.0179734000000000,22
40Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1040,13-Oct-50,0.0179738000000000,23
50Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1050,13-Oct-60,0.0179739000000000,24
52Y,JPY_EOD        ,08-Oct-10,CLOSE,swap,swap_2_1052,13-Oct-62,0.0179739000000000,25
1D,GBP            ,08-Oct-10,CLOSE,mm,mm_0_1,11-Oct-10,0.0101033000000000,0
1W,GBP            ,08-Oct-10,CLOSE,mm,mm_0_20101015,15-Oct-10,0.0101035000000000,1
1M,GBP            ,08-Oct-10,CLOSE,mm,mm_0_101,08-Nov-10,0.0101051000000000,2
