Ccy Code, Business Date, Bid, Mid, Ask
ADP,05/08/2010,137.384200000,137.384200000,137.384200000
AED,05/08/2010,3.672800000,3.673000000,3.673200000
AFA,05/08/2010,42.785000000,42.785000000,42.785000000
ALL,05/08/2010,106.400000000,106.650000000,106.900000000
ANG,05/08/2010,1.790000000,1.790000000,1.790000000
AON,05/08/2010,80.835700000,80.956950000,81.078200000
ARS,05/08/2010,2.850000000,2.851250000,2.852500000
ATS,05/08/2010,11.361820000,11.361820000,11.361820000
AUD,05/08/2010,1.0921799912625600698995194408,1.0920607185759528229769575188,1.0919414719371041712164227997
AWG,05/08/2010,1.790000000,1.790000000,1.790000000
BBD,05/08/2010,2.000000000,2.000000000,2.000000000
BDT,05/08/2010,58.920000000,58.945000000,58.970000000
BEF,05/08/2010,33.308480000,33.308480000,33.308480000
BGL,05/08/2010,1.601300000,1.601700000,1.602100000
BHD,05/08/2010,0.376440000,0.377065000,0.377690000
BIF,05/08/2010,1020.000000000,1060.000000000,1100.000000000
BMD,05/08/2010,1.000000000,1.000000000,1.000000000
BND,05/08/2010,1.676300000,1.676800000,1.677300000
BOB,05/08/2010,7.892000000,7.901000000,7.910000000
BRL,05/08/2010,1.751500000,1.752200000,1.752900000
BSD,05/08/2010,1.000000000,1.000000000,1.000000000
BTN,05/08/2010,43.730000000,43.735000000,43.740000000
BWP,05/08/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,05/08/2010,1.980000000,1.980000000,1.980000000
CAD,05/08/2010,1.018000000,1.018150000,1.018300000
CHF,05/08/2010,1.053600000,1.053750000,1.053900000
CLP,05/08/2010,516.700000000,516.850000000,517.000000000
CNY,05/08/2010,6.773400000,6.773550000,6.773700000
COP,05/08/2010,2665.100000000,2666.100000000,2667.100000000
CRC,05/08/2010,428.260000000,428.460000000,428.660000000
CUP,05/08/2010,1.000000000,1.000000000,1.000000000
CVE,05/08/2010,108.950000000,108.950000000,108.950000000
CZK,05/08/2010,18.695000000,18.725250000,18.755500000
DEM,05/08/2010,1.470328000,1.470383000,1.470438000
DJF,05/08/2010,175.000000000,175.000000000,175.000000000
DKK,05/08/2010,5.662900000,5.663550000,5.664200000
DOP,05/08/2010,43.100000000,43.100000000,43.100000000
DZD,05/08/2010,68.920200000,68.920200000,68.920200000
ECS,05/08/2010,25000.000000000,25000.000000000,25000.000000000
EEK,05/08/2010,12.872300000,12.875150000,12.878000000
EGP,05/08/2010,6.180000000,6.189950000,6.199900000
ESP,05/08/2010,137.384200000,137.384200000,137.384200000
ETB,05/08/2010,8.350000000,8.550000000,8.750000000
EUR,05/08/2010,0.7602250266078759312756575946,0.7601672367920942607373622197,0.760109455761629674673152934
FIM,05/08/2010,4.909364000,4.909364000,4.909364000
FJD,05/08/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,05/08/2010,1.829800000,1.829900000,1.830000000
FRF,05/08/2010,4.986600000,4.986650000,4.986700000
GBP,05/08/2010,0.6295643414756988164190380257,0.6295048944005539643070724875,0.6294454585510165544155598917
GHC,05/08/2010,8890.000000000,8975.000000000,9060.000000000
GIP,05/08/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,05/08/2010,28.000000000,29.000000000,30.000000000
GNF,05/08/2010,2005.000000000,2012.500000000,2020.000000000
GRD,05/08/2010,281.355800000,281.355800000,281.355800000
