Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,21-Apr-10,CLOSE,mm,mm_0_1,22-Apr-10,0.0081770000000000,0
1W,GBP            ,21-Apr-10,CLOSE,mm,mm_0_20100428,28-Apr-10,0.0081772000000000,1
1M,GBP            ,21-Apr-10,CLOSE,mm,mm_0_101,21-May-10,0.0081781000000000,2
STUB,GBP            ,21-Apr-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0082746000000000,3
FUT1,GBP            ,21-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0088713000000000,4
FUT2,GBP            ,21-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0101776000000000,5
FUT3,GBP            ,21-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0127414000000000,6
FUT4,GBP            ,21-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0160251000000000,7
FUT5,GBP            ,21-Apr-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0196531000000000,8
FUT6,GBP            ,21-Apr-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0230926000000000,9
FUT7,GBP            ,21-Apr-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0263831000000000,10
FUT8,GBP            ,21-Apr-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0290326000000000,11
FUT9,GBP            ,21-Apr-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0315754000000000,12
FUT10,GBP            ,21-Apr-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0339104000000000,13
FUT11,GBP            ,21-Apr-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0361946000000000,14
FUT12,GBP            ,21-Apr-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0378589000000000,15
4Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1004,22-Apr-14,0.0263660000000000,16
5Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1005,21-Apr-15,0.0297000000000000,17
6Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1006,21-Apr-16,0.0323750000000000,18
7Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1007,21-Apr-17,0.0345250000000000,19
8Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1008,23-Apr-18,0.0362168000000000,20
9Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1009,23-Apr-19,0.0376181000000000,21
10Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1010,21-Apr-20,0.0387750000000000,22
12Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1012,21-Apr-22,0.0405750000000000,23
15Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1015,22-Apr-25,0.0422488000000000,24
20Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1020,23-Apr-30,0.0426747000000000,25
25Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1025,23-Apr-35,0.0422754000000000,26
30Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1030,23-Apr-40,0.0417005000000000,27
40Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1040,21-Apr-50,0.0410250000000000,28
50Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1050,21-Apr-60,0.0408000000000000,29
60Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1060,21-Apr-70,0.0408000000000000,30
70Y,GBP            ,21-Apr-10,CLOSE,swap,swap_0_1070,22-Apr-80,0.0408782000000000,31
1D,EUR_EUR        ,21-Apr-10,CLOSE,mm,mm_0_1,23-Apr-10,0.0086498000000000,0
1W,EUR_EUR        ,21-Apr-10,CLOSE,mm,mm_2_20100430,30-Apr-10,0.0086501000000000,1
1M,EUR_EUR        ,21-Apr-10,CLOSE,mm,mm_2_101,24-May-10,0.0086513000000000,2
STUB,EUR_EUR        ,21-Apr-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0084770000000000,3
FUT1,EUR_EUR        ,21-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0095284000000000,4
FUT2,EUR_EUR        ,21-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0106630000000000,5
FUT3,EUR_EUR        ,21-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0121662000000000,6
