COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
10/27/2009,,,0.62,06/20/2010,0.68,36352.0806755511,-36147.8006321524,-248939.935523948,246705.268755493,USD
10/27/2009,,,0.62,06/20/2010,0.68,-36360.8178751807,36156.7218176759,248998.114332703,-246762.483656054,USD
10/27/2009,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.43,03/20/2013,0.58,473038.011716343,-487440.572874445,-910139.138175886,892060.528917615,USD
10/27/2009,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.42,09/20/2013,0.6,461787.581396429,-482951.228511159,-1157013.87790766,1138798.74333893,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.38,12/20/2013,0.5,761455.412949173,-798155.784113165,-1718848.90990906,1701141.04573407,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.38,12/20/2013,0.5,-762253.069582911,798976.443853886,1719988.50191261,-1702258.15367685,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.33,06/20/2016,0.36,-33448.7625139524,33977.6289421086,-142801.371812016,144419.225772222,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.34,06/20/2013,0.38,6256.35849532643,-5897.17632082001,94319.523786172,-95177.6907786521,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.33,06/20/2016,0.36,33464.6803643486,-33993.2411144219,142961.709364991,-144580.878731723,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.34,06/20/2013,0.38,-6257.76843547729,5898.7560211569,-94298.9233398104,95157.0509539455,USD
10/27/2009,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.59,12/20/2016,0.62,4059699.48058297,-4081691.08506673,-1873591.62627763,1795330.67368892,USD
10/27/2009,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.59,12/20/2016,0.62,-4062355.57473764,4084338.90786835,1874549.08961471,-1796238.06905547,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.48,03/20/2013,0.78,-641042.522308148,656645.642979281,1018089.82511134,-981801.454864111,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.48,03/20/2013,0.78,451465.731735107,-462263.42704643,-712157.143248853,686786.38604366,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.48,03/20/2013,0.78,-114857.371986735,117652.507016891,182419.789971408,-175917.294924826,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.48,03/20/2013,0.78,421593.219251818,-431675.287821807,-665048.632462543,641355.150414839,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.27,12/20/2016,0.27,-1446.01269340292,1425.57056197995,2020.43614010295,-1991.87344401036,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.27,12/20/2016,0.27,-1928.01692557539,1900.76075033008,2693.91485492118,-2655.83126011054,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.27,12/20/2016,0.27,-778.622212457155,767.614911021621,1087.9271424881,-1072.54722934707,USD
10/27/2009,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.27,12/20/2016,0.27,4152.65183091638,-4093.94622281991,-5802.27813678695,5720.25193275295,USD
