COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
07/16/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.49,03/20/2013,0.67,272798.802049565,-283053.643124082,-900402.009818794,881670.077083242,USD
07/16/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.45,09/20/2013,0.63,374711.456684471,-390819.520046926,-1108988.11498134,1090429.71533891,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.4,12/20/2013,0.53,659558.651749084,-688839.288941737,-1541490.11038333,1520643.51897676,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.4,12/20/2013,0.53,-660067.158236916,689360.368719842,1542327.32981716,-1521461.60792297,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.29,06/20/2016,0.31,-41542.2100431639,42395.2943335645,-159657.225802922,161615.603364941,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.38,06/20/2013,0.42,2037.93921076686,-1600.06079148016,79523.8763379809,-79886.0709544668,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.29,06/20/2016,0.31,41555.8498260163,-42408.6223634,159806.798914407,-161766.235507988,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.38,06/20/2013,0.42,-2039.06386412517,1601.28884872695,-79510.9857548479,79873.2221173544,USD
07/16/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.58,12/20/2016,0.59,4554040.6219514,-4575304.87974747,-1889899.4488292,1806550.10060551,USD
07/16/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.58,12/20/2016,0.59,-4556544.63903104,4577795.65569275,1890687.12548401,-1807295.12199902,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.52,03/20/2013,0.82,-348648.297894807,373804.890412126,1051140.60691031,-1009994.60596866,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.52,03/20/2013,0.82,250170.621660475,-267266.030671998,-727680.411066287,699338.409861078,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.52,03/20/2013,0.82,-62462.3067949039,66969.1141389523,188327.569281057,-180955.380449189,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.52,03/20/2013,0.82,233603.263924739,-249566.165486757,-679511.732639596,653045.221973574,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.3,12/20/2016,0.3,-1748.68113373398,1729.60750487063,2772.63293809696,-2742.39061969178,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.3,12/20/2016,0.3,-2331.5748462341,2306.14334106928,3696.84391945326,-3656.5208282246,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.3,12/20/2016,0.3,-941.597525002257,931.327109553679,1492.95618388539,-1476.67185873809,USD
07/16/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.3,12/20/2016,0.3,5021.8535043426,-4967.07795487271,-7962.4330404403,7875.58330566999,USD
