Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,193843.5562648020000000,0.0000,3.0000,12/07/2010,130.0000000000000000,500.000000000,500.000000000,500.000000000,46.125000000,46.375000000,46.625000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,256390.4194829440000000,3.0000,7.0000,12/07/2010,130.0000000000000000,924.830067972,934.8260695715,944.822071171,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,168741.6948064070000000,7.0000,10.0000,12/07/2010,130.0000000000000000,379.304795622,387.3511425805,395.397489539,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,63399.2376515114000000,10.0000,15.0000,12/07/2010,130.0000000000000000,105.000000000,110.500000000,116.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,21906.5320063579000000,15.0000,30.0000,12/07/2010,130.0000000000000000,28.000000000,30.000000000,32.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,197556.5914883980000000,0.0000,3.0000,12/07/2010,139.0000000000000000,500.000000000,500.000000000,500.000000000,64.375000000,64.625000000,64.875000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,443699.9477904210000000,3.0000,7.0000,12/07/2010,139.0000000000000000,1277.530942557,1285.464931767,1293.398920977,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,274208.4558862300000000,7.0000,10.0000,12/07/2010,139.0000000000000000,466.682820450,472.740489459,478.798158468,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,141576.8990034750000000,10.0000,15.0000,12/07/2010,139.0000000000000000,188.000000000,192.500000000,197.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,58883.2876373798000000,15.0000,30.0000,12/07/2010,139.0000000000000000,59.000000000,61.000000000,63.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,163593.5499989160000000,0.0000,3.0000,12/07/2010,145.0000000000000000,500.000000000,500.000000000,500.000000000,72.125000000,72.375000000,72.625000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,507897.2468187280000000,3.0000,7.0000,12/07/2010,145.0000000000000000,1353.771097046,1360.363924050,1366.956751054,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,404618.3709324860000000,7.0000,10.0000,12/07/2010,145.0000000000000000,647.257628427,652.085747392,656.913866357,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,242235.2341961440000000,10.0000,15.0000,12/07/2010,145.0000000000000000,275.000000000,278.000000000,281.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,76876.7432297324000000,15.0000,30.0000,12/07/2010,145.0000000000000000,90.000000000,91.500000000,93.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,219086.5665100220000000,0.0000,3.0000,12/07/2010,60.0000000000000000,500.000000000,500.000000000,500.000000000,9.000000000,9.750000000,10.500000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,107293.0205883630000000,3.0000,6.0000,12/07/2010,60.0000000000000000,353.872381880,366.049683390,378.226984900,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,-228015.1397685710000000,6.0000,9.0000,12/07/2010,60.0000000000000000,192.045454545,203.4090909085,214.772727272,NULL,NULL,NULL
