Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,12-Jul-10,CLOSE,mm,mm_0_1,13-Jul-10,0.0094905000000000,0
1W,GBP            ,12-Jul-10,CLOSE,mm,mm_0_20100719,19-Jul-10,0.0094908000000000,1
1M,GBP            ,12-Jul-10,CLOSE,mm,mm_0_101,12-Aug-10,0.0094922000000000,2
2M,GBP            ,12-Jul-10,CLOSE,mm,mm_0_102,13-Sep-10,0.0094704000000000,3
STUB,GBP            ,12-Jul-10,CLOSE,mm,mm_0_20100915,15-Sep-10,0.0095266000000000,4
FUT1,GBP            ,12-Jul-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0103114000000000,5
FUT2,GBP            ,12-Jul-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0110668000000000,6
FUT3,GBP            ,12-Jul-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0120093000000000,7
FUT4,GBP            ,12-Jul-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0134344000000000,8
FUT5,GBP            ,12-Jul-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0150818000000000,9
FUT6,GBP            ,12-Jul-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0172443000000000,10
FUT7,GBP            ,12-Jul-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0191860000000000,11
FUT8,GBP            ,12-Jul-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0217294000000000,12
FUT9,GBP            ,12-Jul-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0240019000000000,13
FUT10,GBP            ,12-Jul-10,CLOSE,fut,fut_10_103,20-Mar-13,0.0263113000000000,14
FUT11,GBP            ,12-Jul-10,CLOSE,fut,fut_11_103,20-Jun-13,0.0282074000000000,15
FUT12,GBP            ,12-Jul-10,CLOSE,fut,fut_12_103,19-Sep-13,0.0299384000000000,16
4Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1004,14-Jul-14,0.0213092000000000,17
5Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1005,13-Jul-15,0.0243683000000000,18
6Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1006,12-Jul-16,0.0270000000000000,19
7Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1007,12-Jul-17,0.0292250000000000,20
8Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1008,12-Jul-18,0.0311000000000000,21
9Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1009,12-Jul-19,0.0326250000000000,22
10Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1010,13-Jul-20,0.0338470000000000,23
12Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1012,12-Jul-22,0.0358250000000000,24
15Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1015,14-Jul-25,0.0376973000000000,25
20Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1020,12-Jul-30,0.0386000000000000,26
25Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1025,12-Jul-35,0.0387500000000000,27
30Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1030,12-Jul-40,0.0387000000000000,28
40Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1040,12-Jul-50,0.0386000000000000,29
50Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1050,12-Jul-60,0.0386500000000000,30
60Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1060,14-Jul-70,0.0387000000000000,31
70Y,GBP            ,12-Jul-10,CLOSE,swap,swap_0_1070,12-Jul-80,0.0387443000000000,32
1D,EUR_EUR        ,12-Jul-10,CLOSE,mm,mm_0_1,14-Jul-10,0.0092580000000000,0
1W,EUR_EUR        ,12-Jul-10,CLOSE,mm,mm_2_20100721,21-Jul-10,0.0092583000000000,1
1M,EUR_EUR        ,12-Jul-10,CLOSE,mm,mm_2_101,16-Aug-10,0.0092594000000000,2
2M,EUR_EUR        ,12-Jul-10,CLOSE,mm,mm_2_102,14-Sep-10,0.0094705000000000,3
STUB,EUR_EUR        ,12-Jul-10,CLOSE,mm,mm_2_20100915,15-Sep-10,0.0094848000000000,4
FUT1,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0113302000000000,5
FUT2,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0120481000000000,6
FUT3,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0126024000000000,7
FUT4,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0133115000000000,8
FUT5,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0140397000000000,9
FUT6,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0152030000000000,10
FUT7,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0161197000000000,11
FUT8,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0171456000000000,12
FUT9,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0182009000000000,13
FUT10,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_10_103,20-Mar-13,0.0195543000000000,14
FUT11,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_11_103,20-Jun-13,0.0206253000000000,15
FUT12,EUR_EUR        ,12-Jul-10,CLOSE,fut,fut_12_103,19-Sep-13,0.0219565000000000,16
4Y,EUR_EUR        ,12-Jul-10,CLOSE,swap,swap_2_1004,14-Jul-14,0.0177900000000000,17
5Y,EUR_EUR        ,12-Jul-10,CLOSE,swap,swap_2_1005,14-Jul-15,0.0200900000000000,18
6Y,EUR_EUR        ,12-Jul-10,CLOSE,swap,swap_2_1006,14-Jul-16,0.0222000000000000,19
7Y,EUR_EUR        ,12-Jul-10,CLOSE,swap,swap_2_1007,14-Jul-17,0.0240800000000000,20
8Y,EUR_EUR        ,12-Jul-10,CLOSE,swap,swap_2_1008,16-Jul-18,0.0256428000000000,21
9Y,EUR_EUR        ,12-Jul-10,CLOSE,swap,swap_2_1009,15-Jul-19,0.0269470000000000,22
10Y,EUR_EUR        ,12-Jul-10,CLOSE,swap,swap_2_1010,14-Jul-20,0.0281000000000000,23
11Y,EUR_EUR        ,12-Jul-10,CLOSE,swap,swap_2_1011,14-Jul-21,0.0291300000000000,24
