Ccy Code, Business Date, Bid, Mid, Ask
ADP,17/02/2010,137.384200000,137.384200000,137.384200000
AED,17/02/2010,3.672800000,3.673000000,3.673200000
AFA,17/02/2010,42.785000000,42.785000000,42.785000000
ALL,17/02/2010,106.400000000,106.650000000,106.900000000
ANG,17/02/2010,1.790000000,1.790000000,1.790000000
AON,17/02/2010,80.835700000,80.956950000,81.078200000
ARS,17/02/2010,2.850000000,2.851250000,2.852500000
ATS,17/02/2010,11.361820000,11.361820000,11.361820000
AUD,17/02/2010,1.1096316023080337328007101642,1.1094469407000610195817385034,1.109262340543538546866333888
AWG,17/02/2010,1.790000000,1.790000000,1.790000000
BBD,17/02/2010,2.000000000,2.000000000,2.000000000
BDT,17/02/2010,58.920000000,58.945000000,58.970000000
BEF,17/02/2010,33.308480000,33.308480000,33.308480000
BGL,17/02/2010,1.601300000,1.601700000,1.602100000
BHD,17/02/2010,0.376440000,0.377065000,0.377690000
BIF,17/02/2010,1020.000000000,1060.000000000,1100.000000000
BMD,17/02/2010,1.000000000,1.000000000,1.000000000
BND,17/02/2010,1.676300000,1.676800000,1.677300000
BOB,17/02/2010,7.892000000,7.901000000,7.910000000
BRL,17/02/2010,1.854400000,1.854400000,1.854400000
BSD,17/02/2010,1.000000000,1.000000000,1.000000000
BTN,17/02/2010,43.730000000,43.735000000,43.740000000
BWP,17/02/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,17/02/2010,1.980000000,1.980000000,1.980000000
CAD,17/02/2010,1.043200000,1.043400000,1.043600000
CHF,17/02/2010,1.066000000,1.066150000,1.066300000
CLP,17/02/2010,527.400000000,527.550000000,527.700000000
CNY,17/02/2010,6.833300000,6.833300000,6.833300000
COP,17/02/2010,2665.100000000,2666.100000000,2667.100000000
CRC,17/02/2010,428.260000000,428.460000000,428.660000000
CUP,17/02/2010,1.000000000,1.000000000,1.000000000
CVE,17/02/2010,108.950000000,108.950000000,108.950000000
CZK,17/02/2010,18.854000000,18.883500000,18.913000000
DEM,17/02/2010,1.470328000,1.470383000,1.470438000
DJF,17/02/2010,175.000000000,175.000000000,175.000000000
DKK,17/02/2010,5.406600000,5.407600000,5.408600000
DOP,17/02/2010,43.100000000,43.100000000,43.100000000
DZD,17/02/2010,68.920200000,68.920200000,68.920200000
ECS,17/02/2010,25000.000000000,25000.000000000,25000.000000000
EEK,17/02/2010,12.872300000,12.875150000,12.878000000
EGP,17/02/2010,6.180000000,6.189950000,6.199900000
ESP,17/02/2010,137.384200000,137.384200000,137.384200000
ETB,17/02/2010,8.350000000,8.550000000,8.750000000
EUR,17/02/2010,0.7265857734505558381166896752,0.7265329845975007265329845975,0.7264802034144569560479476934
FIM,17/02/2010,4.909364000,4.909364000,4.909364000
FJD,17/02/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,17/02/2010,1.829800000,1.829900000,1.830000000
FRF,17/02/2010,4.765700000,4.765700000,4.765700000
GBP,17/02/2010,0.633512828634779854292049414,0.6334325711028061062899854311,0.6333523339033504338463487238
GHC,17/02/2010,8890.000000000,8975.000000000,9060.000000000
GIP,17/02/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,17/02/2010,28.000000000,29.000000000,30.000000000
GNF,17/02/2010,2005.000000000,2012.500000000,2020.000000000
GRD,17/02/2010,281.355800000,281.355800000,281.355800000
GTQ,17/02/2010,8.080000000,8.100000000,8.120000000
GWP,17/02/2010,761.550000000,761.550000000,761.550000000
GYD,17/02/2010,179.000000000,179.000000000,179.000000000
HKD,17/02/2010,7.769000000,7.769450000,7.769900000
HNL,17/02/2010,17.980000000,17.980000000,17.980000000
HRK,17/02/2010,6.218100000,6.221950000,6.225800000
HTG,17/02/2010,29.000000000,29.000000000,29.000000000
HUF,17/02/2010,196.530000000,197.175000000,197.820000000
IDR,17/02/2010,9320.000000000,9325.000000000,9330.000000000
IEP,17/02/2010,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,17/02/2010,3.732000000,3.735500000,3.739000000
INR,17/02/2010,46.205000000,46.212500000,46.220000000
IQD,17/02/2010,1424.500000000,1424.500000000,1424.500000000
IRR,17/02/2010,8481.000000000,8482.000000000,8483.000000000
ISK,17/02/2010,126.990000000,127.210000000,127.430000000
ITL,17/02/2010,1598.770000000,1598.770000000,1598.770000000
JMD,17/02/2010,60.370000000,60.370000000,60.370000000
JOD,17/02/2010,0.708000000,0.709000000,0.710000000
JPY,17/02/2010,90.280000000,90.285000000,90.290000000
KES,17/02/2010,77.450000000,77.450000000,77.450000000
KHR,17/02/2010,3850.000000000,3850.000000000,3850.000000000
KMF,17/02/2010,404.778500000,404.828400000,404.878400000
KPW,17/02/2010,2.200000000,2.200000000,2.200000000
KRW,17/02/2010,1145.100000000,1145.350000000,1145.600000000
KWD,17/02/2010,0.287790000,0.288770000,0.289750000
KYD,17/02/2010,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,17/02/2010,148.100000000,148.150000000,148.200000000
LAK,17/02/2010,7842.590000000,7842.590000000,7842.590000000
LBP,17/02/2010,1514.000000000,1515.000000000,1516.000000000
LKR,17/02/2010,97.500000000,97.550000000,97.600000000
LRD,17/02/2010,1.000000000,1.000000000,1.000000000
LSL,17/02/2010,6.404900000,6.420000000,6.435100000
LTL,17/02/2010,2.850000000,2.851000000,2.852000000
LUF,17/02/2010,33.308480000,33.308480000,33.308480000
LVL,17/02/2010,0.536800000,0.537300000,0.537800000
LYD,17/02/2010,1.205900000,1.205900000,1.205900000
MAD,17/02/2010,9.044100000,9.058800000,9.073500000
MGF,17/02/2010,6800.000000000,6800.000000000,6800.000000000
MMK,17/02/2010,6.387900000,6.387900000,6.387900000
MNT,17/02/2010,1176.000000000,1176.000000000,1176.000000000
MOP,17/02/2010,8.024500000,8.025000000,8.025500000
MRO,17/02/2010,264.320000000,265.310000000,266.300000000
MTL,17/02/2010,0.349400000,0.349950000,0.350500000
MUR,17/02/2010,26.250000000,26.400000000,26.550000000
MVR,17/02/2010,12.750000000,12.800000000,12.850000000
MWK,17/02/2010,106.500000000,108.250000000,110.000000000
MXN,17/02/2010,12.837500000,12.844850000,12.852200000
MYR,17/02/2010,3.420400000,3.422000000,3.422000000
MZM,17/02/2010,23262.000000000,23379.500000000,23497.000000000
NAD,17/02/2010,6.404900000,6.420000000,6.435100000
NGN,17/02/2010,134.900000000,135.050000000,135.200000000
NIO,17/02/2010,15.650000000,15.650000000,15.650000000
NLG,17/02/2010,1.819594000,1.819594000,1.819594000
NOK,17/02/2010,5.847400000,5.852600000,5.857800000
NPR,17/02/2010,69.840000000,69.920000000,70.000000000
NZD,17/02/2010,1.4160294534126309827244406684,1.415628539071347678369195923,1.4152278516841211435041041608
OMR,17/02/2010,0.384900000,0.384950000,0.385000000
PAB,17/02/2010,1.000000000,1.000000000,1.000000000
PEN,17/02/2010,3.457000000,3.457000000,3.457000000
PGK,17/02/2010,3.2552083333333333333333333333,3.2467532467532467532467532468,3.2383419689119170984455958549
PHP,17/02/2010,46.100000000,46.110000000,46.120000000
PKR,17/02/2010,57.370000000,57.385000000,57.400000000
PLN,17/02/2010,2.889100000,2.892400000,2.895700000
