Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,117194.9206442070000000,0.0000,3.0000,17/02/2010,210.0000000000000000,500.000000000,500.000000000,500.000000000,40.000000000,40.000000000,40.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,90183.0161988526000000,3.0000,7.0000,17/02/2010,210.0000000000000000,925.000000000,925.000000000,925.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,26563.6700487256000000,7.0000,10.0000,17/02/2010,210.0000000000000000,185.000000000,185.000000000,185.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,10291.9710507177000000,10.0000,15.0000,17/02/2010,210.0000000000000000,50.000000000,50.000000000,50.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,-2701.6765363422700000,15.0000,30.0000,17/02/2010,210.0000000000000000,9.000000000,9.000000000,9.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,182551.2314538540000000,0.0000,3.0000,17/02/2010,133.0000000000000000,500.000000000,500.000000000,500.000000000,57.125000000,57.312500000,57.500000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,308605.8588695710000000,3.0000,7.0000,17/02/2010,133.0000000000000000,961.538461538,968.7499999995,975.961538461,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,184501.7189371730000000,7.0000,10.0000,17/02/2010,133.0000000000000000,346.598877980,353.173211781,359.747545582,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,71582.4515577346000000,10.0000,15.0000,17/02/2010,133.0000000000000000,104.000000000,108.500000000,113.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,25243.7921004756000000,15.0000,30.0000,17/02/2010,133.0000000000000000,31.000000000,32.500000000,34.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,162665.9662626950000000,0.0000,3.0000,17/02/2010,139.0000000000000000,500.000000000,500.000000000,500.000000000,70.000000000,70.375000000,70.750000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,417634.0459826070000000,3.0000,7.0000,17/02/2010,139.0000000000000000,1146.382867589,1151.279707495,1156.176547401,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,297598.0817747640000000,7.0000,10.0000,17/02/2010,139.0000000000000000,500.000000000,504.2633015005,508.526603001,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,168105.0247059620000000,10.0000,15.0000,17/02/2010,139.0000000000000000,218.000000000,221.000000000,224.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,54085.1580172349000000,15.0000,30.0000,17/02/2010,139.0000000000000000,61.000000000,62.000000000,63.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,142389.2799418050000000,0.0000,3.0000,17/02/2010,141.0000000000000000,500.000000000,500.000000000,500.000000000,75.375000000,75.562500000,75.750000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,463857.1894410190000000,3.0000,7.0000,17/02/2010,141.0000000000000000,1152.610441767,1156.375502008,1160.140562249,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,405465.5951337400000000,7.0000,10.0000,17/02/2010,141.0000000000000000,629.490392648,632.623224728,635.756056808,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,268296.3175977980000000,10.0000,15.0000,17/02/2010,141.0000000000000000,300.000000000,303.000000000,306.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,77315.8392384528000000,15.0000,30.0000,17/02/2010,141.0000000000000000,82.000000000,83.000000000,84.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,288157.8452194680000000,0.0000,3.0000,17/02/2010,55.0000000000000000,500.000000000,500.000000000,500.000000000,10.500000000,11.000000000,11.500000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,80715.2842796644000000,3.0000,6.0000,17/02/2010,55.0000000000000000,168.527564549,194.696441032,220.865317515,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,56173.0317444072000000,6.0000,9.0000,17/02/2010,55.0000000000000000,108.013937282,125.4355400695,142.857142857,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,25463.2942954876000000,9.0000,12.0000,17/02/2010,55.0000000000000000,41.000000000,46.000000000,51.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,14378.4677153314000000,12.0000,22.0000,17/02/2010,55.0000000000000000,20.000000000,25.000000000,30.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,375439.3817090970000000,0.0000,3.0000,17/02/2010,85.0000000000000000,500.000000000,500.000000000,500.000000000,31.875000000,32.125000000,32.375000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,246087.3272230880000000,3.0000,6.0000,17/02/2010,85.0000000000000000,468.944099378,476.7080745335,484.472049689,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,139417.2026376220000000,6.0000,9.0000,17/02/2010,85.0000000000000000,227.844219564,233.593989573,239.343759582,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,98852.7647118727000000,9.0000,12.0000,17/02/2010,85.0000000000000000,121.000000000,123.500000000,126.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,48304.4242002117000000,12.0000,22.0000,17/02/2010,85.0000000000000000,52.000000000,54.000000000,56.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,357847.2712022640000000,0.0000,3.0000,17/02/2010,100.0000000000000000,500.000000000,500.000000000,500.000000000,42.125000000,42.375000000,42.625000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,336227.8196821590000000,3.0000,6.0000,17/02/2010,100.0000000000000000,594.799566630,600.216684723,605.633802816,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,210403.2521982100000000,6.0000,9.0000,17/02/2010,100.0000000000000000,325.955943474,331.151288445,336.346633416,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,184101.2997544130000000,9.0000,12.0000,17/02/2010,100.0000000000000000,175.000000000,177.500000000,180.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,84233.2902614196000000,12.0000,22.0000,17/02/2010,100.0000000000000000,83.000000000,85.500000000,88.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,349766.2485715780000000,0.0000,3.0000,17/02/2010,106.0000000000000000,500.000000000,500.000000000,500.000000000,49.375000000,49.625000000,49.875000000
iTraxx Europe,9,1,10.00000,175.0000000000000000,453159.8093240260000000,3.0000,6.0000,17/02/2010,106.0000000000000000,697.488774322,701.6464327285,705.804091135,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,330306.9817565490000000,6.0000,9.0000,17/02/2010,106.0000000000000000,412.267317668,416.081782117,419.896246566,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,278555.0563027280000000,9.0000,12.0000,17/02/2010,106.0000000000000000,232.000000000,234.500000000,237.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,149871.2491321360000000,12.0000,22.0000,17/02/2010,106.0000000000000000,98.000000000,100.500000000,103.000000000,NULL,NULL,NULL
