Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,236244.3576913030000000,0.0000,3.0000,11/08/2010,125.0000000000000000,500.000000000,500.000000000,500.000000000,48.375000000,48.562500000,48.750000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,287361.7535425530000000,3.0000,7.0000,11/08/2010,125.0000000000000000,881.583032669,889.878315988,898.173599307,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,165773.2910240150000000,7.0000,10.0000,11/08/2010,125.0000000000000000,310.487878154,318.1708020125,325.853725871,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,61017.3463760155000000,10.0000,15.0000,11/08/2010,125.0000000000000000,84.000000000,89.500000000,95.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,20319.8539196799000000,15.0000,30.0000,11/08/2010,125.0000000000000000,22.000000000,23.500000000,25.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,215904.0581227960000000,0.0000,3.0000,11/08/2010,135.0000000000000000,500.000000000,500.000000000,500.000000000,65.500000000,65.750000000,66.000000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,419003.2857673280000000,3.0000,7.0000,11/08/2010,135.0000000000000000,1123.498913939,1130.465382251,1137.431850563,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,256324.5209759330000000,7.0000,10.0000,11/08/2010,135.0000000000000000,426.491420409,432.6171353745,438.742850340,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,132660.9460241280000000,10.0000,15.0000,11/08/2010,135.0000000000000000,177.000000000,181.500000000,186.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,49878.0154305104000000,15.0000,30.0000,11/08/2010,135.0000000000000000,53.000000000,55.000000000,57.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,170803.4605552320000000,0.0000,3.0000,11/08/2010,143.0000000000000000,500.000000000,500.000000000,500.000000000,73.875000000,74.125000000,74.375000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,449620.2029745210000000,3.0000,7.0000,11/08/2010,143.0000000000000000,1119.349418268,1124.384779392,1129.420140516,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,374959.6594421130000000,7.0000,10.0000,11/08/2010,143.0000000000000000,612.157519523,616.471270274,620.785021025,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,230834.4310502260000000,10.0000,15.0000,11/08/2010,143.0000000000000000,274.000000000,277.000000000,280.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,69261.9892771754000000,15.0000,30.0000,11/08/2010,143.0000000000000000,91.000000000,92.500000000,94.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,235544.5281607290000000,0.0000,3.0000,11/08/2010,50.0000000000000000,500.000000000,500.000000000,500.000000000,7.000000000,7.625000000,8.250000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,80098.4082295675000000,3.0000,6.0000,11/08/2010,50.0000000000000000,183.786294089,232.434556537,281.082818985,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,-201557.2695700370000000,6.0000,9.0000,11/08/2010,50.0000000000000000,95.022950102,107.0804236255,119.137897149,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,608.2415146824170000,9.0000,12.0000,11/08/2010,50.0000000000000000,18.000000000,28.000000000,38.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,7217.0179576330800000,12.0000,22.0000,11/08/2010,50.0000000000000000,7.000000000,14.500000000,22.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,325734.4477987760000000,0.0000,3.0000,11/08/2010,100.0000000000000000,500.000000000,500.000000000,500.000000000,35.750000000,36.000000000,36.250000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,238651.4875630430000000,3.0000,6.0000,11/08/2010,100.0000000000000000,627.403554768,634.228745202,641.053935636,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,129700.8415085400000000,6.0000,9.0000,11/08/2010,100.0000000000000000,269.440771927,278.171979948,286.903187969,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,83951.6773727696000000,9.0000,12.0000,11/08/2010,100.0000000000000000,141.000000000,153.000000000,165.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,42320.6257169983000000,12.0000,22.0000,11/08/2010,100.0000000000000000,58.000000000,59.500000000,61.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,307075.9731334860000000,0.0000,3.0000,11/08/2010,118.0000000000000000,500.000000000,500.000000000,500.000000000,49.125000000,49.375000000,49.625000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,346499.8789776500000000,3.0000,6.0000,11/08/2010,118.0000000000000000,820.540935145,825.1200913615,829.699247578,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,224549.2135792390000000,6.0000,9.0000,11/08/2010,118.0000000000000000,413.481501036,419.155576088,424.829651140,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,161564.6992169170000000,9.0000,12.0000,11/08/2010,118.0000000000000000,219.000000000,221.500000000,224.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,76320.5207073980000000,12.0000,22.0000,11/08/2010,118.0000000000000000,101.000000000,103.000000000,105.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,288716.0157753000000000,0.0000,3.0000,11/08/2010,124.0000000000000000,500.000000000,500.000000000,500.000000000,58.375000000,58.625000000,58.875000000
iTraxx Europe,9,1,10.00000,175.0000000000000000,445587.5626198170000000,3.0000,6.0000,11/08/2010,124.0000000000000000,877.756704263,882.3079898565,886.859275450,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,342393.5933461280000000,6.0000,9.0000,11/08/2010,124.0000000000000000,503.183267613,507.246932965,511.310598317,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,254229.1620285000000000,9.0000,12.0000,11/08/2010,124.0000000000000000,293.000000000,296.000000000,299.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,141259.4082560140000000,12.0000,22.0000,11/08/2010,124.0000000000000000,121.000000000,123.000000000,125.000000000,NULL,NULL,NULL
