FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.1 Months.Mid,0.0098005
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Markit,EURLIBOR.1 Days.Mid,0.00505
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,EURLIBOR.1 Days.Mid,0.00505
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Markit,EURLIBOR.1 Weeks.Mid,0.00505
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.STUB.Mid,0.0098779
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.2 Months.Mid,0.0089026
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,EURLIBOR.1 Weeks.Mid,0.00505
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.16-Jun-2010.Mid,0.0071633
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.17-Mar-2010.Mid,0.008881
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,EURLIBOR.16-Dec-2009.Mid,0.0069641
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.1 Months.Mid,0.0098914
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.2 Days.Mid,0.0083858
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.16-Jun-2010.Mid,0.0079315
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.17-Mar-2010.Mid,0.007652
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.16-Dec-2009.Mid,0.0062666
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.STUB.Mid,0.0095745
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,GBPLIBOR.2 Months.Mid,0.0093273
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.STUB.Mid,0.005124
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.2 Months.Mid,0.005195
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.1 Days.Mid,0.001581
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.2 Days.Mid,0.001581
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.1 Weeks.Mid,0.001581
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.1 Months.Mid,0.001581
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.2 Months.Mid,0.001956
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.3 Months.Mid,0.002444
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,JPYLIBOR.6 Months.Mid,0.00445
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,USDLIBOR.2 Months.Mid,0.004306
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,JPYLIBOR.14-May-2010.Mid,0.0043209
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.2 Days.Mid,0.002692
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.1 Weeks.Mid,0.001382
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.16-Jun-2010.Mid,0.001812
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,JPYLIBOR.STUB.Mid,0.0043317
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.16-Dec-2009.Mid,0.000776
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,USDLIBOR.17-Mar-2010.Mid,0.001768
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.1 Weeks.Mid,0.00692
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.14-Dec-2009.Mid,0.00365
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.2 Days.Mid,0.00541
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.14-Jun-2010.Mid,0.00287
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.15-Mar-2010.Mid,0.00398
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Optex,CADLIBOR.STUB.Mid,0.00886
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Model,CADLIBOR.2 Months.Mid,0.0091
13-Aug-2010,16-Aug-2010,Insert,True,Closing,MM Rate,Markit,CADLIBOR.2 Months.Mid,0.007486
