Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.1.corr,0.281881047958572
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.1.strike,0.538146385210031
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.2.corr,0.317179261839318
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.2.strike,1.25567489882341
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.3.corr,0.358832436973857
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.3.strike,1.79382128403344
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.4.corr,0.448687864520686
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.4.strike,2.69073192605016
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.5.corr,0.668527921873657
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.5.strike,5.38146385210031
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.1.corr,0.282239802326598
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.1.strike,0.312276227016128
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.2.corr,0.343807787181611
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.2.strike,0.728644529704298
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.3.corr,0.361059131867515
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.3.strike,1.04092075672043
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.4.corr,0.442382821827426
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.4.strike,1.56138113508064
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.5.corr,0.661583441019934
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.5.strike,3.12276227016128
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.316049187495484
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.04888116875505
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.1.corr,0.360748813626034
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.1.strike,2.44738939376179
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.2.corr,0.398288562093458
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.2.strike,3.49627056251684
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.3.corr,0.498892059958382
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.3.strike,5.24440584377526
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.4.corr,0.723854226842998
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.4.strike,10.4888116875505
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.1.corr,0.22051597494076
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.1.strike,6.99313052059326
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.2.corr,-999
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.2.strike,-999
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.3.corr,-999
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.3.strike,-999
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.4.corr,-999
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.4.strike,-999
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.5.corr,-999
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.5.strike,-999
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20130620.1.corr,0.280894012624337
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20130620.1.strike,1.05520009056957
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20130620.2.corr,0.323161866742593
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20130620.2.strike,2.11040018113914
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20130620.3.corr,0.361601333523081
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20130620.3.strike,3.16560027170871
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20130620.4.corr,0.401008749021023
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20130620.4.strike,4.22080036227828
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20130620.5.corr,0.513973429864096
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20130620.5.strike,7.73813399751019
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.1.corr,0.30106224005252
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.1.strike,0.53472897861978
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.2.corr,0.335864582250606
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.2.strike,1.06945795723956
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.3.corr,0.373448266486263
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.3.strike,1.60418693585934
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.4.corr,0.41849733876027
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.4.strike,2.13891591447912
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20150620.5.corr,0.5436686728878
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20150620.5.strike,3.92134584321172
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.1.corr,0.296200406022305
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.1.strike,0.325218184342429
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.2.corr,0.335350921748349
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.2.strike,0.650436368684859
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.3.corr,0.367854255076752
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.3.strike,0.975654553027288
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.4.corr,0.40919949789963
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.4.strike,1.30087273736972
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20180620.5.corr,0.557249523082826
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20180620.5.strike,2.38493335184448
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.214057231240999
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.351401217259772
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.275176343719907
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.819936173606134
