Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.308694601154449
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.17790597628013
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.218193188004679
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.368988999488074
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.269252645904715
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.860974332138839
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.291347554135614
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.22996333162691
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.374002851043328
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.84494499744037
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.567557663821442
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.68988999488074
