COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
09/06/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.45,03/20/2013,0.61,335762.047200241,-343996.941799201,-783278.604231255,764082.241688702,USD
09/06/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.43,09/20/2013,0.6,406145.067775695,-421675.204805358,-1026742.56566806,1007507.5526277,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.39,12/20/2013,0.52,693560.751213466,-723115.939460622,-1479635.36117914,1457785.318264,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.39,12/20/2013,0.52,-694039.254961413,723605.570296164,1480383.78813477,-1458515.30212396,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.31,06/20/2016,0.33,-39558.6852266381,40271.5753664724,-156689.594880711,158455.44149847,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.34,06/20/2013,0.39,-546.625689890448,1096.08904056422,79241.1210323779,-79567.606134917,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.31,06/20/2016,0.33,39572.5473296748,-40285.1355698002,156835.54227718,-158602.364249568,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.34,06/20/2013,0.39,545.215427713415,-1094.57058919204,-79229.3307135265,79555.8744058152,USD
09/06/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.55,12/20/2016,0.57,4661429.22889072,-4678972.42422032,-1812674.59516114,1730193.3696323,USD
09/06/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.55,12/20/2016,0.57,-4663915.1664663,4681441.40938676,1813413.85336654,-1730891.8378318,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.48,03/20/2013,0.76,-445825.434710692,455423.645418205,776872.753005323,-748727.367763439,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.48,03/20/2013,0.76,314596.324271993,-320806.652376347,-539593.254056694,519716.883004104,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.48,03/20/2013,0.76,-79870.7024494239,81590.0553745071,139183.395460691,-134140.489140121,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.48,03/20/2013,0.76,293758.956608531,-299557.628246167,-503863.798449547,485302.523728426,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-1743.54218560515,1720.15618886982,2764.48484490019,-2727.40502309174,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-2324.72291539198,2293.54158639475,3685.979795185,-3636.54003274714,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-938.830399111853,926.237939445591,1488.56874912693,-1468.60269141132,USD
09/06/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,5007.0954994831,-4939.93571409267,-7939.03338821975,7832.54774627114,USD
