COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
06/08/2010,,,1,06/20/2010,1,0,0,0,32296.868216922,USD
06/08/2010,,,1,06/20/2010,1,0,0,0,-32297.2449874429,USD
06/08/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.5,03/20/2013,0.67,306002.062778107,-321404.047338457,-1031257.846098,1011472.88414833,USD
06/08/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.46,09/20/2013,0.64,368625.806500131,-387715.416376921,-1249800.78345014,1230745.25618023,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.41,12/20/2013,0.55,615659.105123926,-646717.35388284,-1747265.07725017,1727464.22233713,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.41,12/20/2013,0.55,-616192.740384998,647266.511069576,1748276.10726946,-1728454.81987956,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.34,06/20/2016,0.36,-40125.2768017972,40783.6182984726,-153715.235996898,155249.833498943,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.39,06/20/2013,0.43,4739.12243294914,-4367.65946597111,87200.835776389,-87712.2004983446,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.34,06/20/2016,0.36,40144.029220585,-40802.1759955167,153870.580986784,-155406.217678478,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.39,06/20/2013,0.43,-4739.88406671076,4368.53427526052,-87185.3095707203,87696.6950828805,USD
06/08/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.58,12/20/2016,0.58,4938850.72595723,-4966053.36298273,-2138673.98430468,2047276.7128793,USD
06/08/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.58,12/20/2016,0.58,-4941720.78085146,4968912.02379994,2139599.79638872,-2048153.49683493,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.53,03/20/2013,0.82,-401618.878743628,429774.657865223,1228068.92011639,-1185176.33365308,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.53,03/20/2013,0.82,290658.399416759,-309561.97978819,-846954.863589841,817524.047586143,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.53,03/20/2013,0.82,-71954.1060517921,76998.4777395414,220030.626673651,-212345.10203783,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.53,03/20/2013,0.82,271414.186301338,-289066.245800382,-790899.747525758,763415.4193663,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.31,12/20/2016,0.31,-1677.0845581465,1656.96528098798,2659.11251410469,-2627.21226112873,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.31,12/20/2016,0.31,-2236.1127453994,2209.28704250693,3545.48335404869,-3502.94968339118,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.31,12/20/2016,0.31,-903.045523112781,892.212066279605,1431.82980229053,-1414.6527431517,USD
06/08/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.31,12/20/2016,0.31,4816.24282605665,-4758.46438917971,-7636.42566948937,7544.81468672852,USD
